existing_block_id,linked_block_request_id,asset_id,section_id,station_code,block_type,start_time,end_time,duration_min,assigned_team,status,operational_priority,source,block_date,start_min,end_min,calculated_duration_min
EB-63579,,AST-5622,SEC-417,MYS,Planned Block,13:15,14:15,60,OHE Team,Planned,Normal,Existing/Committed,2026-02-06,795,855,60
EB-63580,,AST-2899,SEC-207,NFK,Maintenance Block,17:17,18:02,45,Signal Team,Active,Normal,Existing/Committed,2024-04-30,1037,1082,45
EB-63581,,AST-3928,SEC-164,UJN,Planned Block,05:15,05:45,30,OHE Team,Confirmed,Normal,Existing/Committed,2024-03-24,315,345,30
EB-63582,,AST-3960,SEC-025,GKP,Maintenance Block,03:44,04:44,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-10-01,224,284,60
EB-63583,,AST-6590,SEC-463,KNW,Planned Block,04:52,06:07,75,Signal Team,Active,Normal,Existing/Committed,2024-09-19,292,367,75
EB-63584,,AST-6506,SEC-322,MMR,Engineering Block,18:00,19:00,60,OHE Team,Confirmed,Normal,Existing/Committed,2024-12-21,1080,1140,60
EB-63585,,AST-7501,SEC-055,TIG,Planned Block,03:46,04:46,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-08-24,226,286,60
EB-63586,,AST-5036,SEC-485,EKMA,Engineering Block,16:29,18:29,120,Track Maintenance Team,Active,Normal,Existing/Committed,2024-07-25,989,1109,120
EB-63587,,AST-1399,SEC-047,KYJ,Maintenance Block,12:56,13:41,45,Bridge Inspection Team,Active,High,Existing/Committed,2024-11-16,776,821,45
EB-63588,,AST-9043,SEC-182,MZP,Engineering Block,09:44,11:14,90,Bridge Inspection Team,Planned,Normal,Existing/Committed,2024-12-05,584,674,90
EB-63589,,AST-7372,SEC-061,LD,Engineering Block,04:34,05:34,60,Signal Team,Active,Normal,Existing/Committed,2024-11-27,274,334,60
EB-63590,,AST-1003,SEC-148,SCKR,Maintenance Block,03:47,05:17,90,Signal Team,Confirmed,Normal,Existing/Committed,2025-11-11,227,317,90
EB-63591,,AST-3280,SEC-071,SPJ,Engineering Block,15:28,16:58,90,OHE Team,Planned,Normal,Existing/Committed,2024-05-10,928,1018,90
EB-63592,,AST-6897,SEC-423,KJM,Maintenance Block,13:56,14:56,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-06-06,836,896,60
EB-63593,,AST-4687,SEC-213,BNDM,Maintenance Block,09:56,10:56,60,Signal Team,Confirmed,Normal,Existing/Committed,2025-11-26,596,656,60
EB-63594,,AST-7847,SEC-297,UMB,Maintenance Block,06:09,06:39,30,OHE Team,Confirmed,Normal,Existing/Committed,2023-12-22,369,399,30
EB-63595,,AST-7061,SEC-259,PNC,Planned Block,18:08,19:38,90,Signal Team,Active,High,Existing/Committed,2025-06-28,1088,1178,90
EB-63596,,AST-1545,SEC-405,ADQ,Maintenance Block,09:37,10:37,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-05-26,577,637,60
EB-63597,,AST-2252,SEC-144,ST,Maintenance Block,02:38,04:38,120,Track Maintenance Team,Planned,Normal,Existing/Committed,2024-05-11,158,278,120
EB-63598,,AST-0729,SEC-356,JLD,Maintenance Block,22:47,00:17,90,OHE Team,Active,Normal,Existing/Committed,2025-11-15,1367,17,90
EB-63599,,AST-7408,SEC-172,NDLS,Planned Block,19:59,21:59,120,Signal Team,Confirmed,High,Existing/Committed,2024-08-16,1199,1319,120
EB-63600,,AST-3163,SEC-365,KGP,Maintenance Block,19:21,21:21,120,OHE Team,Planned,High,Existing/Committed,2025-07-01,1161,1281,120
EB-63601,,AST-5447,SEC-123,DVG,Maintenance Block,10:14,11:14,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-09-20,614,674,60
EB-63602,,AST-1944,SEC-096,KHDB,Maintenance Block,21:13,23:13,120,Signal Team,Confirmed,Normal,Existing/Committed,2024-10-25,1273,1393,120
EB-63603,,AST-1055,SEC-241,AWY,Engineering Block,13:36,14:36,60,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-10-11,816,876,60
EB-63604,,AST-2316,SEC-413,BRNA,Maintenance Block,18:49,19:19,30,OHE Team,Active,Normal,Existing/Committed,2025-09-22,1129,1159,30
EB-63605,,AST-8565,SEC-059,DVL,Engineering Block,23:15,00:00,45,Signal Team,Active,Normal,Existing/Committed,2024-01-01,1395,0,45
EB-63606,,AST-9358,SEC-369,MTJ,Maintenance Block,07:12,08:42,90,OHE Team,Active,Normal,Existing/Committed,2026-04-26,432,522,90
EB-63607,,AST-6216,SEC-052,PUNE,Maintenance Block,06:46,07:16,30,OHE Team,Active,Normal,Existing/Committed,2025-07-19,406,436,30
EB-63608,,AST-9651,SEC-427,KTJ,Maintenance Block,11:24,12:24,60,Signal Team,Confirmed,Normal,Existing/Committed,2024-08-24,684,744,60
EB-63609,,AST-0851,SEC-193,MURI,Engineering Block,13:17,14:17,60,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-04-01,797,857,60
EB-63610,,AST-1283,SEC-217,KAMG,Maintenance Block,10:20,11:05,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-04-09,620,665,45
EB-63611,,AST-7532,SEC-423,MJS,Engineering Block,12:13,13:13,60,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-11-05,733,793,60
EB-63612,,AST-8331,SEC-348,CH,Maintenance Block,12:58,13:58,60,OHE Team,Confirmed,Normal,Existing/Committed,2023-12-31,778,838,60
EB-63613,,AST-1732,SEC-134,GDR,Planned Block,18:25,19:10,45,Bridge Inspection Team,Planned,High,Existing/Committed,2024-09-25,1105,1150,45
EB-63614,,AST-9098,SEC-140,CLT,Engineering Block,21:17,22:02,45,Signal Team,Confirmed,High,Existing/Committed,2026-07-13,1277,1322,45
EB-63615,,AST-4436,SEC-395,BINA,Engineering Block,14:35,15:20,45,Signal Team,Confirmed,High,Existing/Committed,2024-03-20,875,920,45
EB-63616,,AST-9194,SEC-161,ATP,Engineering Block,05:53,07:08,75,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-02-19,353,428,75
EB-63617,,AST-5546,SEC-420,VSKP,Engineering Block,20:06,22:06,120,Signal Team,Active,Normal,Existing/Committed,2024-08-05,1206,1326,120
EB-63618,,AST-6723,SEC-450,MGS,Maintenance Block,21:59,22:59,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-04-29,1319,1379,60
EB-63619,,AST-2690,SEC-066,DQG,Maintenance Block,01:58,02:58,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-01-12,118,178,60
EB-63620,,AST-9739,SEC-235,SGL,Engineering Block,16:36,17:21,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-08-28,996,1041,45
EB-63621,,AST-6790,SEC-442,ALLP,Maintenance Block,08:44,09:44,60,Signal Team,Planned,Normal,Existing/Committed,2025-08-05,524,584,60
EB-63622,,AST-5408,SEC-315,PBA,Maintenance Block,21:42,23:42,120,Bridge Inspection Team,Planned,Normal,Existing/Committed,2024-07-18,1302,1422,120
EB-63623,,AST-0554,SEC-326,DHO,Planned Block,11:22,11:52,30,Signal Team,Confirmed,High,Existing/Committed,2024-03-01,682,712,30
EB-63624,,AST-6449,SEC-443,BAY,Engineering Block,20:58,21:43,45,OHE Team,Planned,Normal,Existing/Committed,2025-12-23,1258,1303,45
EB-63625,,AST-0525,SEC-107,PML,Maintenance Block,03:10,05:10,120,Track Maintenance Team,Confirmed,High,Existing/Committed,2025-07-11,190,310,120
EB-63626,,AST-2048,SEC-415,CPU,Maintenance Block,19:54,20:24,30,Track Maintenance Team,Planned,Normal,Existing/Committed,2026-01-18,1194,1224,30
EB-63627,,AST-7265,SEC-331,NED,Engineering Block,22:19,23:49,90,OHE Team,Confirmed,Normal,Existing/Committed,2026-08-24,1339,1429,90
EB-63628,,AST-0337,SEC-106,LMP,Maintenance Block,01:20,02:05,45,Signal Team,Active,Normal,Existing/Committed,2026-03-20,80,125,45
EB-63629,,AST-5013,SEC-183,RRB,Maintenance Block,20:58,21:58,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-04-25,1258,1318,60
EB-63630,,AST-3411,SEC-344,MYR,Maintenance Block,06:58,08:28,90,OHE Team,Confirmed,Normal,Existing/Committed,2025-10-26,418,508,90
EB-63631,,AST-9537,SEC-147,TRVL,Maintenance Block,06:43,07:28,45,Signal Team,Confirmed,Normal,Existing/Committed,2025-08-27,403,448,45
EB-63632,,AST-5651,SEC-322,BRC,Maintenance Block,10:34,12:34,120,Signal Team,Confirmed,Normal,Existing/Committed,2024-06-18,634,754,120
EB-63633,,AST-2662,SEC-377,MEX,Maintenance Block,20:48,21:33,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-10-14,1248,1293,45
EB-63634,,AST-7430,SEC-429,DNX,Planned Block,01:21,01:51,30,Track Maintenance Team,Confirmed,High,Existing/Committed,2024-03-11,81,111,30
EB-63635,,AST-8997,SEC-040,HAPA,Engineering Block,01:59,03:29,90,OHE Team,Confirmed,Normal,Existing/Committed,2024-12-13,119,209,90
EB-63636,,AST-1997,SEC-227,BWM,Maintenance Block,05:55,07:25,90,Track Maintenance Team,Planned,High,Existing/Committed,2024-06-08,355,445,90
EB-63637,,AST-1132,SEC-275,NCB,Maintenance Block,05:00,05:45,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-05-25,300,345,45
EB-63638,,AST-7567,SEC-270,WL,Maintenance Block,17:35,19:35,120,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-04-17,1055,1175,120
EB-63639,,AST-2368,SEC-014,BALU,Engineering Block,16:59,17:44,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-12-07,1019,1064,45
EB-63640,,AST-5013,SEC-183,RRB,Maintenance Block,04:28,05:13,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-01-15,268,313,45
EB-63641,,AST-4954,SEC-099,VAK,Engineering Block,23:25,01:25,120,OHE Team,Planned,Normal,Existing/Committed,2023-12-18,1405,85,120
EB-63642,,AST-0663,SEC-386,MHOW,Engineering Block,15:37,16:22,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-06-09,937,982,45
EB-63643,,AST-6644,SEC-434,JHW,Maintenance Block,13:21,14:06,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-01-04,801,846,45
EB-63644,,AST-6340,SEC-285,TLY,Engineering Block,08:43,09:28,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-01-05,523,568,45
EB-63645,,AST-1398,SEC-299,PLO,Maintenance Block,23:22,00:37,75,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-05-13,1402,37,75
EB-63646,,AST-2169,SEC-381,TK,Engineering Block,07:12,07:57,45,OHE Team,Active,Normal,Existing/Committed,2025-04-15,432,477,45
EB-63647,,AST-4800,SEC-045,KSG,Maintenance Block,07:37,09:37,120,Bridge Inspection Team,Planned,High,Existing/Committed,2025-12-29,457,577,120
EB-63648,,AST-1118,SEC-253,BWN,Maintenance Block,14:34,15:49,75,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-01-23,874,949,75
EB-63649,,AST-2824,SEC-401,PVD,Engineering Block,01:58,02:43,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-01-24,118,163,45
EB-63650,,AST-7612,SEC-234,SVPI,Engineering Block,13:39,14:39,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-05-28,819,879,60
EB-63651,,AST-2233,SEC-117,ARA,Engineering Block,15:29,16:29,60,OHE Team,Confirmed,Normal,Existing/Committed,2026-05-22,929,989,60
EB-63652,,AST-1276,SEC-150,KMT,Maintenance Block,14:46,15:31,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-12-20,886,931,45
EB-63653,,AST-3792,SEC-018,TPJ,Engineering Block,11:01,12:01,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-10-06,661,721,60
EB-63654,,AST-6300,SEC-397,BWN,Maintenance Block,18:20,19:05,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-02-24,1100,1145,45
EB-63655,,AST-0549,SEC-435,ANKX,Maintenance Block,01:44,02:29,45,Track Maintenance Team,Active,High,Existing/Committed,2024-07-17,104,149,45
EB-63656,,AST-7555,SEC-410,MYS,Maintenance Block,19:01,20:31,90,Signal Team,Confirmed,Normal,Existing/Committed,2024-01-23,1141,1231,90
EB-63657,,AST-6734,SEC-301,HWH,Planned Block,14:25,14:55,30,Signal Team,Confirmed,High,Existing/Committed,2024-06-01,865,895,30
EB-63658,,AST-1533,SEC-268,BCH,Maintenance Block,06:05,08:05,120,Bridge Inspection Team,Planned,High,Existing/Committed,2026-07-17,365,485,120
EB-63659,,AST-1599,SEC-194,MEJ,Engineering Block,18:34,19:49,75,OHE Team,Confirmed,Normal,Existing/Committed,2025-06-07,1114,1189,75
EB-63660,,AST-8674,SEC-265,KYN,Engineering Block,22:39,23:24,45,Track Maintenance Team,Planned,High,Existing/Committed,2025-08-05,1359,1404,45
EB-63661,,AST-2066,SEC-237,PDKN,Maintenance Block,07:04,09:04,120,Signal Team,Confirmed,Normal,Existing/Committed,2024-12-29,424,544,120
EB-63662,,AST-5732,SEC-187,NS,Engineering Block,09:35,10:20,45,Signal Team,Active,Normal,Existing/Committed,2025-09-14,575,620,45
EB-63663,,AST-9159,SEC-461,BZA,Engineering Block,14:37,15:22,45,Signal Team,Planned,Normal,Existing/Committed,2025-06-25,877,922,45
EB-63664,,AST-8243,SEC-465,SDE,Maintenance Block,04:26,05:11,45,OHE Team,Confirmed,Normal,Existing/Committed,2026-06-13,266,311,45
EB-63665,,AST-8270,SEC-428,CYN,Engineering Block,10:35,12:35,120,Track Maintenance Team,Confirmed,High,Existing/Committed,2026-02-13,635,755,120
EB-63666,,AST-5998,SEC-391,MXH,Engineering Block,02:48,03:48,60,OHE Team,Confirmed,High,Existing/Committed,2025-06-13,168,228,60
EB-63667,,AST-1001,SEC-350,HTC,Planned Block,01:19,02:19,60,Track Maintenance Team,Active,High,Existing/Committed,2026-01-30,79,139,60
EB-63668,,AST-8293,SEC-265,DHN,Maintenance Block,14:28,16:28,120,Bridge Inspection Team,Active,High,Existing/Committed,2025-08-17,868,988,120
EB-63669,,AST-6349,SEC-448,HSI,Planned Block,12:49,14:19,90,Bridge Inspection Team,Confirmed,High,Existing/Committed,2026-08-31,769,859,90
EB-63670,,AST-2930,SEC-259,VTJ,Planned Block,20:09,21:24,75,Signal Team,Planned,Normal,Existing/Committed,2025-05-17,1209,1284,75
EB-63671,,AST-8367,SEC-455,HZD,Maintenance Block,15:58,16:43,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-04-10,958,1003,45
EB-63672,,AST-0080,SEC-004,BNC,Maintenance Block,12:18,13:33,75,OHE Team,Confirmed,Normal,Existing/Committed,2024-06-03,738,813,75
EB-63673,,AST-2259,SEC-203,AGC,Engineering Block,07:20,08:05,45,OHE Team,Active,High,Existing/Committed,2024-05-27,440,485,45
EB-63674,,AST-6231,SEC-404,PPI,Maintenance Block,13:57,14:57,60,Signal Team,Confirmed,Normal,Existing/Committed,2024-10-17,837,897,60
EB-63675,,AST-9083,SEC-082,QLD,Planned Block,00:57,01:42,45,OHE Team,Active,High,Existing/Committed,2026-03-13,57,102,45
EB-63676,,AST-0184,SEC-043,BINA,Engineering Block,15:23,15:53,30,Bridge Inspection Team,Planned,High,Existing/Committed,2026-05-13,923,953,30
EB-63677,,AST-6191,SEC-244,MTJ,Engineering Block,03:09,04:09,60,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-01-15,189,249,60
EB-63678,,AST-8846,SEC-250,WR,Maintenance Block,22:17,23:32,75,Track Maintenance Team,Confirmed,High,Existing/Committed,2025-02-26,1337,1412,75
EB-63679,,AST-2359,SEC-352,ON,Engineering Block,22:46,23:16,30,Signal Team,Confirmed,Normal,Existing/Committed,2025-04-13,1366,1396,30
EB-63680,,AST-1864,SEC-271,CPR,Maintenance Block,00:43,01:43,60,OHE Team,Planned,Normal,Existing/Committed,2024-07-02,43,103,60
EB-63681,,AST-6017,SEC-019,CAN,Engineering Block,16:22,17:37,75,Bridge Inspection Team,Confirmed,High,Existing/Committed,2025-05-31,982,1057,75
EB-63682,,AST-4666,SEC-031,ND,Maintenance Block,12:53,13:38,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2026-03-18,773,818,45
EB-63683,,AST-7633,SEC-005,HSRA,Maintenance Block,20:53,22:53,120,Signal Team,Active,Normal,Existing/Committed,2025-12-31,1253,1373,120
EB-63684,,AST-2144,SEC-473,NK,Planned Block,16:09,18:09,120,Signal Team,Active,High,Existing/Committed,2024-03-07,969,1089,120
EB-63685,,AST-3772,SEC-371,TCR,Maintenance Block,20:29,21:29,60,OHE Team,Planned,Normal,Existing/Committed,2024-11-28,1229,1289,60
EB-63686,,AST-0142,SEC-018,KPG,Maintenance Block,13:24,13:54,30,OHE Team,Confirmed,Normal,Existing/Committed,2025-09-10,804,834,30
EB-63687,,AST-4112,SEC-306,KCG,Engineering Block,06:17,07:02,45,Signal Team,Active,Normal,Existing/Committed,2025-07-26,377,422,45
EB-63688,,AST-5099,SEC-491,LDE,Planned Block,17:33,18:48,75,Signal Team,Active,Normal,Existing/Committed,2025-11-10,1053,1128,75
EB-63689,,AST-6263,SEC-087,GWL,Maintenance Block,11:46,12:31,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-12-27,706,751,45
EB-63690,,AST-1618,SEC-393,PAY,Engineering Block,14:07,14:52,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-10-09,847,892,45
EB-63691,,AST-6176,SEC-050,KNE,Engineering Block,15:20,15:50,30,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-03-24,920,950,30
EB-63692,,AST-1836,SEC-285,CLX,Planned Block,23:02,00:17,75,OHE Team,Active,High,Existing/Committed,2024-05-25,1382,17,75
EB-63693,,AST-2818,SEC-304,JDB,Maintenance Block,11:17,12:17,60,OHE Team,Confirmed,High,Existing/Committed,2025-11-27,677,737,60
EB-63694,,AST-8234,SEC-048,ROU,Engineering Block,04:46,05:46,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-03-03,286,346,60
EB-63695,,AST-2167,SEC-007,JOC,Planned Block,07:35,09:05,90,Signal Team,Active,Normal,Existing/Committed,2024-11-23,455,545,90
EB-63696,,AST-3995,SEC-303,ARJ,Planned Block,18:55,20:55,120,Bridge Inspection Team,Planned,High,Existing/Committed,2026-01-04,1135,1255,120
EB-63697,,AST-9334,SEC-329,GLPT,Planned Block,04:08,05:08,60,Signal Team,Confirmed,Normal,Existing/Committed,2026-07-05,248,308,60
EB-63698,,AST-5112,SEC-357,MKU,Maintenance Block,11:58,13:28,90,OHE Team,Confirmed,Normal,Existing/Committed,2026-05-15,718,808,90
EB-63699,,AST-6585,SEC-038,SLO,Maintenance Block,10:21,11:36,75,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-04-23,621,696,75
EB-63700,,AST-5798,SEC-029,ON,Maintenance Block,07:51,09:06,75,OHE Team,Active,Normal,Existing/Committed,2026-03-05,471,546,75
EB-63701,,AST-1519,SEC-096,PNE,Engineering Block,14:16,16:16,120,Bridge Inspection Team,Confirmed,High,Existing/Committed,2025-06-30,856,976,120
EB-63702,,AST-5854,SEC-362,FA,Maintenance Block,04:32,06:02,90,Bridge Inspection Team,Planned,Normal,Existing/Committed,2024-03-29,272,362,90
EB-63703,,AST-4158,SEC-339,DGT,Engineering Block,06:20,07:20,60,Signal Team,Planned,Normal,Existing/Committed,2025-01-01,380,440,60
EB-63704,,AST-5292,SEC-264,PUL,Planned Block,03:14,04:14,60,Signal Team,Active,Normal,Existing/Committed,2024-07-20,194,254,60
EB-63705,,AST-0624,SEC-441,HWH,Maintenance Block,22:52,00:52,120,Bridge Inspection Team,Active,High,Existing/Committed,2024-08-25,1372,52,120
EB-63706,,AST-5703,SEC-332,ANND,Engineering Block,19:51,21:21,90,Track Maintenance Team,Active,Normal,Existing/Committed,2025-08-18,1191,1281,90
EB-63707,,AST-8359,SEC-024,MLDT,Engineering Block,07:04,08:04,60,OHE Team,Active,Normal,Existing/Committed,2025-01-17,424,484,60
EB-63708,,AST-6719,SEC-487,CPR,Planned Block,15:54,17:09,75,OHE Team,Planned,Normal,Existing/Committed,2025-11-19,954,1029,75
EB-63709,,AST-3084,SEC-162,MAO,Maintenance Block,22:47,00:02,75,Track Maintenance Team,Planned,High,Existing/Committed,2026-02-24,1367,2,75
EB-63710,,AST-8088,SEC-030,SBC,Planned Block,06:58,08:13,75,OHE Team,Confirmed,Normal,Existing/Committed,2023-12-19,418,493,75
EB-63711,,AST-3591,SEC-419,BWN,Planned Block,00:55,01:55,60,Bridge Inspection Team,Active,Normal,Existing/Committed,2026-03-14,55,115,60
EB-63712,,AST-5149,SEC-114,RAIR,Maintenance Block,01:42,02:42,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-05-01,102,162,60
EB-63713,,AST-1589,SEC-377,POZ,Engineering Block,20:35,21:20,45,Signal Team,Planned,Normal,Existing/Committed,2023-12-16,1235,1280,45
EB-63714,,AST-3983,SEC-081,WSA,Maintenance Block,06:15,07:00,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-03-14,375,420,45
EB-63715,,AST-9485,SEC-091,SHG,Maintenance Block,17:05,17:50,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-01-30,1025,1070,45
EB-63716,,AST-7800,SEC-115,TTR,Maintenance Block,03:07,03:52,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-11-16,187,232,45
EB-63717,,AST-2937,SEC-077,BJU,Maintenance Block,00:19,01:19,60,OHE Team,Confirmed,Normal,Existing/Committed,2026-03-29,19,79,60
EB-63718,,AST-6426,SEC-119,ANND,Maintenance Block,09:52,10:52,60,Signal Team,Planned,Normal,Existing/Committed,2025-10-21,592,652,60
EB-63719,,AST-0735,SEC-404,CNB,Maintenance Block,05:19,06:19,60,Signal Team,Confirmed,Normal,Existing/Committed,2025-02-25,319,379,60
EB-63720,,AST-9203,SEC-294,MYS,Maintenance Block,19:16,20:16,60,Signal Team,Planned,Normal,Existing/Committed,2026-07-11,1156,1216,60
EB-63721,,AST-0296,SEC-384,SSB,Maintenance Block,22:18,23:03,45,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-04-11,1338,1383,45
EB-63722,,AST-3106,SEC-466,APDJ,Maintenance Block,18:43,19:28,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-03-09,1123,1168,45
EB-63723,,AST-5263,SEC-466,BD,Maintenance Block,03:25,04:10,45,Signal Team,Planned,Normal,Existing/Committed,2023-12-30,205,250,45
EB-63724,,AST-9877,SEC-460,DDN,Maintenance Block,13:50,14:50,60,OHE Team,Planned,Normal,Existing/Committed,2025-04-30,830,890,60
EB-63725,,AST-0179,SEC-017,ANG,Engineering Block,08:30,09:00,30,Signal Team,Confirmed,Normal,Existing/Committed,2024-07-22,510,540,30
EB-63726,,AST-3282,SEC-270,ANND,Planned Block,22:06,23:36,90,Signal Team,Confirmed,Normal,Existing/Committed,2024-12-17,1326,1416,90
EB-63727,,AST-9025,SEC-407,SMT,Maintenance Block,02:31,04:01,90,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-10-15,151,241,90
EB-63728,,AST-1796,SEC-175,MUV,Maintenance Block,03:42,04:27,45,OHE Team,Confirmed,Normal,Existing/Committed,2025-01-12,222,267,45
EB-63729,,AST-3796,SEC-248,CNBI,Maintenance Block,16:08,17:23,75,Signal Team,Confirmed,Normal,Existing/Committed,2026-07-30,968,1043,75
EB-63730,,AST-5662,SEC-344,SC,Engineering Block,17:48,18:48,60,Track Maintenance Team,Planned,Normal,Existing/Committed,2024-02-17,1068,1128,60
EB-63731,,AST-2475,SEC-181,VPR,Planned Block,02:47,03:47,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-03-29,167,227,60
