block_request_id,asset_id,section_id_request,station_code,maintenance_type,requested_duration_min,priority,preferred_start_time,time_flexibility,required_team,request_urgency,status,preferred_start_min,flexibility_min,earliest_start_min,latest_start_min,asset_type,section_id_asset,nearest_station_code,criticality,asset_risk_score,maintenance_priority
BR-51756,AST-0104,SEC-038,HD,Signal Maintenance,30,High,21:00,Fixed,Signal Team,Normal,Pending,1260,0,1260,1260,OHE,SEC-038,HD,Medium,75.24,High
BR-51757,AST-0113,SEC-003,JTJ,Track Renewal,30,Medium,15:15,±30 min,OHE Team,Urgent,Pending,915,30,885,945,OHE,SEC-003,JTJ,High,38.52,Medium
BR-51758,AST-0075,SEC-036,ARAG,Point Machine Maintenance,60,Medium,12:15,±15 min,Track Maintenance Team,Normal,Pending,735,15,720,750,Bridge,SEC-036,ARAG,Medium,47.44,Medium
BR-51759,AST-0021,SEC-021,MZR,Signal Maintenance,60,High,07:00,±15 min,OHE Team,Normal,Pending,420,15,405,435,Level Crossing,SEC-021,MZR,Medium,70.94,High
BR-51760,AST-0021,SEC-021,MZR,Signal Maintenance,30,High,05:30,±60 min,OHE Team,Normal,Pending,330,60,270,390,Level Crossing,SEC-021,MZR,Medium,70.94,High
BR-51761,AST-0008,SEC-017,ANG,Track Renewal,45,Low,13:00,±15 min,OHE Team,Urgent,Pending,780,15,765,795,Level Crossing,SEC-017,ANG,Medium,24.7,Low
BR-51762,AST-0027,SEC-026,PRLI,Track Inspection,45,High,07:30,±60 min,Track Maintenance Team,Normal,Pending,450,60,390,510,Bridge,SEC-026,PRLI,High,61.14,High
BR-51763,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,15:30,Fixed,Track Maintenance Team,Urgent,Pending,930,0,930,930,Signal,SEC-022,NAVI,Medium,75.58,High
BR-51764,AST-0077,SEC-033,DLGN,Track Renewal,30,Low,10:30,±30 min,Bridge Inspection Team,Urgent,Pending,630,30,600,660,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51765,AST-0171,SEC-012,KSRA,Track Inspection,30,High,21:00,±15 min,Track Maintenance Team,Normal,Pending,1260,15,1245,1275,Bridge,SEC-012,KSRA,Critical,65.45,High
BR-51766,AST-0075,SEC-036,ARAG,Point Machine Maintenance,75,Medium,13:30,Fixed,Track Maintenance Team,Normal,Pending,810,0,810,810,Bridge,SEC-036,ARAG,Medium,47.44,Medium
BR-51767,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±15 min,Bridge Inspection Team,Normal,Pending,1275,15,1260,1290,Point Machine,SEC-049,KGP,Medium,40.6,Medium
BR-51768,AST-0127,SEC-010,DHI,Point Machine Maintenance,90,Medium,05:30,±15 min,Signal Team,Urgent,Pending,330,15,315,345,Bridge,SEC-010,DHI,Medium,58.79,Medium
BR-51769,AST-0124,SEC-022,NAVI,Rail Grinding,45,High,13:00,Fixed,Track Maintenance Team,Normal,Pending,780,0,780,780,Signal,SEC-022,NAVI,Medium,75.58,High
BR-51770,AST-0183,SEC-008,PC,Signal Maintenance,45,High,06:30,Fixed,Bridge Inspection Team,Normal,Pending,390,0,390,390,OHE,SEC-008,PC,High,60.59,High
BR-51771,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,13:15,±15 min,Bridge Inspection Team,Normal,Pending,795,15,780,810,Bridge,SEC-043,BINA,High,35.37,Medium
BR-51772,AST-0127,SEC-010,DHI,Point Machine Maintenance,90,Medium,05:30,±30 min,Signal Team,Urgent,Pending,330,30,300,360,Bridge,SEC-010,DHI,Medium,58.79,Medium
BR-51773,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275,Point Machine,SEC-049,KGP,Medium,40.6,Medium
BR-51774,AST-0008,SEC-017,ANG,Track Renewal,30,Low,19:30,±15 min,OHE Team,Urgent,Pending,1170,15,1155,1185,Level Crossing,SEC-017,ANG,Medium,24.7,Low
BR-51775,AST-0047,SEC-017,ANG,Track Inspection,60,Critical,06:15,±30 min,Bridge Inspection Team,Normal,Pending,375,30,345,405,Bridge,SEC-017,ANG,Critical,80.11,Critical
BR-51776,AST-0075,SEC-036,ARAG,OHE Inspection,75,Medium,12:30,Fixed,Bridge Inspection Team,Normal,Pending,750,0,750,750,Bridge,SEC-036,ARAG,Medium,47.44,Medium
BR-51777,AST-0075,SEC-036,ARAG,Point Machine Maintenance,45,Medium,12:15,±30 min,Track Maintenance Team,Normal,Pending,735,30,705,765,Bridge,SEC-036,ARAG,Medium,47.44,Medium
BR-51778,AST-0139,SEC-004,BNC,Signal Maintenance,90,Medium,01:15,Fixed,Track Maintenance Team,Urgent,Pending,75,0,75,75,OHE,SEC-004,BNC,High,50.39,Medium
BR-51779,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±30 min,Signal Team,Normal,Pending,45,30,15,75,Level Crossing,SEC-002,VSKP,Critical,48.79,Medium
BR-51780,AST-0104,SEC-038,HD,Signal Maintenance,75,High,16:45,±30 min,Signal Team,Normal,Pending,1005,30,975,1035,OHE,SEC-038,HD,Medium,75.24,High
BR-51781,AST-0077,SEC-033,DLGN,OHE Inspection,30,Low,10:30,±15 min,Bridge Inspection Team,Urgent,Pending,630,15,615,645,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51782,AST-0070,SEC-018,BDWD,Track Inspection,90,Medium,14:15,±15 min,Signal Team,Urgent,Pending,855,15,840,870,Track,SEC-018,BDWD,Low,58.9,Medium
BR-51783,AST-0163,SEC-050,RPH,Point Machine Maintenance,30,Critical,11:15,±15 min,Track Maintenance Team,Urgent,Pending,675,15,660,690,Level Crossing,SEC-050,RPH,Medium,90.31,Critical
BR-51784,AST-0171,SEC-012,KSRA,Track Inspection,30,High,17:15,±30 min,Track Maintenance Team,Normal,Pending,1035,30,1005,1065,Bridge,SEC-012,KSRA,Critical,65.45,High
BR-51785,AST-0143,SEC-009,JMD,Track Inspection,30,Medium,21:00,Fixed,OHE Team,Urgent,Pending,1260,0,1260,1260,Bridge,SEC-009,JMD,High,47.35,Medium
BR-51786,AST-0122,SEC-042,HBD,Bridge Inspection,30,High,22:45,±15 min,Track Maintenance Team,Normal,Pending,1365,15,1350,1380,Bridge,SEC-042,HBD,Low,76.65,High
BR-51787,AST-0027,SEC-026,PRLI,Track Inspection,30,High,21:30,±15 min,Track Maintenance Team,Normal,Pending,1290,15,1275,1305,Bridge,SEC-026,PRLI,High,61.14,High
BR-51788,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,00:45,Fixed,Signal Team,Urgent,Pending,45,0,45,45,Signal,SEC-015,JEUR,High,59.96,Medium
BR-51789,AST-0059,SEC-021,BD,Track Renewal,30,Medium,11:45,±60 min,Signal Team,Urgent,Pending,705,60,645,765,Bridge,SEC-021,BD,Low,43.06,Medium
BR-51790,AST-0027,SEC-026,PRLI,Track Inspection,60,High,16:30,±30 min,Track Maintenance Team,Normal,Pending,990,30,960,1020,Bridge,SEC-026,PRLI,High,61.14,High
BR-51791,AST-0075,SEC-036,ARAG,OHE Inspection,120,Medium,12:30,±30 min,Bridge Inspection Team,Normal,Pending,750,30,720,780,Bridge,SEC-036,ARAG,Medium,47.44,Medium
BR-51792,AST-0117,SEC-043,HBJ,Signal Maintenance,45,Critical,19:15,±30 min,Signal Team,Normal,Pending,1155,30,1125,1185,OHE,SEC-043,HBJ,High,95.3,Critical
BR-51793,AST-0121,SEC-028,CND,Track Renewal,60,High,22:00,±15 min,Track Maintenance Team,Urgent,Pending,1320,15,1305,1335,Level Crossing,SEC-028,CND,High,69.19,High
BR-51794,AST-0021,SEC-021,MZR,Signal Maintenance,30,High,07:00,±30 min,OHE Team,Normal,Pending,420,30,390,450,Level Crossing,SEC-021,MZR,Medium,70.94,High
BR-51795,AST-0059,SEC-021,BD,Rail Grinding,30,Medium,11:45,±15 min,Track Maintenance Team,Normal,Pending,705,15,690,720,Bridge,SEC-021,BD,Low,43.06,Medium
BR-51796,AST-0070,SEC-018,BDWD,Track Inspection,60,Medium,17:30,±30 min,Signal Team,Urgent,Pending,1050,30,1020,1080,Track,SEC-018,BDWD,Low,58.9,Medium
BR-51797,AST-0098,SEC-049,HWH,Track Inspection,60,Medium,01:45,±30 min,OHE Team,Normal,Pending,105,30,75,135,Point Machine,SEC-049,HWH,Low,55.48,Medium
BR-51798,AST-0059,SEC-021,BD,Rail Grinding,45,Medium,15:15,±30 min,Track Maintenance Team,Normal,Pending,915,30,885,945,Bridge,SEC-021,BD,Low,43.06,Medium
BR-51799,AST-0027,SEC-026,PRLI,Track Inspection,30,High,18:00,±15 min,Track Maintenance Team,Normal,Pending,1080,15,1065,1095,Bridge,SEC-026,PRLI,High,61.14,High
BR-51800,AST-0059,SEC-021,BD,Track Renewal,30,Medium,15:15,±60 min,Signal Team,Urgent,Pending,915,60,855,975,Bridge,SEC-021,BD,Low,43.06,Medium
BR-51801,AST-0047,SEC-017,ANG,Track Inspection,30,Critical,19:30,Fixed,Bridge Inspection Team,Normal,Pending,1170,0,1170,1170,Bridge,SEC-017,ANG,Critical,80.11,Critical
BR-51802,AST-0021,SEC-021,MZR,Signal Maintenance,30,High,12:15,±30 min,OHE Team,Normal,Pending,735,30,705,765,Level Crossing,SEC-021,MZR,Medium,70.94,High
BR-51803,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,Fixed,Bridge Inspection Team,Normal,Pending,1275,0,1275,1275,Point Machine,SEC-049,KGP,Medium,40.6,Medium
BR-51804,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,±30 min,Bridge Inspection Team,Normal,Pending,600,30,570,630,Bridge,SEC-043,BINA,High,35.37,Medium
BR-51805,AST-0098,SEC-049,HWH,Track Inspection,90,Medium,01:15,±15 min,OHE Team,Normal,Pending,75,15,60,90,Point Machine,SEC-049,HWH,Low,55.48,Medium
BR-51806,AST-0159,SEC-029,PLO,OHE Inspection,60,Medium,04:45,±30 min,Bridge Inspection Team,Normal,Pending,285,30,255,315,Signal,SEC-029,PLO,High,46.95,Medium
BR-51807,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275,Point Machine,SEC-049,KGP,Medium,40.6,Medium
BR-51808,AST-0063,SEC-019,MKU,Bridge Inspection,30,Low,01:30,±30 min,Signal Team,Normal,Pending,90,30,60,120,Signal,SEC-019,MKU,High,31.08,Low
BR-51809,AST-0021,SEC-021,MZR,Signal Maintenance,75,High,02:30,±30 min,OHE Team,Normal,Pending,150,30,120,180,Level Crossing,SEC-021,MZR,Medium,70.94,High
BR-51810,AST-0194,SEC-027,PAU,Rail Grinding,60,Low,19:30,±30 min,OHE Team,Urgent,Pending,1170,30,1140,1200,Point Machine,SEC-027,PAU,High,30.47,Low
BR-51811,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,18:30,Fixed,Track Maintenance Team,Urgent,Pending,1110,0,1110,1110,OHE,SEC-033,KVK,High,32.82,Low
BR-51812,AST-0177,SEC-015,JEUR,Signal Maintenance,75,Medium,08:00,±30 min,Signal Team,Urgent,Pending,480,30,450,510,Signal,SEC-015,JEUR,High,59.96,Medium
BR-51813,AST-0075,SEC-036,ARAG,OHE Inspection,45,Medium,13:45,±60 min,Bridge Inspection Team,Normal,Pending,825,60,765,885,Bridge,SEC-036,ARAG,Medium,47.44,Medium
BR-51814,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,20:00,±30 min,Bridge Inspection Team,Normal,Pending,1200,30,1170,1230,Track,SEC-041,GAR,Critical,49.75,Medium
BR-51815,AST-0104,SEC-038,HD,Signal Maintenance,30,High,06:45,Fixed,Signal Team,Normal,Pending,405,0,405,405,OHE,SEC-038,HD,Medium,75.24,High
BR-51816,AST-0063,SEC-019,MKU,Bridge Inspection,90,Low,10:00,±15 min,Signal Team,Normal,Pending,600,15,585,615,Signal,SEC-019,MKU,High,31.08,Low
BR-51817,AST-0104,SEC-038,HD,Signal Maintenance,30,High,06:30,±30 min,Signal Team,Normal,Pending,390,30,360,420,OHE,SEC-038,HD,Medium,75.24,High
BR-51818,AST-0059,SEC-021,BD,Rail Grinding,45,Medium,03:15,Fixed,Track Maintenance Team,Normal,Pending,195,0,195,195,Bridge,SEC-021,BD,Low,43.06,Medium
BR-51819,AST-0183,SEC-008,PC,Signal Maintenance,30,High,19:00,±30 min,Bridge Inspection Team,Normal,Pending,1140,30,1110,1170,OHE,SEC-008,PC,High,60.59,High
BR-51820,AST-0075,SEC-036,ARAG,Point Machine Maintenance,75,Medium,13:15,Fixed,Track Maintenance Team,Normal,Pending,795,0,795,795,Bridge,SEC-036,ARAG,Medium,47.44,Medium
BR-51821,AST-0077,SEC-033,DLGN,OHE Inspection,120,Low,12:15,±30 min,Bridge Inspection Team,Urgent,Pending,735,30,705,765,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51822,AST-0027,SEC-026,PRLI,Track Inspection,30,High,21:30,±30 min,Track Maintenance Team,Normal,Pending,1290,30,1260,1320,Bridge,SEC-026,PRLI,High,61.14,High
BR-51823,AST-0194,SEC-027,PAU,Rail Grinding,30,Low,13:15,±15 min,OHE Team,Urgent,Pending,795,15,780,810,Point Machine,SEC-027,PAU,High,30.47,Low
BR-51824,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±30 min,Signal Team,Normal,Pending,45,30,15,75,Level Crossing,SEC-002,VSKP,Critical,48.79,Medium
BR-51825,AST-0117,SEC-043,HBJ,Signal Maintenance,30,Critical,02:30,±30 min,Signal Team,Normal,Pending,150,30,120,180,OHE,SEC-043,HBJ,High,95.3,Critical
BR-51826,AST-0121,SEC-028,CND,Track Renewal,30,High,10:45,±15 min,Track Maintenance Team,Urgent,Pending,645,15,630,660,Level Crossing,SEC-028,CND,High,69.19,High
BR-51827,AST-0070,SEC-018,BDWD,Track Inspection,90,Medium,06:45,Fixed,Signal Team,Urgent,Pending,405,0,405,405,Track,SEC-018,BDWD,Low,58.9,Medium
BR-51828,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275,Point Machine,SEC-049,KGP,Medium,40.6,Medium
BR-51829,AST-0077,SEC-033,DLGN,OHE Inspection,30,Low,15:00,±60 min,Bridge Inspection Team,Urgent,Pending,900,60,840,960,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51830,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,05:30,±15 min,Track Maintenance Team,Urgent,Pending,330,15,315,345,OHE,SEC-033,KVK,High,32.82,Low
BR-51831,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305,Point Machine,SEC-049,KGP,Medium,40.6,Medium
BR-51832,AST-0143,SEC-009,JMD,Track Inspection,30,Medium,21:15,±30 min,OHE Team,Urgent,Pending,1275,30,1245,1305,Bridge,SEC-009,JMD,High,47.35,Medium
BR-51833,AST-0124,SEC-022,NAVI,Rail Grinding,45,High,14:45,±30 min,Track Maintenance Team,Normal,Pending,885,30,855,915,Signal,SEC-022,NAVI,Medium,75.58,High
BR-51834,AST-0148,SEC-033,KVK,Signal Maintenance,45,Low,10:15,±30 min,Track Maintenance Team,Urgent,Pending,615,30,585,645,OHE,SEC-033,KVK,High,32.82,Low
BR-51835,AST-0127,SEC-010,DHI,Point Machine Maintenance,90,Medium,15:45,±15 min,Signal Team,Urgent,Pending,945,15,930,960,Bridge,SEC-010,DHI,Medium,58.79,Medium
BR-51836,AST-0012,SEC-015,JEUR,Signal Maintenance,90,Low,16:15,±60 min,Bridge Inspection Team,Urgent,Pending,975,60,915,1035,Bridge,SEC-015,JEUR,Low,32.09,Low
BR-51837,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,20:00,±30 min,Bridge Inspection Team,Normal,Pending,1200,30,1170,1230,Track,SEC-041,GAR,Critical,49.75,Medium
BR-51838,AST-0075,SEC-036,ARAG,Point Machine Maintenance,90,Medium,13:00,±30 min,Track Maintenance Team,Normal,Pending,780,30,750,810,Bridge,SEC-036,ARAG,Medium,47.44,Medium
BR-51839,AST-0171,SEC-012,KSRA,Track Inspection,90,High,14:15,±30 min,Track Maintenance Team,Normal,Pending,855,30,825,885,Bridge,SEC-012,KSRA,Critical,65.45,High
BR-51840,AST-0117,SEC-043,HBJ,Signal Maintenance,30,Critical,12:30,±30 min,Signal Team,Normal,Pending,750,30,720,780,OHE,SEC-043,HBJ,High,95.3,Critical
BR-51841,AST-0075,SEC-036,ARAG,Point Machine Maintenance,90,Medium,12:15,Fixed,Track Maintenance Team,Normal,Pending,735,0,735,735,Bridge,SEC-036,ARAG,Medium,47.44,Medium
BR-51842,AST-0012,SEC-015,JEUR,Signal Maintenance,90,Low,02:45,±30 min,Bridge Inspection Team,Urgent,Pending,165,30,135,195,Bridge,SEC-015,JEUR,Low,32.09,Low
BR-51843,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,10:30,±30 min,Signal Team,Urgent,Pending,630,30,600,660,Signal,SEC-015,JEUR,High,59.96,Medium
BR-51844,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305,Point Machine,SEC-049,KGP,Medium,40.6,Medium
BR-51845,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,20:00,±30 min,Bridge Inspection Team,Normal,Pending,1200,30,1170,1230,Track,SEC-041,GAR,Critical,49.75,Medium
BR-51846,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,±30 min,Track Maintenance Team,Normal,Pending,585,30,555,615,Bridge,SEC-007,JL,Medium,31.28,Low
BR-51847,AST-0086,SEC-030,WR,Track Inspection,75,High,13:00,±30 min,Track Maintenance Team,Normal,Pending,780,30,750,810,OHE,SEC-030,WR,Medium,70.23,High
BR-51848,AST-0063,SEC-019,MKU,Bridge Inspection,30,Low,13:45,Fixed,Signal Team,Normal,Pending,825,0,825,825,Signal,SEC-019,MKU,High,31.08,Low
BR-51849,AST-0077,SEC-033,DLGN,OHE Inspection,90,Low,03:45,Fixed,Bridge Inspection Team,Urgent,Pending,225,0,225,225,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51850,AST-0197,SEC-020,AK,OHE Inspection,45,Medium,09:45,±30 min,Track Maintenance Team,Urgent,Pending,585,30,555,615,OHE,SEC-020,AK,Low,40.22,Medium
BR-51851,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±15 min,Signal Team,Normal,Pending,45,15,30,60,Level Crossing,SEC-002,VSKP,Critical,48.79,Medium
BR-51852,AST-0077,SEC-033,DLGN,Track Renewal,45,Low,10:15,±30 min,Bridge Inspection Team,Urgent,Pending,615,30,585,645,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51853,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,01:00,Fixed,Signal Team,Urgent,Pending,60,0,60,60,Signal,SEC-015,JEUR,High,59.96,Medium
BR-51854,AST-0077,SEC-033,DLGN,Track Renewal,30,Low,12:00,±15 min,Bridge Inspection Team,Urgent,Pending,720,15,705,735,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51855,AST-0127,SEC-010,DHI,Point Machine Maintenance,120,Medium,20:30,±30 min,Signal Team,Urgent,Pending,1230,30,1200,1260,Bridge,SEC-010,DHI,Medium,58.79,Medium
BR-51856,AST-0012,SEC-015,JEUR,Signal Maintenance,90,Low,12:15,±30 min,Bridge Inspection Team,Urgent,Pending,735,30,705,765,Bridge,SEC-015,JEUR,Low,32.09,Low
BR-51857,AST-0126,SEC-041,GAR,Track Inspection,60,Medium,05:00,±15 min,Bridge Inspection Team,Normal,Pending,300,15,285,315,Track,SEC-041,GAR,Critical,49.75,Medium
BR-51858,AST-0021,SEC-021,MZR,Signal Maintenance,75,High,21:00,±30 min,OHE Team,Normal,Pending,1260,30,1230,1290,Level Crossing,SEC-021,MZR,Medium,70.94,High
BR-51859,AST-0077,SEC-033,DLGN,OHE Inspection,45,Low,10:15,Fixed,Bridge Inspection Team,Urgent,Pending,615,0,615,615,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51860,AST-0114,SEC-003,JTJ,OHE Inspection,45,Medium,15:15,±30 min,Signal Team,Normal,Pending,915,30,885,945,Bridge,SEC-003,JTJ,Medium,39.46,Medium
BR-51861,AST-0077,SEC-033,DLGN,OHE Inspection,45,Low,13:00,±15 min,Bridge Inspection Team,Urgent,Pending,780,15,765,795,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51862,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,02:30,±60 min,OHE Team,Normal,Pending,150,60,90,210,Point Machine,SEC-025,LTRR,High,43.05,Medium
BR-51863,AST-0042,SEC-020,SEG,Track Inspection,30,Low,07:30,±30 min,Track Maintenance Team,Normal,Pending,450,30,420,480,Bridge,SEC-020,SEG,High,31.46,Low
BR-51864,AST-0075,SEC-036,ARAG,OHE Inspection,60,Medium,13:30,±60 min,Bridge Inspection Team,Normal,Pending,810,60,750,870,Bridge,SEC-036,ARAG,Medium,47.44,Medium
BR-51865,AST-0143,SEC-009,JMD,Track Inspection,75,Medium,20:30,±30 min,OHE Team,Urgent,Pending,1230,30,1200,1260,Bridge,SEC-009,JMD,High,47.35,Medium
BR-51866,AST-0077,SEC-033,DLGN,Track Renewal,120,Low,06:30,±15 min,Bridge Inspection Team,Urgent,Pending,390,15,375,405,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51867,AST-0012,SEC-015,JEUR,Signal Maintenance,30,Low,01:00,Fixed,Bridge Inspection Team,Urgent,Pending,60,0,60,60,Bridge,SEC-015,JEUR,Low,32.09,Low
BR-51868,AST-0136,SEC-021,BD,Signal Maintenance,30,Medium,11:45,±30 min,OHE Team,Normal,Pending,705,30,675,735,Signal,SEC-021,BD,Critical,53.64,Medium
BR-51869,AST-0171,SEC-012,KSRA,Track Inspection,120,High,13:45,±30 min,Track Maintenance Team,Normal,Pending,825,30,795,855,Bridge,SEC-012,KSRA,Critical,65.45,High
BR-51870,AST-0126,SEC-041,GAR,Track Inspection,45,Medium,14:15,±30 min,Bridge Inspection Team,Normal,Pending,855,30,825,885,Track,SEC-041,GAR,Critical,49.75,Medium
BR-51871,AST-0027,SEC-026,PRLI,Track Inspection,30,High,07:45,±30 min,Track Maintenance Team,Normal,Pending,465,30,435,495,Bridge,SEC-026,PRLI,High,61.14,High
BR-51872,AST-0012,SEC-015,JEUR,Signal Maintenance,45,Low,18:30,±30 min,Bridge Inspection Team,Urgent,Pending,1110,30,1080,1140,Bridge,SEC-015,JEUR,Low,32.09,Low
BR-51873,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,01:00,±30 min,Bridge Inspection Team,Normal,Pending,60,30,30,90,Track,SEC-041,GAR,Critical,49.75,Medium
BR-51874,AST-0124,SEC-022,NAVI,Rail Grinding,90,High,12:15,Fixed,Track Maintenance Team,Normal,Pending,735,0,735,735,Signal,SEC-022,NAVI,Medium,75.58,High
BR-51875,AST-0104,SEC-038,HD,Signal Maintenance,30,High,04:30,±30 min,Signal Team,Normal,Pending,270,30,240,300,OHE,SEC-038,HD,Medium,75.24,High
BR-51876,AST-0136,SEC-021,BD,Signal Maintenance,60,Medium,04:30,±30 min,OHE Team,Normal,Pending,270,30,240,300,Signal,SEC-021,BD,Critical,53.64,Medium
BR-51877,AST-0159,SEC-029,PLO,OHE Inspection,30,Medium,14:30,±30 min,Bridge Inspection Team,Normal,Pending,870,30,840,900,Signal,SEC-029,PLO,High,46.95,Medium
BR-51878,AST-0027,SEC-026,PRLI,Track Inspection,30,High,17:00,Fixed,Track Maintenance Team,Normal,Pending,1020,0,1020,1020,Bridge,SEC-026,PRLI,High,61.14,High
BR-51879,AST-0117,SEC-043,HBJ,Signal Maintenance,30,Critical,02:30,±30 min,Signal Team,Normal,Pending,150,30,120,180,OHE,SEC-043,HBJ,High,95.3,Critical
BR-51880,AST-0021,SEC-021,MZR,Signal Maintenance,90,High,21:00,±30 min,OHE Team,Normal,Pending,1260,30,1230,1290,Level Crossing,SEC-021,MZR,Medium,70.94,High
BR-51881,AST-0042,SEC-020,SEG,Track Inspection,60,Low,08:45,±15 min,Track Maintenance Team,Normal,Pending,525,15,510,540,Bridge,SEC-020,SEG,High,31.46,Low
BR-51882,AST-0049,SEC-025,LTRR,Track Renewal,60,Medium,18:45,Fixed,OHE Team,Normal,Pending,1125,0,1125,1125,Point Machine,SEC-025,LTRR,High,43.05,Medium
BR-51883,AST-0141,SEC-022,SUR,Point Machine Maintenance,60,Medium,16:30,±15 min,Track Maintenance Team,Normal,Pending,990,15,975,1005,Track,SEC-022,SUR,High,51.33,Medium
BR-51884,AST-0021,SEC-021,MZR,Signal Maintenance,30,High,10:45,Fixed,OHE Team,Normal,Pending,645,0,645,645,Level Crossing,SEC-021,MZR,Medium,70.94,High
BR-51885,AST-0027,SEC-026,PRLI,Track Inspection,30,High,05:00,Fixed,Track Maintenance Team,Normal,Pending,300,0,300,300,Bridge,SEC-026,PRLI,High,61.14,High
BR-51886,AST-0090,SEC-043,HBJ,OHE Inspection,45,High,12:30,Fixed,Signal Team,Normal,Pending,750,0,750,750,Point Machine,SEC-043,HBJ,High,69.6,High
BR-51887,AST-0077,SEC-033,DLGN,Track Renewal,60,Low,17:00,±30 min,Bridge Inspection Team,Urgent,Pending,1020,30,990,1050,Signal,SEC-033,DLGN,Medium,31.57,Low
BR-51888,AST-0143,SEC-009,JMD,Track Inspection,60,Medium,20:45,±15 min,OHE Team,Urgent,Pending,1245,15,1230,1260,Bridge,SEC-009,JMD,High,47.35,Medium
BR-51889,AST-0127,SEC-010,DHI,Point Machine Maintenance,60,Medium,05:45,±30 min,Signal Team,Urgent,Pending,345,30,315,375,Bridge,SEC-010,DHI,Medium,58.79,Medium
BR-51890,AST-0027,SEC-026,PRLI,Track Inspection,60,High,16:30,Fixed,Track Maintenance Team,Normal,Pending,990,0,990,990,Bridge,SEC-026,PRLI,High,61.14,High
BR-51891,AST-0177,SEC-015,JEUR,Signal Maintenance,45,Medium,18:30,±30 min,Signal Team,Urgent,Pending,1110,30,1080,1140,Signal,SEC-015,JEUR,High,59.96,Medium
BR-51892,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305,Point Machine,SEC-049,KGP,Medium,40.6,Medium
BR-51893,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305,Point Machine,SEC-049,KGP,Medium,40.6,Medium
BR-51894,AST-0183,SEC-008,PC,Signal Maintenance,90,High,09:30,±15 min,Bridge Inspection Team,Normal,Pending,570,15,555,585,OHE,SEC-008,PC,High,60.59,High
BR-51895,AST-0136,SEC-021,BD,Signal Maintenance,45,Medium,01:15,Fixed,OHE Team,Normal,Pending,75,0,75,75,Signal,SEC-021,BD,Critical,53.64,Medium
