asset_id,section_id,nearest_station_code
AST-6156,SEC-466,BLM
AST-61560,SEC-118,SHU
AST-61561,SEC-068,KIR
AST-61562,SEC-083,JBP
AST-61563,SEC-345,PSA
AST-61564,SEC-196,MSMD
AST-61565,SEC-195,BDTS
AST-61566,SEC-216,MA
AST-61567,SEC-023,BSL
AST-61568,SEC-008,DRS
AST-61569,SEC-282,DMM
AST-6157,SEC-397,DMV
AST-61570,SEC-029,KGLE
AST-61571,SEC-239,BPRH
AST-61572,SEC-072,JAJ
AST-61573,SEC-233,UMB
AST-61574,SEC-032,AMRO
AST-61575,SEC-222,MTJ
AST-61576,SEC-460,JAA
AST-61577,SEC-449,WKR
AST-61578,SEC-033,KNW
AST-61579,SEC-115,STA
AST-6158,SEC-148,MB
AST-61580,SEC-052,QLN
AST-61581,SEC-354,PUNE
AST-61582,SEC-072,MPL
AST-61583,SEC-072,GZB
AST-61584,SEC-015,PVRD
AST-61585,SEC-151,BD
AST-61586,SEC-108,NGP
AST-61587,SEC-354,KYQ
AST-61588,SEC-399,MS
AST-61589,SEC-388,GPT
AST-6159,SEC-443,PGRL
AST-61590,SEC-008,RTI
AST-61591,SEC-166,BRC
AST-61592,SEC-490,VKB
AST-61593,SEC-008,KAYR
AST-61594,SEC-348,KAWR
AST-61595,SEC-260,CDG
AST-61596,SEC-382,JOC
AST-61597,SEC-233,NYO
AST-61598,SEC-096,SNDD
AST-61599,SEC-062,BBK
AST-6160,SEC-361,FL
AST-61600,SEC-340,BARH
AST-61601,SEC-017,JP
AST-61602,SEC-254,MDJN
AST-61603,SEC-280,SMBX
AST-61604,SEC-125,SC
AST-61605,SEC-413,RAIR
AST-61606,SEC-018,VSKP
AST-61607,SEC-309,KMTI
AST-61608,SEC-118,RAIR
AST-61609,SEC-246,GMO
AST-6161,SEC-121,ST
AST-61610,SEC-438,UVD
AST-61611,SEC-433,BEAS
AST-61612,SEC-041,BBS
AST-61613,SEC-208,DDJ
AST-61614,SEC-201,PB
AST-61615,SEC-245,SA
AST-61616,SEC-418,WFD
AST-61617,SEC-362,BVH
AST-61618,SEC-415,UBL
AST-61619,SEC-052,LKN
AST-6162,SEC-266,JL
AST-61620,SEC-283,KZJ
AST-61621,SEC-400,VNUP
AST-61622,SEC-259,CNGR
AST-61623,SEC-113,VBW
AST-61624,SEC-393,STR
AST-61625,SEC-380,SLO
AST-61626,SEC-015,RUPC
AST-61627,SEC-337,RJY
AST-61628,SEC-388,BGS
AST-61629,SEC-094,MAS
AST-6163,SEC-089,MCI
AST-61630,SEC-158,RUSD
AST-61631,SEC-192,FTP
AST-61632,SEC-098,SKB
AST-61633,SEC-141,HWH
AST-61634,SEC-217,HUP
AST-61635,SEC-138,RMA
AST-61636,SEC-144,UDZ
AST-61637,SEC-191,TIG
AST-61638,SEC-106,BKN
AST-61639,SEC-269,MYM
AST-6164,SEC-269,TEL
AST-61640,SEC-489,BNC
AST-61641,SEC-420,TPTY
AST-61642,SEC-390,BUG
AST-61643,SEC-317,TKR
AST-61644,SEC-265,NVS
AST-61645,SEC-478,BSX
AST-61646,SEC-357,STA
AST-61647,SEC-014,HD
AST-61648,SEC-424,MNGD
AST-61649,SEC-156,VSKP
AST-6165,SEC-240,ZNA
AST-61650,SEC-289,KTE
AST-61651,SEC-401,COA
AST-61652,SEC-477,CNB
AST-61653,SEC-173,BAP
AST-61654,SEC-296,TNA
AST-61655,SEC-246,SRE
AST-61656,SEC-340,BZU
AST-61657,SEC-182,BHBK
AST-61658,SEC-015,NSD
AST-61659,SEC-200,MRA
AST-6166,SEC-283,MLDT
AST-61660,SEC-401,BDC
AST-61661,SEC-039,JJKR
AST-61662,SEC-242,SUR
AST-61663,SEC-404,ANG
AST-61664,SEC-361,BNC
AST-61665,SEC-179,JHL
AST-61666,SEC-364,BRGA
AST-61667,SEC-389,PVP
AST-61668,SEC-034,AII
AST-61669,SEC-488,DOS
AST-6167,SEC-053,BUG
AST-61670,SEC-207,PNP
AST-61671,SEC-240,BOE
AST-61672,SEC-384,SAG
AST-61673,SEC-272,DHPR
AST-61674,SEC-159,CRJ
AST-61675,SEC-450,BVH
AST-61676,SEC-132,DKJ
AST-61677,SEC-288,CGY
AST-61678,SEC-415,BARH
AST-61679,SEC-459,MAS
AST-6168,SEC-500,GD
AST-61680,SEC-018,ON
AST-61681,SEC-187,URL
AST-61682,SEC-068,TDL
AST-61683,SEC-497,DR
AST-61684,SEC-335,MKC
AST-61685,SEC-083,ERS
AST-61686,SEC-208,AI
AST-61687,SEC-290,KRR
AST-61688,SEC-158,WHM
AST-61689,SEC-345,PDE
AST-6169,SEC-377,KGI
AST-61690,SEC-006,GWL
AST-61691,SEC-410,SLGH
AST-61692,SEC-198,PRH
AST-61693,SEC-010,ADI
AST-61694,SEC-009,NEW
AST-61695,SEC-176,KQN
AST-61696,SEC-480,DRD
AST-61697,SEC-190,TBN
AST-61698,SEC-242,BWN
AST-61699,SEC-456,DVL
AST-6170,SEC-273,MOO
AST-61700,SEC-393,TBM
AST-61701,SEC-469,DEG
AST-61702,SEC-391,BOY
AST-61703,SEC-307,MS
AST-61704,SEC-246,TATA
AST-61705,SEC-411,MKC
AST-61706,SEC-003,DD
AST-61707,SEC-491,GDR
AST-61708,SEC-452,TPTY
AST-61709,SEC-090,MWX
AST-6171,SEC-387,TIR
AST-61710,SEC-329,DMH
AST-61711,SEC-374,HPP
AST-61712,SEC-274,MOZ
AST-61713,SEC-024,PAU
AST-61714,SEC-182,NZM
AST-61715,SEC-089,MOT
AST-61716,SEC-079,GMS
AST-61717,SEC-281,KGQ
AST-61718,SEC-030,IGP
AST-61719,SEC-042,BBS
AST-6172,SEC-434,BPL
AST-61720,SEC-469,LTT
AST-61721,SEC-408,TCR
AST-61722,SEC-467,NZM
AST-61723,SEC-309,RNC
AST-61724,SEC-003,PSX
AST-61725,SEC-344,JL
AST-61726,SEC-359,RRB
AST-61727,SEC-015,RKD
AST-61728,SEC-164,STA
AST-61729,SEC-232,KLTR
AST-6173,SEC-209,CSN
AST-61730,SEC-265,KAMG
AST-61731,SEC-207,CMZ
AST-61732,SEC-237,NVS
AST-61733,SEC-035,KGW
AST-61734,SEC-063,MB
AST-61735,SEC-460,TCR
AST-61736,SEC-402,ALD
AST-61737,SEC-301,BSB
AST-61738,SEC-321,TTR
AST-61739,SEC-200,BXN
AST-6174,SEC-424,RWH
AST-61740,SEC-208,DEE
AST-61741,SEC-271,KKDE
AST-61742,SEC-065,HSK
AST-61743,SEC-434,PTJ
AST-61744,SEC-052,GHY
AST-61745,SEC-160,YPR
AST-61746,SEC-385,MBA
AST-61747,SEC-306,HX
AST-61748,SEC-132,PNBE
AST-61749,SEC-355,J
AST-6175,SEC-003,KASR
AST-61750,SEC-235,KUE
AST-61751,SEC-352,MCS
AST-61752,SEC-210,BRC
AST-61753,SEC-337,KNJ
AST-61754,SEC-481,DMO
AST-61755,SEC-180,ARA
AST-61756,SEC-312,BBU
AST-61757,SEC-314,PPI
AST-61758,SEC-475,HRR
AST-61759,SEC-403,UD
AST-6176,SEC-050,KNE
AST-61760,SEC-299,MUV
AST-61761,SEC-061,SL
AST-61762,SEC-442,ED
AST-61763,SEC-440,TRVL
AST-61764,SEC-443,DHO
AST-61765,SEC-387,EE
AST-61766,SEC-157,DBG
AST-61767,SEC-430,VG
AST-61768,SEC-087,UBL
AST-61769,SEC-105,KTHU
AST-6177,SEC-414,NHT
AST-61770,SEC-449,JHS
AST-61771,SEC-392,GGN
AST-61772,SEC-238,COI
AST-61773,SEC-297,MB
AST-61774,SEC-073,YT
AST-61775,SEC-422,ERL
AST-61776,SEC-158,KNDI
AST-61777,SEC-411,JHS
AST-61778,SEC-383,LTRR
AST-61779,SEC-420,SGZ
AST-6178,SEC-395,ARA
AST-61780,SEC-132,PPO
AST-61781,SEC-322,JPV
AST-61782,SEC-353,SGLA
AST-61783,SEC-333,PNME
AST-61784,SEC-008,JSME
AST-61785,SEC-054,SNDD
AST-61786,SEC-054,BLTR
AST-61787,SEC-311,MTJ
AST-61788,SEC-301,KUR
AST-61789,SEC-120,MOG
AST-6179,SEC-080,CTC
AST-61790,SEC-116,BAB
AST-61791,SEC-330,LTHR
AST-61792,SEC-020,ARJ
AST-61793,SEC-005,MTD
AST-61794,SEC-455,MAS
AST-61795,SEC-145,BNC
AST-61796,SEC-399,RBK
AST-61797,SEC-258,MBY
AST-61798,SEC-165,PSA
AST-61799,SEC-345,NLR
AST-6180,SEC-151,BCOB
AST-61800,SEC-221,RJY
AST-61801,SEC-461,RBA
AST-61802,SEC-266,TBM
AST-61803,SEC-107,MB
AST-61804,SEC-483,RU
AST-61805,SEC-183,SAW
AST-61806,SEC-002,FD
AST-61807,SEC-353,PUNE
AST-61808,SEC-236,MQL
AST-61809,SEC-051,KPD
AST-6181,SEC-223,KRR
AST-61810,SEC-414,DHN
AST-61811,SEC-383,GTL
AST-61812,SEC-410,PUNE
AST-61813,SEC-460,BAM
AST-61814,SEC-362,DHPR
AST-61815,SEC-021,NW
AST-61816,SEC-257,UBR
AST-61817,SEC-422,BE
AST-61818,SEC-471,BSTP
AST-61819,SEC-010,UBC
AST-6182,SEC-462,HX
AST-61820,SEC-299,SIPR
AST-61821,SEC-339,KIR
AST-61822,SEC-408,TMZ
AST-61823,SEC-188,RNG
AST-61824,SEC-267,PGI
AST-61825,SEC-270,BSL
AST-61826,SEC-308,PVPT
AST-61827,SEC-078,MIL
AST-61828,SEC-388,ANH
AST-61829,SEC-312,AK
AST-6183,SEC-143,NR
AST-61830,SEC-140,TUNI
AST-61831,SEC-487,SMNE
AST-61832,SEC-436,VAPI
AST-61833,SEC-315,MB
AST-61834,SEC-191,NGN
AST-61835,SEC-351,NHLN
AST-61836,SEC-050,CHE
AST-61837,SEC-035,BLSN
AST-61838,SEC-130,DND
AST-61839,SEC-094,TLHD
AST-6184,SEC-231,PSA
AST-61840,SEC-346,GGC
AST-61841,SEC-080,KTM
AST-61842,SEC-096,SHG
AST-61843,SEC-470,STR
AST-61844,SEC-440,NGP
AST-61845,SEC-291,BNC
AST-61846,SEC-409,SBP
AST-61847,SEC-269,RNH
AST-61848,SEC-447,JER
AST-61849,SEC-334,ANVR
AST-6185,SEC-072,RKB
AST-61850,SEC-290,BBS
AST-61851,SEC-444,NLDA
AST-61852,SEC-181,JOC
AST-61853,SEC-133,RKM
AST-61854,SEC-122,RKD
AST-61855,SEC-197,DZA
AST-61856,SEC-265,CPP
AST-61857,SEC-092,DNKL
AST-61858,SEC-459,GB
AST-61859,SEC-162,CTC
AST-6186,SEC-050,KIR
AST-61860,SEC-353,TIG
AST-61861,SEC-302,MB
AST-61862,SEC-334,FDB
AST-61863,SEC-453,GPY
AST-61864,SEC-191,QLD
AST-61865,SEC-310,KMC
AST-61866,SEC-099,DEC
AST-61867,SEC-268,TVC
AST-61868,SEC-167,MAHE
AST-61869,SEC-493,AB
AST-6187,SEC-091,MGS
AST-61870,SEC-067,SEU
AST-61871,SEC-023,SA
AST-61872,SEC-315,BPL
AST-61873,SEC-109,MMR
AST-61874,SEC-179,KPRD
AST-61875,SEC-008,DMM
AST-61876,SEC-188,TK
AST-61877,SEC-319,UMB
AST-61878,SEC-300,JEUR
AST-61879,SEC-099,CDH
AST-6188,SEC-498,KPG
AST-61880,SEC-455,HRI
AST-61881,SEC-017,BYNR
AST-61882,SEC-295,CTC
AST-61883,SEC-435,ND
AST-61884,SEC-102,BHC
AST-61885,SEC-499,SWM
AST-61886,SEC-051,LKO
AST-61887,SEC-488,DURG
AST-61888,SEC-320,JAA
AST-61889,SEC-345,SMNE
AST-6189,SEC-033,HMY
AST-61890,SEC-419,ANK
AST-61891,SEC-183,RAIR
AST-61892,SEC-439,KSG
AST-61893,SEC-353,BH
AST-61894,SEC-121,NOL
AST-61895,SEC-182,DHN
AST-61896,SEC-116,PUNE
AST-61897,SEC-487,MEJ
AST-61898,SEC-204,LKR
AST-61899,SEC-106,SBG
AST-6190,SEC-265,ORAI
AST-61900,SEC-195,NRG
AST-61901,SEC-363,JTS
AST-61902,SEC-357,CVP
AST-61903,SEC-170,QLM
AST-61904,SEC-399,BPC
AST-61905,SEC-325,NASP
AST-61906,SEC-020,MSH
AST-61907,SEC-478,BUI
AST-61908,SEC-483,ANVR
AST-61909,SEC-122,HZD
AST-6191,SEC-244,MTJ
AST-61910,SEC-416,KO
AST-61911,SEC-330,NZM
AST-61912,SEC-453,NOQ
AST-61913,SEC-387,JU
AST-61914,SEC-121,NAD
AST-61915,SEC-304,HPT
AST-61916,SEC-413,SBP
AST-61917,SEC-151,GGC
AST-61918,SEC-036,TTW
AST-61919,SEC-227,DBA
AST-6192,SEC-208,BTTR
AST-61920,SEC-404,WKR
AST-61921,SEC-129,ADI
AST-61922,SEC-151,BRC
AST-61923,SEC-072,NCB
AST-61924,SEC-054,TKH
AST-61925,SEC-262,VBR
AST-61926,SEC-222,CPH
AST-61927,SEC-213,CH
AST-61928,SEC-223,SC
AST-61929,SEC-487,BGMR
AST-6193,SEC-299,AADR
AST-61930,SEC-438,SNSI
AST-61931,SEC-095,NZB
AST-61932,SEC-364,SRF
AST-61933,SEC-080,MOT
AST-61934,SEC-257,NFK
AST-61935,SEC-213,JHS
AST-61936,SEC-086,BGK
AST-61937,SEC-108,EKM
AST-61938,SEC-412,PRR
AST-61939,SEC-327,ADI
AST-6194,SEC-446,RUSD
AST-61940,SEC-078,BKP
AST-61941,SEC-430,HTZ
AST-61942,SEC-232,CBF
AST-61943,SEC-457,LNL
AST-61944,SEC-319,NCB
AST-61945,SEC-151,BAND
AST-61946,SEC-439,RUSD
AST-61947,SEC-100,DUD
AST-61948,SEC-177,MURI
AST-61949,SEC-354,DOL
AST-6195,SEC-290,PMY
AST-61950,SEC-321,CTC
AST-61951,SEC-272,MAS
AST-61952,SEC-304,MKP
AST-61953,SEC-226,TDU
AST-61954,SEC-258,KDP
AST-61955,SEC-253,ANVR
AST-61956,SEC-108,NOQ
AST-61957,SEC-338,COR
AST-61958,SEC-273,LTV
AST-61959,SEC-048,KOO
AST-6196,SEC-002,KGQ
AST-61960,SEC-090,BYL
AST-61961,SEC-162,PNW
AST-61962,SEC-477,HAS
AST-61963,SEC-238,HWH
AST-61964,SEC-489,AK
AST-61965,SEC-481,KGP
AST-61966,SEC-184,KZE
AST-61967,SEC-054,KTHU
AST-61968,SEC-463,MKH
AST-61969,SEC-090,DR
AST-6197,SEC-383,MVLK
AST-61970,SEC-260,SLI
AST-61971,SEC-149,GY
AST-61972,SEC-002,SBPD
AST-61973,SEC-076,VJPJ
AST-61974,SEC-077,RJY
AST-61975,SEC-349,NZM
AST-61976,SEC-331,SNP
AST-61977,SEC-015,KDI
AST-61978,SEC-028,AUB
AST-61979,SEC-063,RJN
AST-6198,SEC-163,SBZ
AST-61980,SEC-364,DLGN
AST-61981,SEC-458,DHN
AST-61982,SEC-172,DLR
AST-61983,SEC-238,RQJ
AST-61984,SEC-451,RJPB
AST-61985,SEC-324,JNL
AST-61986,SEC-410,MGS
AST-61987,SEC-154,DBU
AST-61988,SEC-193,SDL
AST-61989,SEC-241,BGAE
AST-6199,SEC-252,NKM
AST-61990,SEC-311,AGC
AST-61991,SEC-200,AKR
AST-61992,SEC-001,GWA
AST-61993,SEC-253,PBA
AST-61994,SEC-196,CHE
AST-61995,SEC-475,CHI
AST-61996,SEC-014,BBK
AST-61997,SEC-330,VDH
AST-61998,SEC-138,BAY
AST-61999,SEC-486,AJJ
AST-6200,SEC-282,SHC
AST-62000,SEC-055,GZB
AST-62001,SEC-066,GDU
AST-62002,SEC-292,DURE
AST-62003,SEC-461,KYN
AST-62004,SEC-139,KRD
AST-62005,SEC-395,ED
AST-62006,SEC-433,GHD
AST-62007,SEC-118,KQR
AST-62008,SEC-055,SAW
AST-62009,SEC-155,MLDT
AST-6201,SEC-180,VPT
AST-62010,SEC-440,SWM
AST-62011,SEC-339,DOS
AST-62012,SEC-467,DVL
AST-62013,SEC-221,SUR
AST-62014,SEC-301,NHT
AST-62015,SEC-080,VNUP
AST-62016,SEC-053,CNB
AST-62017,SEC-481,GDR
AST-62018,SEC-366,PUNE
AST-62019,SEC-043,DWK
AST-6202,SEC-133,KOTA
AST-62020,SEC-226,AKT
AST-62021,SEC-488,BVI
AST-62022,SEC-295,DR
AST-62023,SEC-284,LKO
AST-62024,SEC-443,NOQ
AST-62025,SEC-384,AJJ
AST-62026,SEC-392,BST
AST-62027,SEC-070,BELA
AST-62028,SEC-078,NK
AST-62029,SEC-187,PKR
AST-6203,SEC-221,BQA
AST-62030,SEC-302,LTRR
AST-62031,SEC-395,GAYA
AST-62032,SEC-240,LKR
AST-62033,SEC-164,AKT
AST-62034,SEC-405,GZB
AST-62035,SEC-023,LD
AST-62036,SEC-125,HJI
AST-62037,SEC-140,SPE
AST-62038,SEC-009,VID
AST-62039,SEC-132,RJP
AST-6204,SEC-183,JL
AST-62040,SEC-467,BAND
AST-62041,SEC-255,AST
AST-62042,SEC-048,CBE
AST-62043,SEC-203,ASK
AST-62044,SEC-060,DSS
AST-62045,SEC-107,VSKP
AST-62046,SEC-051,AGN
AST-62047,SEC-047,CDGR
AST-62048,SEC-072,JVN
AST-62049,SEC-157,TVC
AST-6205,SEC-070,PUNE
AST-62050,SEC-051,RTGH
AST-62051,SEC-453,MSH
AST-62052,SEC-483,DRSN
AST-62053,SEC-197,DNKL
AST-62054,SEC-424,MV
AST-62055,SEC-173,GDO
AST-62056,SEC-382,AZ
AST-62057,SEC-433,MVLK
AST-62058,SEC-498,LAR
AST-62059,SEC-350,MZP
AST-6206,SEC-319,KRNT
AST-62060,SEC-405,PND
AST-62061,SEC-349,NDB
AST-62062,SEC-042,LDA
AST-62063,SEC-189,AWR
AST-62064,SEC-261,PNU
AST-62065,SEC-390,ON
AST-62066,SEC-385,BRC
AST-62067,SEC-011,SDL
AST-62068,SEC-282,TEA
AST-62069,SEC-068,VG
AST-6207,SEC-191,KOP
AST-62070,SEC-403,RJPB
AST-62071,SEC-328,KUR
AST-62072,SEC-389,BRGA
AST-62073,SEC-068,NMP
AST-62074,SEC-243,RRB
AST-62075,SEC-268,JAT
AST-62076,SEC-269,MYS
AST-62077,SEC-269,PRG
AST-62078,SEC-090,ET
AST-62079,SEC-497,MDN
AST-6208,SEC-409,FAN
AST-62080,SEC-389,NRKR
AST-62081,SEC-101,AFR
AST-62082,SEC-172,SLO
AST-62083,SEC-235,BMKI
AST-62084,SEC-088,SGO
AST-62085,SEC-154,TPJ
AST-62086,SEC-382,WR
AST-62087,SEC-208,KGN
AST-62088,SEC-210,BE
AST-62089,SEC-234,CDGR
AST-6209,SEC-209,DBR
AST-62090,SEC-024,SGZ
AST-62091,SEC-148,BSTP
AST-62092,SEC-214,AJNI
AST-62093,SEC-158,KCG
AST-62094,SEC-210,ERS
AST-62095,SEC-131,MKU
AST-62096,SEC-383,SPJ
AST-62097,SEC-312,PTJ
AST-62098,SEC-009,JU
AST-62099,SEC-155,BCY
AST-6210,SEC-200,S
AST-62100,SEC-370,NDZ
AST-62101,SEC-242,UTR
AST-62102,SEC-125,BPQ
AST-62103,SEC-427,BCT
AST-62104,SEC-417,KUR
AST-62105,SEC-492,DPU
AST-62106,SEC-364,AGA
AST-62107,SEC-335,BWN
AST-62108,SEC-112,RWO
AST-62109,SEC-382,JER
AST-6211,SEC-313,SM
AST-62110,SEC-428,DOL
AST-62111,SEC-276,VZM
AST-62112,SEC-012,BLS
AST-62113,SEC-364,SMBJ
AST-62114,SEC-301,JNH
AST-62115,SEC-372,RK
AST-62116,SEC-297,BSL
AST-62117,SEC-462,MGLE
AST-62118,SEC-427,UJN
AST-62119,SEC-130,JTJ
AST-6212,SEC-016,CT
AST-62120,SEC-150,PAU
AST-62121,SEC-348,DURE
AST-62122,SEC-395,JHL
AST-62123,SEC-316,KTA
AST-62124,SEC-090,PVPT
AST-62125,SEC-486,ULD
AST-62126,SEC-144,RPJ
AST-62127,SEC-404,VDH
AST-62128,SEC-473,TUP
AST-62129,SEC-446,YFP
AST-6213,SEC-255,CNB
AST-62130,SEC-132,KNT
AST-62131,SEC-388,KNW
AST-62132,SEC-397,KNDI
AST-62133,SEC-425,DEE
AST-62134,SEC-132,SHU
AST-62135,SEC-397,NRP
AST-62136,SEC-309,PNU
AST-62137,SEC-216,ADI
AST-62138,SEC-041,ANPR
AST-62139,SEC-147,KP
AST-6214,SEC-472,KUH
AST-62140,SEC-060,CNGR
AST-62141,SEC-140,KGQ
AST-62142,SEC-436,KQR
AST-62143,SEC-450,BGK
AST-62144,SEC-351,DWR
AST-62145,SEC-150,PTK
AST-62146,SEC-204,SSM
AST-62147,SEC-435,NN
AST-62148,SEC-180,JHS
AST-62149,SEC-095,CTC
AST-6215,SEC-329,ED
AST-62150,SEC-428,HRI
AST-62151,SEC-377,TNA
AST-62152,SEC-183,MKA
AST-62153,SEC-163,GR
AST-62154,SEC-238,PLO
AST-62155,SEC-441,WSA
AST-62156,SEC-477,CD
AST-62157,SEC-043,PNBE
AST-62158,SEC-408,BGK
AST-62159,SEC-263,BKP
AST-6216,SEC-052,PUNE
AST-62160,SEC-024,JSME
AST-62161,SEC-151,YPR
AST-62162,SEC-312,PKU
AST-62163,SEC-372,UDGR
AST-62164,SEC-223,BDI
AST-62165,SEC-494,CCI
AST-62166,SEC-184,DNR
AST-62167,SEC-311,BEHR
AST-62168,SEC-019,KUDA
AST-62169,SEC-068,DURG
AST-6217,SEC-039,JL
AST-62170,SEC-369,MUV
AST-62171,SEC-012,KUN
AST-62172,SEC-216,UDN
AST-62173,SEC-031,JRC
AST-62174,SEC-262,CTC
AST-62175,SEC-192,BBU
AST-62176,SEC-192,ATE
AST-62177,SEC-204,ANG
AST-62178,SEC-196,ADI
AST-62179,SEC-413,BSE
AST-6218,SEC-062,HLN
AST-62180,SEC-097,BNN
AST-62181,SEC-095,KTE
AST-62182,SEC-415,SC
AST-62183,SEC-014,BAY
AST-62184,SEC-059,BTD
AST-62185,SEC-462,TNA
AST-62186,SEC-440,BKP
AST-62187,SEC-067,KTMA
AST-62188,SEC-459,KWAE
AST-62189,SEC-272,BTT
AST-6219,SEC-165,BTH
AST-62190,SEC-318,KTYM
AST-62191,SEC-385,CHI
AST-62192,SEC-049,SLH
AST-62193,SEC-030,LDH
AST-62194,SEC-490,STA
AST-62195,SEC-211,YPR
AST-62196,SEC-477,KSJ
AST-62197,SEC-132,SQQ
AST-62198,SEC-221,BLS
AST-62199,SEC-411,KQU
AST-6220,SEC-431,SDI
AST-62200,SEC-021,TZR
AST-62201,SEC-019,AGC
AST-62202,SEC-021,ROK
AST-62203,SEC-286,NIRA
AST-62204,SEC-271,JEUR
AST-62205,SEC-115,DRD
AST-62206,SEC-466,NKM
AST-62207,SEC-132,CPK
AST-62208,SEC-033,NED
AST-62209,SEC-301,PND
AST-6221,SEC-218,BLPE
AST-62210,SEC-367,MJF
AST-62211,SEC-326,HYB
AST-62212,SEC-343,TBN
AST-62213,SEC-211,NAD
AST-62214,SEC-120,SRE
AST-62215,SEC-155,NMP
AST-62216,SEC-109,JBP
AST-62217,SEC-212,NSD
AST-62218,SEC-041,NRP
AST-62219,SEC-380,NBM
AST-6222,SEC-313,TTB
AST-62220,SEC-439,MTD
AST-62221,SEC-464,ASR
AST-62222,SEC-191,JAA
AST-62223,SEC-027,KNE
AST-62224,SEC-461,PNBE
AST-62225,SEC-306,JHS
AST-62226,SEC-138,KSG
AST-62227,SEC-302,PPI
AST-62228,SEC-236,VSKP
AST-62229,SEC-355,BNVD
AST-6223,SEC-212,SA
AST-62230,SEC-498,CD
AST-62231,SEC-282,KNW
AST-62232,SEC-472,MQ
AST-62233,SEC-444,PGT
AST-62234,SEC-327,SOD
AST-62235,SEC-303,BOF
AST-62236,SEC-174,MOO
AST-62237,SEC-010,SNSI
AST-62238,SEC-041,BJ
AST-62239,SEC-263,MKC
AST-6224,SEC-228,RQJ
AST-62240,SEC-072,PDL
AST-62241,SEC-006,CPS
AST-62242,SEC-104,BBS
AST-62243,SEC-260,CLT
AST-62244,SEC-277,CAN
AST-62245,SEC-221,PFR
AST-62246,SEC-421,BAU
AST-62247,SEC-255,SLI
AST-62248,SEC-207,NDLS
AST-62249,SEC-159,NK
AST-6225,SEC-334,SGR
AST-62250,SEC-265,DHN
AST-62251,SEC-427,BJQ
AST-62252,SEC-218,SKB
AST-62253,SEC-232,WR
AST-62254,SEC-244,DHG
AST-62255,SEC-063,AMLA
AST-62256,SEC-479,KNSR
AST-62257,SEC-279,KOP
AST-62258,SEC-335,SWM
AST-62259,SEC-142,ZNA
AST-6226,SEC-159,HEM
AST-62260,SEC-165,TRKR
AST-62261,SEC-483,RJPB
AST-62262,SEC-207,NLR
AST-62263,SEC-494,MZH
AST-62264,SEC-080,BHC
AST-62265,SEC-119,AGI
AST-62266,SEC-206,MABD
AST-62267,SEC-191,BPQ
AST-62268,SEC-212,AKP
AST-62269,SEC-396,NYN
AST-6227,SEC-297,ND
AST-62270,SEC-159,HRR
AST-62271,SEC-484,MMR
AST-62272,SEC-191,PAU
AST-62273,SEC-448,FZD
AST-62274,SEC-358,CDG
AST-62275,SEC-090,BSB
AST-62276,SEC-055,BHLK
AST-62277,SEC-132,KNP
AST-62278,SEC-277,ABP
AST-62279,SEC-485,PNC
AST-6228,SEC-182,JBP
AST-62280,SEC-074,JBP
AST-62281,SEC-443,DR
AST-62282,SEC-323,BKP
AST-62283,SEC-123,VMA
AST-62284,SEC-208,JSG
AST-62285,SEC-476,DUB
AST-62286,SEC-047,VKI
AST-62287,SEC-458,Y
AST-62288,SEC-412,MV
AST-62289,SEC-368,DKD
AST-6229,SEC-498,TPF
AST-62290,SEC-162,SOG
AST-62291,SEC-476,VSKP
AST-62292,SEC-081,SUR
AST-62293,SEC-158,TDPR
AST-62294,SEC-337,MDN
AST-62295,SEC-134,UBL
AST-62296,SEC-335,MZP
AST-62297,SEC-477,KJN
AST-62298,SEC-154,KKU
AST-62299,SEC-169,BKRD
AST-6230,SEC-216,SLO
AST-62300,SEC-313,PMT
AST-62301,SEC-147,ANH
AST-62302,SEC-323,ASN
AST-62303,SEC-065,R
AST-62304,SEC-105,SBZ
AST-62305,SEC-368,DVG
AST-62306,SEC-033,MZP
AST-62307,SEC-168,CTC
AST-62308,SEC-160,KYN
AST-62309,SEC-489,SDAH
AST-6231,SEC-404,PPI
AST-62310,SEC-315,AKP
AST-62311,SEC-428,KIUL
AST-62312,SEC-176,MMA
AST-62313,SEC-453,NN
AST-62314,SEC-292,ET
AST-62315,SEC-021,BTD
AST-62316,SEC-459,VG
AST-62317,SEC-420,HVR
AST-62318,SEC-244,JPE
AST-62319,SEC-359,BXR
AST-6232,SEC-433,VPT
AST-62320,SEC-455,BHLK
AST-62321,SEC-288,MDN
AST-62322,SEC-222,BJU
AST-62323,SEC-498,PNBE
AST-62324,SEC-206,KNW
AST-62325,SEC-135,SWA
AST-62326,SEC-116,MS
AST-62327,SEC-258,TDO
AST-62328,SEC-391,BGPR
AST-62329,SEC-211,MUT
AST-6233,SEC-184,JTJ
AST-62330,SEC-137,TATA
AST-62331,SEC-376,ALD
AST-62332,SEC-213,PNC
AST-62333,SEC-238,BZA
AST-62334,SEC-115,KNW
AST-62335,SEC-466,MCI
AST-62336,SEC-299,NPD
AST-62337,SEC-157,LKO
AST-62338,SEC-166,MUGA
AST-62339,SEC-353,GOTN
AST-6234,SEC-158,ADI
AST-62340,SEC-411,UDN
AST-62341,SEC-132,SA
AST-62342,SEC-039,BSL
AST-62343,SEC-350,ROU
AST-62344,SEC-353,RJY
AST-62345,SEC-413,CLT
AST-62346,SEC-129,SID
AST-62347,SEC-175,SLO
AST-62348,SEC-131,RPH
AST-62349,SEC-418,MDS
