existing_block_id,linked_block_request_id,asset_id,section_id,station_code,block_type,start_time,end_time,duration_min,assigned_team,status,operational_priority,source,block_date,start_min,end_min,calculated_duration_min,station Code,Station Name
EB-51763,,AST-7106,SEC-316,DGO,Maintenance Block,22:18,23:33,75,OHE Team,Active,Normal,Existing/Committed,2025-09-10,1338,1413,75,DGO,DURGAUTI
EB-51764,,AST-9948,SEC-391,KLB,Maintenance Block,11:22,13:22,120,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-02-24,682,802,120,KLB,KIRAOLI
EB-51765,,AST-1010,SEC-358,BSS,Maintenance Block,19:30,20:00,30,OHE Team,Confirmed,Normal,Existing/Committed,2024-07-04,1170,1200,30,BSS,BAHADUR SINGH W
EB-51766,,AST-0473,SEC-446,JHS,Engineering Block,08:09,09:09,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-01-23,489,549,60,JHS,JHANSI JN
EB-51767,,AST-7017,SEC-313,QLD,Engineering Block,03:47,04:47,60,Signal Team,Confirmed,Normal,Existing/Committed,2026-06-16,227,287,60,QLD,QUILANDI
EB-51768,,AST-2908,SEC-112,BL,Maintenance Block,22:48,23:18,30,Signal Team,Confirmed,High,Existing/Committed,2026-03-31,1368,1398,30,BL,VALSAD
EB-51769,,AST-7142,SEC-387,PBH,Maintenance Block,18:20,20:20,120,OHE Team,Confirmed,High,Existing/Committed,2024-06-29,1100,1220,120,PBH,PARTAPGARH JN
EB-51770,,AST-3598,SEC-267,SC,Maintenance Block,03:37,05:37,120,Signal Team,Planned,Normal,Existing/Committed,2026-02-20,217,337,120,SC,SECUNDERABAD JN
EB-51771,,AST-6918,SEC-288,PFR,Maintenance Block,12:08,13:08,60,OHE Team,Confirmed,Normal,Existing/Committed,2024-01-27,728,788,60,PFR,PACHOR ROAD
EB-51772,,AST-4041,SEC-461,DGA,Engineering Block,07:59,08:29,30,Bridge Inspection Team,Active,High,Existing/Committed,2024-08-04,479,509,30,DGA,DIGHWARA
EB-51773,,AST-9762,SEC-274,TCR,Maintenance Block,09:28,10:13,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-05-09,568,613,45,TCR,THRISUR
EB-51774,,AST-2862,SEC-329,BOE,Planned Block,15:51,17:51,120,Signal Team,Confirmed,Normal,Existing/Committed,2024-11-15,951,1071,120,BOE,BARSOI JN
EB-51775,,AST-9029,SEC-479,VAPI,Maintenance Block,03:59,04:59,60,Signal Team,Active,High,Existing/Committed,2024-10-25,239,299,60,VAPI,VAPI
EB-51776,,AST-6360,SEC-079,SHF,Maintenance Block,03:36,04:21,45,OHE Team,Planned,Normal,Existing/Committed,2025-05-06,216,261,45,SHF,SHIRUD
EB-51777,,AST-8555,SEC-456,AME,Engineering Block,01:34,02:49,75,OHE Team,Active,High,Existing/Committed,2025-03-13,94,169,75,AME,AMETHI
EB-51778,,AST-7433,SEC-193,SWM,Maintenance Block,01:05,03:05,120,Signal Team,Active,Normal,Existing/Committed,2024-04-03,65,185,120,SWM,SAWAI MADHOPUR
EB-51779,,AST-0770,SEC-309,BIH,Maintenance Block,20:47,22:17,90,OHE Team,Planned,Normal,Existing/Committed,2024-05-08,1247,1337,90,BIH,BAIRAGARH
EB-51780,,AST-8809,SEC-254,G,Engineering Block,11:27,11:57,30,Signal Team,Active,Normal,Existing/Committed,2026-03-10,687,717,30,G,GONDIA JN
EB-51781,,AST-9628,SEC-137,ETW,Planned Block,17:42,18:12,30,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-06-11,1062,1092,30,ETW,ETAWAH
EB-51782,,AST-9635,SEC-035,JYG,Planned Block,13:57,15:12,75,Signal Team,Active,Normal,Existing/Committed,2026-06-20,837,912,75,JYG,JAYNAGAR
EB-51783,,AST-8816,SEC-419,SBG,Planned Block,06:10,06:40,30,Signal Team,Active,Normal,Existing/Committed,2024-04-19,370,400,30,SBG,SAHIBGANJ JN
EB-51784,,AST-0823,SEC-229,BTL,Maintenance Block,16:27,17:27,60,Signal Team,Confirmed,Normal,Existing/Committed,2024-10-14,987,1047,60,BTL,BORTALAO
EB-51785,,AST-5739,SEC-446,HRI,Maintenance Block,18:44,19:59,75,Track Maintenance Team,Confirmed,High,Existing/Committed,2024-05-16,1124,1199,75,HRI,HARDOI
EB-51786,,AST-7873,SEC-230,BFD,Engineering Block,06:54,08:24,90,OHE Team,Planned,Normal,Existing/Committed,2026-06-22,414,504,90,BFD,BORHAT
EB-51787,,AST-7846,SEC-022,MKA,Maintenance Block,03:02,04:32,90,Signal Team,Confirmed,High,Existing/Committed,2024-05-17,182,272,90,MKA,MOKAMEH JN
EB-51788,,AST-1454,SEC-495,JER,Engineering Block,13:46,15:01,75,OHE Team,Confirmed,Normal,Existing/Committed,2026-02-18,826,901,75,JER,JALESWAR
EB-51789,,AST-7862,SEC-249,KPDH,Maintenance Block,04:33,05:18,45,OHE Team,Active,Normal,Existing/Committed,2024-06-20,273,318,45,KPDH,KAPURDHA HALT
EB-51790,,AST-1692,SEC-246,GHQ,Planned Block,08:06,08:36,30,Signal Team,Planned,Normal,Existing/Committed,2025-12-07,486,516,30,GHQ,GARHWA
EB-51791,,AST-8009,SEC-233,PUMU,Planned Block,11:00,12:15,75,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-03-10,660,735,75,PUMU,PENUMARRU
EB-51792,,AST-9312,SEC-019,ATP,Maintenance Block,13:24,13:54,30,Track Maintenance Team,Planned,Normal,Existing/Committed,2026-08-06,804,834,30,ATP,ANANTAPUR
EB-51793,,AST-6924,SEC-443,AGC,Maintenance Block,03:52,05:22,90,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-02-18,232,322,90,AGC,AGRA CANTT
EB-51794,,AST-3900,SEC-031,RNC,Maintenance Block,19:53,20:38,45,OHE Team,Confirmed,High,Existing/Committed,2024-10-30,1193,1238,45,RNC,RANCHI
EB-51795,,AST-6200,SEC-282,SHC,Maintenance Block,06:22,08:22,120,Track Maintenance Team,Active,High,Existing/Committed,2025-12-03,382,502,120,SHC,SAHARSA JN
EB-51796,,AST-2706,SEC-408,JHS,Planned Block,03:04,05:04,120,OHE Team,Active,Normal,Existing/Committed,2026-06-13,184,304,120,JHS,JHANSI JN
EB-51797,,AST-5636,SEC-113,MAS,Maintenance Block,20:11,20:41,30,OHE Team,Confirmed,Normal,Existing/Committed,2025-06-02,1211,1241,30,MAS,CHENNAI CENTRAL
EB-51798,,AST-1149,SEC-114,PUK,Maintenance Block,16:04,17:34,90,OHE Team,Confirmed,Normal,Existing/Committed,2024-03-18,964,1054,90,PUK,PUDUKAD
EB-51799,,AST-7437,SEC-215,PGW,Engineering Block,11:10,11:55,45,Signal Team,Active,Normal,Existing/Committed,2025-08-31,670,715,45,PGW,PHAGWARA JN
EB-51800,,AST-3420,SEC-476,UBL,Maintenance Block,02:50,03:50,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-04-02,170,230,60,UBL,HUBLI JN
EB-51801,,AST-8317,SEC-339,BRD,Maintenance Block,16:41,17:11,30,OHE Team,Active,High,Existing/Committed,2026-01-23,1001,1031,30,BRD,BHANDARA ROAD
EB-51802,,AST-1936,SEC-370,BGK,Maintenance Block,09:17,10:02,45,Signal Team,Planned,Normal,Existing/Committed,2025-06-15,557,602,45,BGK,BAGALKOT
EB-51803,,AST-5012,SEC-476,AKT,Engineering Block,07:41,09:41,120,Track Maintenance Team,Planned,Normal,Existing/Committed,2026-05-26,461,581,120,AKT,AKALTARA
EB-51804,,AST-9870,SEC-418,MKR,Maintenance Block,03:54,04:39,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-04-11,234,279,45,MKR,MADDIKERA
EB-51805,,AST-4677,SEC-330,BCH,Planned Block,19:13,21:13,120,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-08-25,1153,1273,120,BCH,BERCHHA
EB-51806,,AST-4660,SEC-240,DLGN,Maintenance Block,12:23,13:23,60,OHE Team,Active,Normal,Existing/Committed,2025-12-17,743,803,60,DLGN,DHALGAON
EB-51807,,AST-8839,SEC-138,SGG,Maintenance Block,16:23,17:53,90,OHE Team,Active,High,Existing/Committed,2025-01-19,983,1073,90,SGG,SULTANGANJ
EB-51808,,AST-0064,SEC-007,CSN,Engineering Block,20:04,21:19,75,OHE Team,Planned,Normal,Existing/Committed,2025-03-30,1204,1279,75,CSN,CHALISGAON JN
EB-51809,,AST-2958,SEC-265,BRWD,Maintenance Block,07:04,09:04,120,Bridge Inspection Team,Planned,Normal,Existing/Committed,2025-11-05,424,544,120,BRWD,BARWADIH JN
EB-51810,,AST-8822,SEC-405,MSB,Maintenance Block,21:05,23:05,120,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-03-10,1265,1385,120,MSB,CHENNAI BEACH
EB-51811,,AST-0263,SEC-046,FZD,Planned Block,09:59,10:29,30,OHE Team,Confirmed,Normal,Existing/Committed,2025-01-06,599,629,30,FZD,FIROZABAD
EB-51812,,AST-4129,SEC-306,BWN,Engineering Block,20:59,21:44,45,Signal Team,Confirmed,Normal,Existing/Committed,2025-07-14,1259,1304,45,BWN,BARDDHAMAN JN
EB-51813,,AST-1012,SEC-136,ST,Maintenance Block,14:58,15:43,45,Signal Team,Active,Normal,Existing/Committed,2026-02-21,898,943,45,ST,SURAT
EB-51814,,AST-7794,SEC-417,JPL,Maintenance Block,16:16,17:16,60,Signal Team,Active,High,Existing/Committed,2024-04-23,976,1036,60,JPL,JAPLA
EB-51815,,AST-4600,SEC-217,CLDY,Maintenance Block,16:12,16:57,45,Signal Team,Confirmed,Normal,Existing/Committed,2026-05-02,972,1017,45,CLDY,CHANDLODIYA
EB-51816,,AST-7385,SEC-428,VSKP,Maintenance Block,12:16,12:46,30,OHE Team,Confirmed,Normal,Existing/Committed,2024-06-28,736,766,30,VSKP,VISAKHAPATNAM
EB-51817,,AST-1060,SEC-272,MBNR,Maintenance Block,16:24,17:24,60,Track Maintenance Team,Active,Normal,Existing/Committed,2024-03-17,984,1044,60,MBNR,MAHBUBNAGAR
EB-51818,,AST-1207,SEC-155,ETM,Engineering Block,15:59,17:59,120,Track Maintenance Team,Confirmed,High,Existing/Committed,2024-06-08,959,1079,120,ETM,ETTUMANUR
EB-51819,,AST-9955,SEC-086,SEG,Engineering Block,11:34,12:34,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-02-25,694,754,60,SEG,SHEGAON
EB-51820,,AST-8826,SEC-422,HWH,Maintenance Block,11:23,12:08,45,OHE Team,Active,Normal,Existing/Committed,2026-07-19,683,728,45,HWH,HOWRAH JN
EB-51821,,AST-7883,SEC-031,BKI,Maintenance Block,00:45,01:45,60,Bridge Inspection Team,Confirmed,High,Existing/Committed,2024-09-27,45,105,60,BKI,BANDIKUI JN
EB-51822,,AST-4074,SEC-134,ED,Maintenance Block,03:11,04:11,60,Track Maintenance Team,Active,High,Existing/Committed,2026-01-22,191,251,60,ED,ERODE JN
EB-51823,,AST-2855,SEC-079,MAJN,Engineering Block,17:37,19:07,90,OHE Team,Confirmed,Normal,Existing/Committed,2024-06-10,1057,1147,90,MAJN,MANGALORE JN
EB-51824,,AST-2358,SEC-416,GTL,Maintenance Block,06:25,07:25,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-05-23,385,445,60,GTL,GUNTAKAL JN
EB-51825,,AST-3347,SEC-200,SEB,Maintenance Block,07:26,08:26,60,Signal Team,Active,Normal,Existing/Committed,2025-02-08,446,506,60,SEB,SON NAGAR
EB-51826,,AST-1805,SEC-482,TPTY,Maintenance Block,12:05,13:05,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-09-30,725,785,60,TPTY,TIRUPATI
EB-51827,,AST-4112,SEC-306,KCG,Maintenance Block,18:00,19:00,60,Bridge Inspection Team,Active,Normal,Existing/Committed,2026-08-25,1080,1140,60,KCG,KACHEGUDA
EB-51828,,AST-7508,SEC-190,WRR,Maintenance Block,21:13,21:58,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-09-20,1273,1318,45,WRR,WARORA
EB-51829,,AST-0790,SEC-215,KYN,Maintenance Block,22:12,22:57,45,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-11-11,1332,1377,45,KYN,KALYAN JN
EB-51830,,AST-8184,SEC-422,BDPL,Maintenance Block,19:04,20:04,60,Signal Team,Planned,Normal,Existing/Committed,2024-08-29,1144,1204,60,BDPL,BANDARUPALLE
EB-51831,,AST-2287,SEC-329,BST,Maintenance Block,16:07,17:37,90,Signal Team,Confirmed,Normal,Existing/Committed,2024-04-10,967,1057,90,BST,BASTI
EB-51832,,AST-6548,SEC-128,DRH,Maintenance Block,12:01,12:46,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-03-06,721,766,45,DRH,DHARHARA
EB-51833,,AST-0020,SEC-017,ANG,Maintenance Block,02:46,03:46,60,Bridge Inspection Team,Confirmed,High,Existing/Committed,2024-10-06,166,226,60,ANG,AHMADNAGAR
EB-51834,,AST-0841,SEC-212,SWV,Maintenance Block,20:22,22:22,120,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-06-17,1222,1342,120,SWV,SAWANTWADI ROAD
EB-51835,,AST-7091,SEC-362,PGI,Maintenance Block,23:38,01:38,120,OHE Team,Confirmed,Normal,Existing/Committed,2024-02-09,1418,98,120,PGI,PARPANANGADI
EB-51836,,AST-0173,SEC-023,MO,Maintenance Block,01:52,03:52,120,OHE Team,Planned,High,Existing/Committed,2024-08-30,112,232,120,MO,MOHOL
EB-51837,,AST-0491,SEC-206,ADB,Maintenance Block,07:27,08:27,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-09-02,447,507,60,ADB,ADILABAD
EB-51838,,AST-8199,SEC-387,QLN,Engineering Block,08:17,09:17,60,Signal Team,Active,High,Existing/Committed,2026-05-02,497,557,60,QLN,KOLLAM JN
EB-51839,,AST-2071,SEC-429,CLT,Engineering Block,01:03,02:03,60,Signal Team,Confirmed,Normal,Existing/Committed,2026-08-26,63,123,60,CLT,KOZHIKODE
EB-51840,,AST-1759,SEC-244,JID,Maintenance Block,23:10,01:10,120,OHE Team,Confirmed,Normal,Existing/Committed,2024-08-03,1390,70,120,JID,JAGI ROAD
EB-51841,,AST-7878,SEC-316,NGI,Engineering Block,14:38,15:23,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-03-22,878,923,45,NGI,NAGARI
EB-51842,,AST-3452,SEC-461,YA,Maintenance Block,12:11,12:56,45,Bridge Inspection Team,Active,High,Existing/Committed,2025-07-05,731,776,45,YA,YERRAGUNTLA
EB-51843,,AST-4627,SEC-391,LTT,Maintenance Block,15:36,17:06,90,OHE Team,Planned,Normal,Existing/Committed,2026-07-06,936,1026,90,LTT,LOKMANYATILAK T
EB-51844,,AST-2268,SEC-085,PMU,Maintenance Block,14:59,16:29,90,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-02-03,899,989,90,PMU,PARMANANDPUR
EB-51845,,AST-5674,SEC-117,BLS,Maintenance Block,15:56,16:26,30,OHE Team,Confirmed,High,Existing/Committed,2026-06-02,956,986,30,BLS,BALASORE
EB-51846,,AST-2810,SEC-496,LJN,Engineering Block,20:21,21:21,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-12-22,1221,1281,60,LJN,LUCKNOW NE
EB-51847,,AST-6950,SEC-391,SID,Maintenance Block,23:40,00:10,30,Track Maintenance Team,Active,Normal,Existing/Committed,2026-05-27,1420,10,30,SID,SIDDHPUR
EB-51848,,AST-8493,SEC-418,DHNE,Maintenance Block,21:36,22:06,30,Signal Team,Planned,Normal,Existing/Committed,2026-07-18,1296,1326,30,DHNE,DHONE
EB-51849,,AST-9993,SEC-430,LKO,Maintenance Block,11:59,12:29,30,OHE Team,Active,Normal,Existing/Committed,2024-03-27,719,749,30,LKO,LUCKNOW NR
EB-51850,,AST-1609,SEC-089,BEY,Maintenance Block,05:46,07:46,120,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-01-25,346,466,120,BEY,B CEMENT NAGAR
EB-51851,,AST-2575,SEC-027,ATP,Planned Block,18:43,20:43,120,Track Maintenance Team,Active,Normal,Existing/Committed,2024-01-29,1123,1243,120,ATP,ANANTAPUR
EB-51852,,AST-9847,SEC-443,MLMR,Maintenance Block,18:22,19:07,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-01-24,1102,1147,45,MLMR,MELMARUVATTUR
EB-51853,,AST-4344,SEC-170,SEE,Maintenance Block,12:21,13:51,90,Bridge Inspection Team,Active,High,Existing/Committed,2025-03-30,741,831,90,SEE,SONPUR JN
EB-51854,,AST-7258,SEC-048,TCR,Maintenance Block,18:27,19:12,45,Bridge Inspection Team,Confirmed,High,Existing/Committed,2025-10-02,1107,1152,45,TCR,THRISUR
EB-51855,,AST-6234,SEC-158,ADI,Engineering Block,23:22,00:52,90,Signal Team,Confirmed,Normal,Existing/Committed,2026-05-15,1402,52,90,ADI,AHMEDABAD JN
EB-51856,,AST-1438,SEC-184,CDG,Engineering Block,23:17,00:17,60,OHE Team,Active,High,Existing/Committed,2024-04-18,1397,17,60,CDG,CHANDIGARH
EB-51857,,AST-5920,SEC-353,KGP,Maintenance Block,06:02,07:32,90,Signal Team,Planned,Normal,Existing/Committed,2024-01-13,362,452,90,KGP,KHARAGPUR JN
EB-51858,,AST-0618,SEC-080,PVR,Maintenance Block,00:00,01:00,60,Signal Team,Confirmed,Normal,Existing/Committed,2024-03-24,0,60,60,PVR,PANDHARPUR
EB-51859,,AST-0098,SEC-049,HWH,Engineering Block,18:51,19:36,45,OHE Team,Active,High,Existing/Committed,2026-06-24,1131,1176,45,HWH,HOWRAH JN
EB-51860,,AST-9120,SEC-130,HSR,Planned Block,20:32,21:47,75,OHE Team,Confirmed,Normal,Existing/Committed,2025-10-02,1232,1307,75,HSR,HISAR
EB-51861,,AST-0010,SEC-021,BD,Planned Block,09:45,10:30,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-04-05,585,630,45,BD,BADNERA JN
EB-51862,,AST-9267,SEC-264,SUNR,Planned Block,03:39,05:09,90,Signal Team,Confirmed,Normal,Existing/Committed,2024-03-22,219,309,90,SUNR,SURENDRANAGAR
EB-51863,,AST-6654,SEC-498,BKP,Maintenance Block,14:37,15:37,60,Track Maintenance Team,Planned,Normal,Existing/Committed,2024-12-15,877,937,60,BKP,BAKHTIYARPUR JN
EB-51864,,AST-0816,SEC-465,MDNR,Planned Block,06:58,08:28,90,Signal Team,Active,High,Existing/Committed,2024-04-17,418,508,90,MDNR,MODINAGAR
EB-51865,,AST-0982,SEC-213,SGJ,Maintenance Block,00:05,01:35,90,Signal Team,Confirmed,High,Existing/Committed,2024-01-10,5,95,90,SGJ,SAFDARGANJ
EB-51866,,AST-4640,SEC-445,BD,Maintenance Block,02:39,04:09,90,Bridge Inspection Team,Confirmed,High,Existing/Committed,2025-02-22,159,249,90,BD,BADNERA JN
EB-51867,,AST-6433,SEC-280,PRP,Maintenance Block,07:28,07:58,30,OHE Team,Confirmed,Normal,Existing/Committed,2025-04-26,448,478,30,PRP,PAHARPUR
EB-51868,,AST-8166,SEC-332,JNL,Engineering Block,14:18,16:18,120,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-03-07,858,978,120,JNL,JANDIALA
EB-51869,,AST-6721,SEC-362,VLT,Maintenance Block,10:10,10:55,45,Track Maintenance Team,Planned,Normal,Existing/Committed,2026-04-30,610,655,45,VLT,VALATHOOR
EB-51870,,AST-5230,SEC-454,KYN,Maintenance Block,22:51,23:36,45,Bridge Inspection Team,Planned,Normal,Existing/Committed,2026-06-11,1371,1416,45,KYN,KALYAN JN
EB-51871,,AST-8801,SEC-313,BCH,Maintenance Block,05:09,05:54,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-04-10,309,354,45,BCH,BERCHHA
EB-51872,,AST-0262,SEC-461,MRA,Maintenance Block,11:15,12:00,45,Signal Team,Active,Normal,Existing/Committed,2024-09-12,675,720,45,MRA,MORENA
EB-51873,,AST-4742,SEC-230,BSL,Engineering Block,19:11,20:11,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-04-24,1151,1211,60,BSL,BHUSAVAL JN
EB-51874,,AST-5464,SEC-141,MJS,Maintenance Block,18:36,20:36,120,Signal Team,Confirmed,Normal,Existing/Committed,2025-01-14,1116,1236,120,MJS,MANJESHWAR
EB-51875,,AST-8221,SEC-198,SWM,Maintenance Block,20:00,22:00,120,Track Maintenance Team,Active,High,Existing/Committed,2025-02-18,1200,1320,120,SWM,SAWAI MADHOPUR
EB-51876,,AST-9230,SEC-198,KUR,Maintenance Block,17:43,18:13,30,Track Maintenance Team,Planned,High,Existing/Committed,2025-11-17,1063,1093,30,KUR,KHURDA ROAD JN
EB-51877,,AST-3908,SEC-192,HNL,Maintenance Block,22:20,22:50,30,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-06-07,1340,1370,30,HNL,HINGOLI DECCAN
EB-51878,,AST-8651,SEC-056,PRL,Engineering Block,23:33,00:18,45,Signal Team,Planned,High,Existing/Committed,2026-03-17,1413,18,45,PRL,POLUR
EB-51879,,AST-9226,SEC-335,DBG,Maintenance Block,05:24,06:54,90,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-08-31,324,414,90,DBG,DARBHANGA JN
EB-51880,,AST-0432,SEC-068,KOAA,Maintenance Block,19:58,20:43,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-11-24,1198,1243,45,KOAA,KOLKATA
EB-51881,,AST-0901,SEC-418,MLDT,Maintenance Block,18:52,19:37,45,Signal Team,Planned,Normal,Existing/Committed,2024-07-19,1132,1177,45,MLDT,MALDA TOWN
EB-51882,,AST-2293,SEC-278,PMY,Engineering Block,18:16,20:16,120,OHE Team,Confirmed,Normal,Existing/Committed,2025-09-02,1096,1216,120,PMY,PALI MARWAR
EB-51883,,AST-5196,SEC-192,JRC,Maintenance Block,21:34,22:04,30,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-11-05,1294,1324,30,JRC,JALANDHAR CANT
EB-51884,,AST-7573,SEC-498,BCH,Maintenance Block,08:07,09:37,90,OHE Team,Planned,Normal,Existing/Committed,2025-08-26,487,577,90,BCH,BERCHHA
EB-51885,,AST-8938,SEC-164,SKZR,Maintenance Block,00:33,01:03,30,Signal Team,Planned,Normal,Existing/Committed,2025-04-17,33,63,30,SKZR,SIRPUR KAGAZNGR
EB-51886,,AST-8871,SEC-441,BSB,Engineering Block,05:22,06:07,45,Track Maintenance Team,Confirmed,High,Existing/Committed,2024-10-09,322,367,45,BSB,VARANASI JN
EB-51887,,AST-5069,SEC-203,KGG,Engineering Block,18:40,19:55,75,OHE Team,Confirmed,Normal,Existing/Committed,2025-10-28,1120,1195,75,KGG,KHAGARIA JN
EB-51888,,AST-6851,SEC-458,RGO,Maintenance Block,09:44,11:44,120,Track Maintenance Team,Active,High,Existing/Committed,2024-04-07,584,704,120,RGO,ROTEGAON
EB-51889,,AST-8082,SEC-136,BSL,Maintenance Block,04:06,06:06,120,OHE Team,Active,Normal,Existing/Committed,2024-10-17,246,366,120,BSL,BHUSAVAL JN
EB-51890,,AST-4928,SEC-031,KZJ,Maintenance Block,09:45,10:30,45,Signal Team,Active,Normal,Existing/Committed,2025-10-23,585,630,45,KZJ,KAZIPET JN
EB-51891,,AST-4595,SEC-083,RE,Engineering Block,19:36,20:36,60,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-11-02,1176,1236,60,RE,REWARI
EB-51892,,AST-8056,SEC-322,NNO,Maintenance Block,03:57,04:57,60,Bridge Inspection Team,Active,High,Existing/Committed,2024-09-04,237,297,60,NNO,NANGLOI
EB-51893,,AST-4046,SEC-195,ANV,Maintenance Block,09:48,11:48,120,OHE Team,Confirmed,Normal,Existing/Committed,2024-11-16,588,708,120,ANV,ANNAVARAM
EB-51894,,AST-2272,SEC-408,TBM,Maintenance Block,04:49,05:49,60,Signal Team,Confirmed,Normal,Existing/Committed,2024-10-24,289,349,60,TBM,TAMBARAM
EB-51895,,AST-5972,SEC-271,SLKR,Engineering Block,10:54,12:24,90,Signal Team,Active,Normal,Existing/Committed,2026-05-15,654,744,90,SLKR,SALKAROAD
EB-51896,,AST-9377,SEC-377,SHG,Maintenance Block,20:47,21:47,60,OHE Team,Planned,Normal,Existing/Committed,2025-07-05,1247,1307,60,SHG,SHAHGANJ JN
EB-51897,,AST-9073,SEC-491,ST,Planned Block,12:46,13:31,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-04-07,766,811,45,ST,SURAT
EB-51898,,AST-7473,SEC-396,ADI,Engineering Block,11:47,13:02,75,OHE Team,Planned,High,Existing/Committed,2024-05-19,707,782,75,ADI,AHMEDABAD JN
EB-51899,,AST-8995,SEC-065,SKB,Maintenance Block,11:44,12:59,75,Bridge Inspection Team,Planned,High,Existing/Committed,2024-02-18,704,779,75,SKB,SHIKOHABAD JN
EB-51900,,AST-3025,SEC-404,CHB,Engineering Block,00:52,01:22,30,Track Maintenance Team,Planned,Normal,Existing/Committed,2024-08-08,52,82,30,CHB,CHABUA
EB-51901,,AST-7227,SEC-158,TRL,Maintenance Block,21:20,22:05,45,OHE Team,Confirmed,High,Existing/Committed,2024-07-20,1280,1325,45,TRL,TIRUVALLUR
EB-51902,,AST-2564,SEC-430,DND,Maintenance Block,01:25,02:40,75,Signal Team,Active,Normal,Existing/Committed,2025-03-01,85,160,75,DND,DANDUPUR
EB-51903,,AST-5336,SEC-163,DO,Maintenance Block,01:04,01:34,30,OHE Team,Planned,Normal,Existing/Committed,2025-12-27,64,94,30,DO,DAUSA
EB-51904,,AST-3959,SEC-288,HAT,Maintenance Block,03:39,05:39,120,OHE Team,Active,Normal,Existing/Committed,2026-05-07,219,339,120,HAT,HATHURAN
EB-51905,,AST-4935,SEC-006,BPR,Maintenance Block,19:39,21:39,120,Signal Team,Planned,Normal,Existing/Committed,2025-06-21,1179,1299,120,BPR,BHOJIPURA JN
EB-51906,,AST-1556,SEC-321,ADI,Planned Block,23:04,00:04,60,OHE Team,Active,Normal,Existing/Committed,2026-01-21,1384,4,60,ADI,AHMEDABAD JN
EB-51907,,AST-4222,SEC-402,BH,Engineering Block,20:04,22:04,120,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-09-25,1204,1324,120,BH,BHARUCH JN
EB-51908,,AST-4692,SEC-345,GTNR,Engineering Block,11:16,13:16,120,Bridge Inspection Team,Confirmed,High,Existing/Committed,2024-10-23,676,796,120,GTNR,GOMATI NAGAR
EB-51909,,AST-9370,SEC-013,CLT,Maintenance Block,17:55,18:55,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-08-13,1075,1135,60,CLT,KOZHIKODE
