block_request_id,asset_id,section_id,station_code,maintenance_type,requested_duration_min,priority,preferred_start_time,time_flexibility,required_team,request_urgency,status,preferred_start_min,flexibility_min,earliest_start_min,latest_start_min,station Code,Station Name
BR-53226,AST-0104,SEC-038,HD,Signal Maintenance,30,High,22:15,±60 min,Signal Team,Normal,Pending,1335,60,1275,1395,HD,HARDA
BR-53227,AST-0027,SEC-026,PRLI,Track Inspection,30,High,07:45,±30 min,Track Maintenance Team,Normal,Pending,465,30,435,495,PRLI,PARLI VAIJNATH
BR-53228,AST-0194,SEC-027,PAU,Rail Grinding,30,Low,12:15,±15 min,OHE Team,Urgent,Pending,735,15,720,750,PAU,PURNA JN
BR-53229,AST-0163,SEC-050,RPH,Point Machine Maintenance,60,Critical,08:00,Fixed,Track Maintenance Team,Urgent,Pending,480,0,480,480,RPH,RAMPUR HAT
BR-53230,AST-0183,SEC-008,PC,Signal Maintenance,90,High,16:00,±30 min,Bridge Inspection Team,Normal,Pending,960,30,930,990,PC,PACHORA JN
BR-53231,AST-0077,SEC-033,DLGN,Track Renewal,30,Low,15:00,±30 min,Bridge Inspection Team,Urgent,Pending,900,30,870,930,DLGN,DHALGAON
BR-53232,AST-0042,SEC-020,SEG,Track Inspection,60,Low,21:45,±30 min,Track Maintenance Team,Normal,Pending,1305,30,1275,1335,SEG,SHEGAON
BR-53233,AST-0098,SEC-049,HWH,Track Inspection,75,Medium,01:15,±60 min,OHE Team,Normal,Pending,75,60,15,135,HWH,HOWRAH JN
BR-53234,AST-0027,SEC-026,PRLI,Track Inspection,30,High,20:15,±30 min,Track Maintenance Team,Normal,Pending,1215,30,1185,1245,PRLI,PARLI VAIJNATH
BR-53235,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,±15 min,Bridge Inspection Team,Normal,Pending,600,15,585,615,BINA,BINA JN
BR-53236,AST-0075,SEC-036,ARAG,OHE Inspection,60,Medium,13:15,±30 min,Bridge Inspection Team,Normal,Pending,795,30,765,825,ARAG,ARAG
BR-53237,AST-0143,SEC-009,JMD,Track Inspection,60,Medium,15:30,Fixed,OHE Team,Urgent,Pending,930,0,930,930,JMD,JAMDHA
BR-53238,AST-0049,SEC-025,LTRR,Track Renewal,75,Medium,18:45,±30 min,OHE Team,Normal,Pending,1125,30,1095,1155,LTRR,LATUR ROAD
BR-53239,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305,KGP,KHARAGPUR JN
BR-53240,AST-0077,SEC-033,DLGN,Track Renewal,30,Low,10:15,±60 min,Bridge Inspection Team,Urgent,Pending,615,60,555,675,DLGN,DHALGAON
BR-53241,AST-0086,SEC-030,WR,Track Inspection,30,High,13:45,±30 min,Track Maintenance Team,Normal,Pending,825,30,795,855,WR,WARDHA JN
BR-53242,AST-0177,SEC-015,JEUR,Signal Maintenance,45,Medium,03:15,±15 min,Signal Team,Urgent,Pending,195,15,180,210,JEUR,JEUR
BR-53243,AST-0124,SEC-022,NAVI,Signal Maintenance,45,High,16:30,±15 min,Track Maintenance Team,Urgent,Pending,990,15,975,1005,NAVI,NEW AMRAVATI
BR-53244,AST-0127,SEC-010,DHI,Point Machine Maintenance,60,Medium,20:00,±15 min,Signal Team,Urgent,Pending,1200,15,1185,1215,DHI,DHULE
BR-53245,AST-0121,SEC-028,CND,Track Renewal,45,High,16:15,±15 min,Track Maintenance Team,Urgent,Pending,975,15,960,990,CND,CHANDUR
BR-53246,AST-0127,SEC-010,DHI,Point Machine Maintenance,90,Medium,20:45,±30 min,Signal Team,Urgent,Pending,1245,30,1215,1275,DHI,DHULE
BR-53247,AST-0114,SEC-003,JTJ,OHE Inspection,30,Medium,22:15,±15 min,Signal Team,Normal,Pending,1335,15,1320,1350,JTJ,JOLARPETTAI
BR-53248,AST-0027,SEC-026,PRLI,Track Inspection,30,High,07:30,±30 min,Track Maintenance Team,Normal,Pending,450,30,420,480,PRLI,PARLI VAIJNATH
BR-53249,AST-0143,SEC-009,JMD,Track Inspection,30,Medium,20:45,±30 min,OHE Team,Urgent,Pending,1245,30,1215,1275,JMD,JAMDHA
BR-53250,AST-0183,SEC-008,PC,Signal Maintenance,120,High,13:00,Fixed,Bridge Inspection Team,Normal,Pending,780,0,780,780,PC,PACHORA JN
BR-53251,AST-0027,SEC-026,PRLI,Track Inspection,30,High,01:00,±30 min,Track Maintenance Team,Normal,Pending,60,30,30,90,PRLI,PARLI VAIJNATH
BR-53252,AST-0070,SEC-018,BDWD,Track Inspection,45,Medium,07:00,±15 min,Signal Team,Urgent,Pending,420,15,405,435,BDWD,BODWAD
BR-53253,AST-0159,SEC-029,PLO,OHE Inspection,45,Medium,14:30,±60 min,Bridge Inspection Team,Normal,Pending,870,60,810,930,PLO,PULGAON JN
BR-53254,AST-0075,SEC-036,ARAG,Point Machine Maintenance,120,Medium,12:30,Fixed,Track Maintenance Team,Normal,Pending,750,0,750,750,ARAG,ARAG
BR-53255,AST-0117,SEC-043,HBJ,Signal Maintenance,45,Critical,12:30,±30 min,Signal Team,Normal,Pending,750,30,720,780,HBJ,HABIBGANJ
BR-53256,AST-0090,SEC-043,HBJ,OHE Inspection,45,High,12:30,±60 min,Signal Team,Normal,Pending,750,60,690,810,HBJ,HABIBGANJ
BR-53257,AST-0127,SEC-010,DHI,Point Machine Maintenance,75,Medium,05:45,±30 min,Signal Team,Urgent,Pending,345,30,315,375,DHI,DHULE
BR-53258,AST-0124,SEC-022,NAVI,Signal Maintenance,60,High,12:00,Fixed,Track Maintenance Team,Urgent,Pending,720,0,720,720,NAVI,NEW AMRAVATI
BR-53259,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,±30 min,Track Maintenance Team,Normal,Pending,585,30,555,615,JL,JALGAON JN
BR-53260,AST-0059,SEC-021,BD,Rail Grinding,60,Medium,04:30,±15 min,Track Maintenance Team,Normal,Pending,270,15,255,285,BD,BADNERA JN
BR-53261,AST-0143,SEC-009,JMD,Track Inspection,120,Medium,13:15,±30 min,OHE Team,Urgent,Pending,795,30,765,825,JMD,JAMDHA
BR-53262,AST-0122,SEC-042,HBD,Bridge Inspection,90,High,13:30,±30 min,Track Maintenance Team,Normal,Pending,810,30,780,840,HBD,HOSHANGABAD
BR-53263,AST-0027,SEC-026,PRLI,Track Inspection,60,High,10:00,±30 min,Track Maintenance Team,Normal,Pending,600,30,570,630,PRLI,PARLI VAIJNATH
BR-53264,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±60 min,Bridge Inspection Team,Normal,Pending,1275,60,1215,1335,KGP,KHARAGPUR JN
BR-53265,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,09:30,Fixed,Track Maintenance Team,Urgent,Pending,570,0,570,570,BNC,BANGALORE CANT
BR-53266,AST-0059,SEC-021,BD,Track Renewal,60,Medium,04:30,±30 min,Signal Team,Urgent,Pending,270,30,240,300,BD,BADNERA JN
BR-53267,AST-0049,SEC-025,LTRR,Track Renewal,45,Medium,12:15,Fixed,OHE Team,Normal,Pending,735,0,735,735,LTRR,LATUR ROAD
BR-53268,AST-0127,SEC-010,DHI,Point Machine Maintenance,75,Medium,05:45,±30 min,Signal Team,Urgent,Pending,345,30,315,375,DHI,DHULE
BR-53269,AST-0077,SEC-033,DLGN,OHE Inspection,45,Low,10:15,±15 min,Bridge Inspection Team,Urgent,Pending,615,15,600,630,DLGN,DHALGAON
BR-53270,AST-0059,SEC-021,BD,Rail Grinding,60,Medium,04:30,±60 min,Track Maintenance Team,Normal,Pending,270,60,210,330,BD,BADNERA JN
BR-53271,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,±30 min,Bridge Inspection Team,Normal,Pending,600,30,570,630,BINA,BINA JN
BR-53272,AST-0086,SEC-030,WR,Track Inspection,30,High,21:30,±30 min,Track Maintenance Team,Normal,Pending,1290,30,1260,1320,WR,WARDHA JN
BR-53273,AST-0077,SEC-033,DLGN,OHE Inspection,45,Low,10:15,±30 min,Bridge Inspection Team,Urgent,Pending,615,30,585,645,DLGN,DHALGAON
BR-53274,AST-0077,SEC-033,DLGN,OHE Inspection,30,Low,15:00,±60 min,Bridge Inspection Team,Urgent,Pending,900,60,840,960,DLGN,DHALGAON
BR-53275,AST-0021,SEC-021,MZR,Signal Maintenance,60,High,12:15,±30 min,OHE Team,Normal,Pending,735,30,705,765,MZR,MURTAJAPUR
BR-53276,AST-0027,SEC-026,PRLI,Track Inspection,60,High,10:00,Fixed,Track Maintenance Team,Normal,Pending,600,0,600,600,PRLI,PARLI VAIJNATH
BR-53277,AST-0086,SEC-030,WR,Track Inspection,30,High,12:45,±30 min,Track Maintenance Team,Normal,Pending,765,30,735,795,WR,WARDHA JN
BR-53278,AST-0148,SEC-033,KVK,Signal Maintenance,60,Low,05:00,±30 min,Track Maintenance Team,Urgent,Pending,300,30,270,330,KVK,KAVATHE MAHANKL
BR-53279,AST-0126,SEC-041,GAR,Track Renewal,60,Medium,09:45,±15 min,Bridge Inspection Team,Normal,Pending,585,15,570,600,GAR,GADARWARA
BR-53280,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,13:30,Fixed,Track Maintenance Team,Urgent,Pending,810,0,810,810,BNC,BANGALORE CANT
BR-53281,AST-0098,SEC-049,HWH,Track Inspection,60,Medium,01:15,±30 min,OHE Team,Normal,Pending,75,30,45,105,HWH,HOWRAH JN
BR-53282,AST-0139,SEC-004,BNC,Signal Maintenance,60,Medium,01:15,Fixed,Track Maintenance Team,Urgent,Pending,75,0,75,75,BNC,BANGALORE CANT
BR-53283,AST-0075,SEC-036,ARAG,OHE Inspection,30,Medium,14:00,Fixed,Bridge Inspection Team,Normal,Pending,840,0,840,840,ARAG,ARAG
BR-53284,AST-0124,SEC-022,NAVI,Rail Grinding,120,High,12:15,±15 min,Track Maintenance Team,Normal,Pending,735,15,720,750,NAVI,NEW AMRAVATI
BR-53285,AST-0021,SEC-021,MZR,Signal Maintenance,30,High,05:15,±30 min,OHE Team,Normal,Pending,315,30,285,345,MZR,MURTAJAPUR
BR-53286,AST-0113,SEC-003,JTJ,Track Renewal,45,Medium,15:15,Fixed,OHE Team,Urgent,Pending,915,0,915,915,JTJ,JOLARPETTAI
BR-53287,AST-0077,SEC-033,DLGN,Track Renewal,60,Low,16:15,Fixed,Bridge Inspection Team,Urgent,Pending,975,0,975,975,DLGN,DHALGAON
BR-53288,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,13:30,±30 min,Track Maintenance Team,Urgent,Pending,810,30,780,840,BNC,BANGALORE CANT
BR-53289,AST-0027,SEC-026,PRLI,Track Inspection,45,High,18:15,±30 min,Track Maintenance Team,Normal,Pending,1095,30,1065,1125,PRLI,PARLI VAIJNATH
BR-53290,AST-0012,SEC-015,JEUR,Signal Maintenance,30,Low,18:45,±30 min,Bridge Inspection Team,Urgent,Pending,1125,30,1095,1155,JEUR,JEUR
BR-53291,AST-0027,SEC-026,PRLI,Track Inspection,30,High,04:30,±30 min,Track Maintenance Team,Normal,Pending,270,30,240,300,PRLI,PARLI VAIJNATH
BR-53292,AST-0114,SEC-003,JTJ,OHE Inspection,30,Medium,22:15,±30 min,Signal Team,Normal,Pending,1335,30,1305,1365,JTJ,JOLARPETTAI
BR-53293,AST-0042,SEC-020,SEG,Track Inspection,75,Low,02:15,±30 min,Track Maintenance Team,Normal,Pending,135,30,105,165,SEG,SHEGAON
BR-53294,AST-0159,SEC-029,PLO,OHE Inspection,75,Medium,21:30,±30 min,Bridge Inspection Team,Normal,Pending,1290,30,1260,1320,PLO,PULGAON JN
BR-53295,AST-0059,SEC-021,BD,Rail Grinding,90,Medium,00:45,±15 min,Track Maintenance Team,Normal,Pending,45,15,30,60,BD,BADNERA JN
BR-53296,AST-0063,SEC-019,MKU,Bridge Inspection,60,Low,07:15,±15 min,Signal Team,Normal,Pending,435,15,420,450,MKU,MALKAPUR
BR-53297,AST-0012,SEC-015,JEUR,Signal Maintenance,60,Low,12:00,±30 min,Bridge Inspection Team,Urgent,Pending,720,30,690,750,JEUR,JEUR
BR-53298,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,16:00,Fixed,Track Maintenance Team,Urgent,Pending,960,0,960,960,KVK,KAVATHE MAHANKL
BR-53299,AST-0171,SEC-012,KSRA,Track Inspection,30,High,17:15,±15 min,Track Maintenance Team,Normal,Pending,1035,15,1020,1050,KSRA,KASARA
BR-53300,AST-0197,SEC-020,AK,OHE Inspection,30,Medium,09:45,±30 min,Track Maintenance Team,Urgent,Pending,585,30,555,615,AK,AKOLA JN
BR-53301,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,01:00,±60 min,Signal Team,Urgent,Pending,60,60,0,120,JEUR,JEUR
BR-53302,AST-0141,SEC-022,SUR,Point Machine Maintenance,30,Medium,02:00,±15 min,Track Maintenance Team,Normal,Pending,120,15,105,135,SUR,SOLAPUR JN
BR-53303,AST-0021,SEC-021,MZR,Signal Maintenance,120,High,15:15,±15 min,OHE Team,Normal,Pending,915,15,900,930,MZR,MURTAJAPUR
BR-53304,AST-0104,SEC-038,HD,Signal Maintenance,90,High,11:45,±30 min,Signal Team,Normal,Pending,705,30,675,735,HD,HARDA
BR-53305,AST-0143,SEC-009,JMD,Track Inspection,75,Medium,20:30,±30 min,OHE Team,Urgent,Pending,1230,30,1200,1260,JMD,JAMDHA
BR-53306,AST-0159,SEC-029,PLO,OHE Inspection,30,Medium,14:30,±15 min,Bridge Inspection Team,Normal,Pending,870,15,855,885,PLO,PULGAON JN
BR-53307,AST-0059,SEC-021,BD,Track Renewal,30,Medium,04:30,±15 min,Signal Team,Urgent,Pending,270,15,255,285,BD,BADNERA JN
BR-53308,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±15 min,Track Maintenance Team,Normal,Pending,1275,15,1260,1290,KGP,KHARAGPUR JN
BR-53309,AST-0098,SEC-049,HWH,Track Inspection,75,Medium,01:30,±30 min,OHE Team,Normal,Pending,90,30,60,120,HWH,HOWRAH JN
BR-53310,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,11:45,±15 min,Bridge Inspection Team,Normal,Pending,705,15,690,720,GAR,GADARWARA
BR-53311,AST-0086,SEC-030,WR,Track Inspection,75,High,04:30,±30 min,Track Maintenance Team,Normal,Pending,270,30,240,300,WR,WARDHA JN
BR-53312,AST-0021,SEC-021,MZR,Signal Maintenance,45,High,16:30,±30 min,OHE Team,Normal,Pending,990,30,960,1020,MZR,MURTAJAPUR
BR-53313,AST-0059,SEC-021,BD,Track Renewal,60,Medium,04:30,±30 min,Signal Team,Urgent,Pending,270,30,240,300,BD,BADNERA JN
BR-53314,AST-0077,SEC-033,DLGN,Track Renewal,30,Low,15:00,±30 min,Bridge Inspection Team,Urgent,Pending,900,30,870,930,DLGN,DHALGAON
BR-53315,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305,KGP,KHARAGPUR JN
BR-53316,AST-0143,SEC-009,JMD,Track Inspection,120,Medium,13:15,±15 min,OHE Team,Urgent,Pending,795,15,780,810,JMD,JAMDHA
BR-53317,AST-0042,SEC-020,SEG,Track Inspection,30,Low,00:45,±15 min,Track Maintenance Team,Normal,Pending,45,15,30,60,SEG,SHEGAON
BR-53318,AST-0075,SEC-036,ARAG,Point Machine Maintenance,30,Medium,12:30,±15 min,Track Maintenance Team,Normal,Pending,750,15,735,765,ARAG,ARAG
BR-53319,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,±30 min,Track Maintenance Team,Normal,Pending,585,30,555,615,JL,JALGAON JN
BR-53320,AST-0075,SEC-036,ARAG,OHE Inspection,90,Medium,12:45,±15 min,Bridge Inspection Team,Normal,Pending,765,15,750,780,ARAG,ARAG
BR-53321,AST-0127,SEC-010,DHI,Point Machine Maintenance,60,Medium,06:00,±30 min,Signal Team,Urgent,Pending,360,30,330,390,DHI,DHULE
BR-53322,AST-0059,SEC-021,BD,Rail Grinding,30,Medium,15:15,±30 min,Track Maintenance Team,Normal,Pending,915,30,885,945,BD,BADNERA JN
BR-53323,AST-0075,SEC-036,ARAG,Point Machine Maintenance,60,Medium,13:00,±15 min,Track Maintenance Team,Normal,Pending,780,15,765,795,ARAG,ARAG
BR-53324,AST-0027,SEC-026,PRLI,Track Inspection,30,High,10:30,±15 min,Track Maintenance Team,Normal,Pending,630,15,615,645,PRLI,PARLI VAIJNATH
BR-53325,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,Fixed,Bridge Inspection Team,Normal,Pending,1275,0,1275,1275,KGP,KHARAGPUR JN
BR-53326,AST-0027,SEC-026,PRLI,Track Inspection,30,High,01:00,±30 min,Track Maintenance Team,Normal,Pending,60,30,30,90,PRLI,PARLI VAIJNATH
BR-53327,AST-0042,SEC-020,SEG,Track Inspection,30,Low,20:15,±15 min,Track Maintenance Team,Normal,Pending,1215,15,1200,1230,SEG,SHEGAON
BR-53328,AST-0075,SEC-036,ARAG,Point Machine Maintenance,75,Medium,12:45,Fixed,Track Maintenance Team,Normal,Pending,765,0,765,765,ARAG,ARAG
BR-53329,AST-0008,SEC-017,ANG,Track Renewal,30,Low,19:30,Fixed,OHE Team,Urgent,Pending,1170,0,1170,1170,ANG,AHMADNAGAR
BR-53330,AST-0124,SEC-022,NAVI,Signal Maintenance,120,High,11:00,±30 min,Track Maintenance Team,Urgent,Pending,660,30,630,690,NAVI,NEW AMRAVATI
BR-53331,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,13:15,Fixed,Bridge Inspection Team,Normal,Pending,795,0,795,795,BINA,BINA JN
BR-53332,AST-0027,SEC-026,PRLI,Track Inspection,30,High,17:00,±15 min,Track Maintenance Team,Normal,Pending,1020,15,1005,1035,PRLI,PARLI VAIJNATH
BR-53333,AST-0117,SEC-043,HBJ,Signal Maintenance,30,Critical,02:30,±30 min,Signal Team,Normal,Pending,150,30,120,180,HBJ,HABIBGANJ
BR-53334,AST-0122,SEC-042,HBD,Bridge Inspection,30,High,10:45,±30 min,Track Maintenance Team,Normal,Pending,645,30,615,675,HBD,HOSHANGABAD
BR-53335,AST-0126,SEC-041,GAR,Track Inspection,45,Medium,05:15,±15 min,Bridge Inspection Team,Normal,Pending,315,15,300,330,GAR,GADARWARA
BR-53336,AST-0042,SEC-020,SEG,Track Inspection,60,Low,21:45,Fixed,Track Maintenance Team,Normal,Pending,1305,0,1305,1305,SEG,SHEGAON
BR-53337,AST-0086,SEC-030,WR,Track Inspection,75,High,12:45,±30 min,Track Maintenance Team,Normal,Pending,765,30,735,795,WR,WARDHA JN
BR-53338,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,15:30,±15 min,Track Maintenance Team,Urgent,Pending,930,15,915,945,BNC,BANGALORE CANT
BR-53339,AST-0171,SEC-012,KSRA,Track Inspection,30,High,00:45,±30 min,Track Maintenance Team,Normal,Pending,45,30,15,75,KSRA,KASARA
BR-53340,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,13:15,±30 min,Bridge Inspection Team,Normal,Pending,795,30,765,825,BINA,BINA JN
BR-53341,AST-0104,SEC-038,HD,Signal Maintenance,45,High,06:30,±60 min,Signal Team,Normal,Pending,390,60,330,450,HD,HARDA
BR-53342,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±30 min,Signal Team,Normal,Pending,45,30,15,75,VSKP,VISAKHAPATNAM
BR-53343,AST-0075,SEC-036,ARAG,OHE Inspection,90,Medium,13:00,±30 min,Bridge Inspection Team,Normal,Pending,780,30,750,810,ARAG,ARAG
BR-53344,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±15 min,Signal Team,Normal,Pending,45,15,30,60,VSKP,VISAKHAPATNAM
BR-53345,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305,KGP,KHARAGPUR JN
BR-53346,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,12:00,±30 min,OHE Team,Normal,Pending,720,30,690,750,LTRR,LATUR ROAD
BR-53347,AST-0042,SEC-020,SEG,Track Inspection,45,Low,00:30,±30 min,Track Maintenance Team,Normal,Pending,30,30,0,60,SEG,SHEGAON
BR-53348,AST-0047,SEC-017,ANG,Track Inspection,120,Critical,16:15,±15 min,Bridge Inspection Team,Normal,Pending,975,15,960,990,ANG,AHMADNAGAR
BR-53349,AST-0021,SEC-021,MZR,Signal Maintenance,75,High,15:15,±15 min,OHE Team,Normal,Pending,915,15,900,930,MZR,MURTAJAPUR
BR-53350,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,13:15,±15 min,Bridge Inspection Team,Normal,Pending,795,15,780,810,BINA,BINA JN
BR-53351,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±15 min,Bridge Inspection Team,Normal,Pending,1275,15,1260,1290,KGP,KHARAGPUR JN
BR-53352,AST-0075,SEC-036,ARAG,Point Machine Maintenance,45,Medium,13:30,±30 min,Track Maintenance Team,Normal,Pending,810,30,780,840,ARAG,ARAG
BR-53353,AST-0063,SEC-019,MKU,Bridge Inspection,30,Low,01:00,±30 min,Signal Team,Normal,Pending,60,30,30,90,MKU,MALKAPUR
BR-53354,AST-0121,SEC-028,CND,Track Renewal,30,High,05:15,Fixed,Track Maintenance Team,Urgent,Pending,315,0,315,315,CND,CHANDUR
BR-53355,AST-0159,SEC-029,PLO,OHE Inspection,30,Medium,09:00,±15 min,Bridge Inspection Team,Normal,Pending,540,15,525,555,PLO,PULGAON JN
BR-53356,AST-0121,SEC-028,CND,Track Renewal,30,High,17:30,Fixed,Track Maintenance Team,Urgent,Pending,1050,0,1050,1050,CND,CHANDUR
BR-53357,AST-0012,SEC-015,JEUR,Signal Maintenance,90,Low,15:45,Fixed,Bridge Inspection Team,Urgent,Pending,945,0,945,945,JEUR,JEUR
BR-53358,AST-0143,SEC-009,JMD,Track Inspection,60,Medium,20:45,Fixed,OHE Team,Urgent,Pending,1245,0,1245,1245,JMD,JAMDHA
BR-53359,AST-0127,SEC-010,DHI,Point Machine Maintenance,60,Medium,05:45,±30 min,Signal Team,Urgent,Pending,345,30,315,375,DHI,DHULE
BR-53360,AST-0098,SEC-049,HWH,Track Inspection,75,Medium,01:15,±30 min,OHE Team,Normal,Pending,75,30,45,105,HWH,HOWRAH JN
BR-53361,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,±15 min,Track Maintenance Team,Normal,Pending,585,15,570,600,JL,JALGAON JN
BR-53362,AST-0012,SEC-015,JEUR,Signal Maintenance,75,Low,16:15,±30 min,Bridge Inspection Team,Urgent,Pending,975,30,945,1005,JEUR,JEUR
BR-53363,AST-0143,SEC-009,JMD,Track Inspection,75,Medium,07:30,±30 min,OHE Team,Urgent,Pending,450,30,420,480,JMD,JAMDHA
BR-53364,AST-0171,SEC-012,KSRA,Track Inspection,120,High,02:45,±15 min,Track Maintenance Team,Normal,Pending,165,15,150,180,KSRA,KASARA
BR-53365,AST-0113,SEC-003,JTJ,Track Renewal,30,Medium,22:15,±60 min,OHE Team,Urgent,Pending,1335,60,1275,1395,JTJ,JOLARPETTAI
BR-53366,AST-0141,SEC-022,SUR,Point Machine Maintenance,30,Medium,10:15,Fixed,Track Maintenance Team,Normal,Pending,615,0,615,615,SUR,SOLAPUR JN
BR-53367,AST-0075,SEC-036,ARAG,OHE Inspection,120,Medium,12:30,±30 min,Bridge Inspection Team,Normal,Pending,750,30,720,780,ARAG,ARAG
BR-53368,AST-0126,SEC-041,GAR,Track Inspection,30,Medium,07:00,Fixed,Bridge Inspection Team,Normal,Pending,420,0,420,420,GAR,GADARWARA
BR-53369,AST-0104,SEC-038,HD,Signal Maintenance,30,High,22:15,±30 min,Signal Team,Normal,Pending,1335,30,1305,1365,HD,HARDA
BR-53370,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,13:30,±30 min,Track Maintenance Team,Urgent,Pending,810,30,780,840,BNC,BANGALORE CANT
BR-53371,AST-0027,SEC-026,PRLI,Track Inspection,60,High,04:30,±15 min,Track Maintenance Team,Normal,Pending,270,15,255,285,PRLI,PARLI VAIJNATH
BR-53372,AST-0148,SEC-033,KVK,Signal Maintenance,60,Low,18:45,±30 min,Track Maintenance Team,Urgent,Pending,1125,30,1095,1155,KVK,KAVATHE MAHANKL
BR-53373,AST-0075,SEC-036,ARAG,Point Machine Maintenance,75,Medium,13:30,±15 min,Track Maintenance Team,Normal,Pending,810,15,795,825,ARAG,ARAG
BR-53374,AST-0104,SEC-038,HD,Signal Maintenance,30,High,06:30,±15 min,Signal Team,Normal,Pending,390,15,375,405,HD,HARDA
BR-53375,AST-0012,SEC-015,JEUR,Signal Maintenance,60,Low,10:15,±30 min,Bridge Inspection Team,Urgent,Pending,615,30,585,645,JEUR,JEUR
BR-53376,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±15 min,Bridge Inspection Team,Normal,Pending,1275,15,1260,1290,KGP,KHARAGPUR JN
BR-53377,AST-0124,SEC-022,NAVI,Rail Grinding,30,High,15:30,±30 min,Track Maintenance Team,Normal,Pending,930,30,900,960,NAVI,NEW AMRAVATI
BR-53378,AST-0077,SEC-033,DLGN,Track Renewal,60,Low,05:45,±30 min,Bridge Inspection Team,Urgent,Pending,345,30,315,375,DLGN,DHALGAON
BR-53379,AST-0059,SEC-021,BD,Track Renewal,30,Medium,04:45,±15 min,Signal Team,Urgent,Pending,285,15,270,300,BD,BADNERA JN
BR-53380,AST-0127,SEC-010,DHI,Point Machine Maintenance,60,Medium,21:00,±30 min,Signal Team,Urgent,Pending,1260,30,1230,1290,DHI,DHULE
BR-53381,AST-0075,SEC-036,ARAG,OHE Inspection,60,Medium,12:45,Fixed,Bridge Inspection Team,Normal,Pending,765,0,765,765,ARAG,ARAG
BR-53382,AST-0197,SEC-020,AK,OHE Inspection,75,Medium,01:45,±30 min,Track Maintenance Team,Urgent,Pending,105,30,75,135,AK,AKOLA JN
BR-53383,AST-0027,SEC-026,PRLI,Track Inspection,30,High,07:45,±15 min,Track Maintenance Team,Normal,Pending,465,15,450,480,PRLI,PARLI VAIJNATH
BR-53384,AST-0086,SEC-030,WR,Track Inspection,60,High,02:45,±30 min,Track Maintenance Team,Normal,Pending,165,30,135,195,WR,WARDHA JN
BR-53385,AST-0124,SEC-022,NAVI,Signal Maintenance,30,High,13:00,±30 min,Track Maintenance Team,Urgent,Pending,780,30,750,810,NAVI,NEW AMRAVATI
BR-53386,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,10:00,±15 min,Track Maintenance Team,Urgent,Pending,600,15,585,615,KVK,KAVATHE MAHANKL
BR-53387,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,17:45,±60 min,OHE Team,Normal,Pending,1065,60,1005,1125,LTRR,LATUR ROAD
BR-53388,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,Fixed,Bridge Inspection Team,Normal,Pending,1275,0,1275,1275,KGP,KHARAGPUR JN
BR-53389,AST-0077,SEC-033,DLGN,OHE Inspection,120,Low,16:00,Fixed,Bridge Inspection Team,Urgent,Pending,960,0,960,960,DLGN,DHALGAON
BR-53390,AST-0075,SEC-036,ARAG,Point Machine Maintenance,75,Medium,13:00,±30 min,Track Maintenance Team,Normal,Pending,780,30,750,810,ARAG,ARAG
BR-53391,AST-0143,SEC-009,JMD,Track Inspection,60,Medium,12:45,±30 min,OHE Team,Urgent,Pending,765,30,735,795,JMD,JAMDHA
BR-53392,AST-0177,SEC-015,JEUR,Signal Maintenance,60,Medium,08:15,Fixed,Signal Team,Urgent,Pending,495,0,495,495,JEUR,JEUR
