block_request_id,asset_id,section_id,station_code,maintenance_type,requested_duration_min,priority,preferred_start_time,time_flexibility,required_team,request_urgency,status,preferred_start_min,flexibility_min,earliest_start_min,latest_start_min
BR-47631,AST-0148,SEC-033,KVK,Signal Maintenance,30,Low,13:15,±60 min,Track Maintenance Team,Urgent,Pending,795,60,735,855
BR-47632,AST-0047,SEC-017,ANG,Track Inspection,30,Critical,01:00,Fixed,Bridge Inspection Team,Normal,Pending,60,0,60,60
BR-47633,AST-0126,SEC-041,GAR,Track Inspection,30,Medium,05:00,±30 min,Bridge Inspection Team,Normal,Pending,300,30,270,330
BR-47634,AST-0012,SEC-015,JEUR,Signal Maintenance,45,Low,10:30,Fixed,Bridge Inspection Team,Urgent,Pending,630,0,630,630
BR-47635,AST-0117,SEC-043,HBJ,Signal Maintenance,30,Critical,12:30,±15 min,Signal Team,Normal,Pending,750,15,735,765
BR-47636,AST-0042,SEC-020,SEG,Track Inspection,75,Low,16:45,±30 min,Track Maintenance Team,Normal,Pending,1005,30,975,1035
BR-47637,AST-0197,SEC-020,AK,OHE Inspection,30,Medium,09:45,±15 min,Track Maintenance Team,Urgent,Pending,585,15,570,600
BR-47638,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,Fixed,Bridge Inspection Team,Normal,Pending,600,0,600,600
BR-47639,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,01:00,±30 min,Bridge Inspection Team,Normal,Pending,60,30,30,90
BR-47640,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,±15 min,Bridge Inspection Team,Normal,Pending,600,15,585,615
BR-47641,AST-0027,SEC-026,PRLI,Track Inspection,30,High,01:00,±30 min,Track Maintenance Team,Normal,Pending,60,30,30,90
BR-47642,AST-0059,SEC-021,BD,Rail Grinding,30,Medium,15:30,Fixed,Track Maintenance Team,Normal,Pending,930,0,930,930
BR-47643,AST-0075,SEC-036,ARAG,Point Machine Maintenance,45,Medium,13:45,±30 min,Track Maintenance Team,Normal,Pending,825,30,795,855
BR-47644,AST-0077,SEC-033,DLGN,Track Renewal,60,Low,13:15,±60 min,Bridge Inspection Team,Urgent,Pending,795,60,735,855
BR-47645,AST-0027,SEC-026,PRLI,Track Inspection,60,High,04:30,±30 min,Track Maintenance Team,Normal,Pending,270,30,240,300
BR-47646,AST-0127,SEC-010,DHI,Point Machine Maintenance,30,Medium,06:00,±30 min,Signal Team,Urgent,Pending,360,30,330,390
BR-47647,AST-0047,SEC-017,ANG,Track Inspection,60,Critical,16:15,±15 min,Bridge Inspection Team,Normal,Pending,975,15,960,990
BR-47648,AST-0148,SEC-033,KVK,Signal Maintenance,45,Low,06:15,±30 min,Track Maintenance Team,Urgent,Pending,375,30,345,405
BR-47649,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,13:00,±30 min,Bridge Inspection Team,Normal,Pending,780,30,750,810
BR-47650,AST-0143,SEC-009,JMD,Track Inspection,60,Medium,20:45,±15 min,OHE Team,Urgent,Pending,1245,15,1230,1260
BR-47651,AST-0077,SEC-033,DLGN,Track Renewal,90,Low,04:45,±30 min,Bridge Inspection Team,Urgent,Pending,285,30,255,315
BR-47652,AST-0124,SEC-022,NAVI,Rail Grinding,60,High,17:00,±30 min,Track Maintenance Team,Normal,Pending,1020,30,990,1050
BR-47653,AST-0117,SEC-043,HBJ,Signal Maintenance,30,Critical,19:15,±30 min,Signal Team,Normal,Pending,1155,30,1125,1185
BR-47654,AST-0121,SEC-028,CND,Track Renewal,60,High,06:45,±15 min,Track Maintenance Team,Urgent,Pending,405,15,390,420
BR-47655,AST-0143,SEC-009,JMD,Track Inspection,30,Medium,21:00,±15 min,OHE Team,Urgent,Pending,1260,15,1245,1275
BR-47656,AST-0063,SEC-019,MKU,Bridge Inspection,30,Low,20:45,±30 min,Signal Team,Normal,Pending,1245,30,1215,1275
BR-47657,AST-0127,SEC-010,DHI,Point Machine Maintenance,75,Medium,11:45,±30 min,Signal Team,Urgent,Pending,705,30,675,735
BR-47658,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,07:00,±30 min,Track Maintenance Team,Urgent,Pending,420,30,390,450
BR-47659,AST-0141,SEC-022,SUR,Point Machine Maintenance,30,Medium,10:15,±30 min,Track Maintenance Team,Normal,Pending,615,30,585,645
BR-47660,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,15:30,±30 min,Track Maintenance Team,Urgent,Pending,930,30,900,960
BR-47661,AST-0143,SEC-009,JMD,Track Inspection,60,Medium,20:45,±15 min,OHE Team,Urgent,Pending,1245,15,1230,1260
BR-47662,AST-0148,SEC-033,KVK,Signal Maintenance,60,Low,06:30,Fixed,Track Maintenance Team,Urgent,Pending,390,0,390,390
BR-47663,AST-0063,SEC-019,MKU,Bridge Inspection,30,Low,13:45,±60 min,Signal Team,Normal,Pending,825,60,765,885
BR-47664,AST-0148,SEC-033,KVK,Signal Maintenance,45,Low,18:45,±30 min,Track Maintenance Team,Urgent,Pending,1125,30,1095,1155
BR-47665,AST-0070,SEC-018,BDWD,Track Inspection,90,Medium,14:15,±30 min,Signal Team,Urgent,Pending,855,30,825,885
BR-47666,AST-0077,SEC-033,DLGN,Track Renewal,120,Low,05:15,±15 min,Bridge Inspection Team,Urgent,Pending,315,15,300,330
BR-47667,AST-0027,SEC-026,PRLI,Track Inspection,30,High,07:45,±30 min,Track Maintenance Team,Normal,Pending,465,30,435,495
BR-47668,AST-0183,SEC-008,PC,Signal Maintenance,30,High,19:00,±30 min,Bridge Inspection Team,Normal,Pending,1140,30,1110,1170
BR-47669,AST-0104,SEC-038,HD,Signal Maintenance,60,High,04:00,±30 min,Signal Team,Normal,Pending,240,30,210,270
BR-47670,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,±15 min,Bridge Inspection Team,Normal,Pending,600,15,585,615
BR-47671,AST-0021,SEC-021,MZR,Signal Maintenance,30,High,07:30,±60 min,OHE Team,Normal,Pending,450,60,390,510
BR-47672,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,18:45,Fixed,Signal Team,Urgent,Pending,1125,0,1125,1125
BR-47673,AST-0075,SEC-036,ARAG,Point Machine Maintenance,90,Medium,12:45,±60 min,Track Maintenance Team,Normal,Pending,765,60,705,825
BR-47674,AST-0059,SEC-021,BD,Rail Grinding,90,Medium,00:45,±15 min,Track Maintenance Team,Normal,Pending,45,15,30,60
BR-47675,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,02:30,±30 min,OHE Team,Normal,Pending,150,30,120,180
BR-47676,AST-0077,SEC-033,DLGN,Track Renewal,75,Low,16:15,±30 min,Bridge Inspection Team,Urgent,Pending,975,30,945,1005
BR-47677,AST-0124,SEC-022,NAVI,Signal Maintenance,60,High,16:45,±15 min,Track Maintenance Team,Urgent,Pending,1005,15,990,1020
BR-47678,AST-0027,SEC-026,PRLI,Track Inspection,60,High,14:00,±30 min,Track Maintenance Team,Normal,Pending,840,30,810,870
BR-47679,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305
BR-47680,AST-0042,SEC-020,SEG,Track Inspection,30,Low,20:15,Fixed,Track Maintenance Team,Normal,Pending,1215,0,1215,1215
BR-47681,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305
BR-47682,AST-0049,SEC-025,LTRR,Track Renewal,90,Medium,07:00,±60 min,OHE Team,Normal,Pending,420,60,360,480
BR-47683,AST-0143,SEC-009,JMD,Track Inspection,120,Medium,12:15,±15 min,OHE Team,Urgent,Pending,735,15,720,750
BR-47684,AST-0075,SEC-036,ARAG,Point Machine Maintenance,120,Medium,12:45,Fixed,Track Maintenance Team,Normal,Pending,765,0,765,765
BR-47685,AST-0148,SEC-033,KVK,Signal Maintenance,60,Low,12:00,±60 min,Track Maintenance Team,Urgent,Pending,720,60,660,780
BR-47686,AST-0075,SEC-036,ARAG,Point Machine Maintenance,75,Medium,13:15,±15 min,Track Maintenance Team,Normal,Pending,795,15,780,810
BR-47687,AST-0148,SEC-033,KVK,Signal Maintenance,30,Low,09:00,±30 min,Track Maintenance Team,Urgent,Pending,540,30,510,570
BR-47688,AST-0124,SEC-022,NAVI,Signal Maintenance,60,High,12:45,±30 min,Track Maintenance Team,Urgent,Pending,765,30,735,795
BR-47689,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,Fixed,Bridge Inspection Team,Normal,Pending,1275,0,1275,1275
BR-47690,AST-0027,SEC-026,PRLI,Track Inspection,60,High,04:30,±30 min,Track Maintenance Team,Normal,Pending,270,30,240,300
BR-47691,AST-0049,SEC-025,LTRR,Track Renewal,45,Medium,14:15,±15 min,OHE Team,Normal,Pending,855,15,840,870
BR-47692,AST-0197,SEC-020,AK,OHE Inspection,30,Medium,09:45,Fixed,Track Maintenance Team,Urgent,Pending,585,0,585,585
BR-47693,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,15:45,±15 min,Track Maintenance Team,Urgent,Pending,945,15,930,960
BR-47694,AST-0121,SEC-028,CND,Track Renewal,30,High,10:45,±30 min,Track Maintenance Team,Urgent,Pending,645,30,615,675
BR-47695,AST-0136,SEC-021,BD,Signal Maintenance,30,Medium,01:15,±15 min,OHE Team,Normal,Pending,75,15,60,90
BR-47696,AST-0086,SEC-030,WR,Track Inspection,75,High,13:15,Fixed,Track Maintenance Team,Normal,Pending,795,0,795,795
BR-47697,AST-0159,SEC-029,PLO,OHE Inspection,90,Medium,04:15,±30 min,Bridge Inspection Team,Normal,Pending,255,30,225,285
BR-47698,AST-0127,SEC-010,DHI,Point Machine Maintenance,75,Medium,05:30,±30 min,Signal Team,Urgent,Pending,330,30,300,360
BR-47699,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±30 min,Signal Team,Normal,Pending,45,30,15,75
BR-47700,AST-0059,SEC-021,BD,Rail Grinding,30,Medium,15:15,±30 min,Track Maintenance Team,Normal,Pending,915,30,885,945
BR-47701,AST-0171,SEC-012,KSRA,Track Inspection,30,High,00:45,±30 min,Track Maintenance Team,Normal,Pending,45,30,15,75
BR-47702,AST-0183,SEC-008,PC,Signal Maintenance,45,High,13:00,Fixed,Bridge Inspection Team,Normal,Pending,780,0,780,780
BR-47703,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,12:45,±30 min,Bridge Inspection Team,Normal,Pending,765,30,735,795
BR-47704,AST-0070,SEC-018,BDWD,Track Inspection,60,Medium,08:00,±30 min,Signal Team,Urgent,Pending,480,30,450,510
BR-47705,AST-0183,SEC-008,PC,Signal Maintenance,60,High,14:15,±30 min,Bridge Inspection Team,Normal,Pending,855,30,825,885
BR-47706,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,15:00,±30 min,Track Maintenance Team,Urgent,Pending,900,30,870,930
BR-47707,AST-0148,SEC-033,KVK,Signal Maintenance,60,Low,11:45,Fixed,Track Maintenance Team,Urgent,Pending,705,0,705,705
BR-47708,AST-0075,SEC-036,ARAG,Point Machine Maintenance,60,Medium,12:30,±30 min,Track Maintenance Team,Normal,Pending,750,30,720,780
BR-47709,AST-0042,SEC-020,SEG,Track Inspection,30,Low,07:30,±30 min,Track Maintenance Team,Normal,Pending,450,30,420,480
BR-47710,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,±15 min,Bridge Inspection Team,Urgent,Pending,585,15,570,600
BR-47711,AST-0086,SEC-030,WR,Track Inspection,60,High,04:45,Fixed,Track Maintenance Team,Normal,Pending,285,0,285,285
BR-47712,AST-0059,SEC-021,BD,Track Renewal,45,Medium,04:45,±30 min,Signal Team,Urgent,Pending,285,30,255,315
BR-47713,AST-0141,SEC-022,SUR,Point Machine Maintenance,30,Medium,02:00,±30 min,Track Maintenance Team,Normal,Pending,120,30,90,150
BR-47714,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,Fixed,Bridge Inspection Team,Normal,Pending,1275,0,1275,1275
BR-47715,AST-0021,SEC-021,MZR,Signal Maintenance,120,High,02:00,±15 min,OHE Team,Normal,Pending,120,15,105,135
BR-47716,AST-0113,SEC-003,JTJ,Track Renewal,45,Medium,15:15,±60 min,OHE Team,Urgent,Pending,915,60,855,975
BR-47717,AST-0194,SEC-027,PAU,Rail Grinding,30,Low,13:30,Fixed,OHE Team,Urgent,Pending,810,0,810,810
BR-47718,AST-0012,SEC-015,JEUR,Signal Maintenance,30,Low,14:30,±30 min,Bridge Inspection Team,Urgent,Pending,870,30,840,900
BR-47719,AST-0027,SEC-026,PRLI,Track Inspection,45,High,13:15,±30 min,Track Maintenance Team,Normal,Pending,795,30,765,825
BR-47720,AST-0194,SEC-027,PAU,Rail Grinding,30,Low,12:15,±30 min,OHE Team,Urgent,Pending,735,30,705,765
BR-47721,AST-0077,SEC-033,DLGN,Track Renewal,30,Low,18:45,±15 min,Bridge Inspection Team,Urgent,Pending,1125,15,1110,1140
BR-47722,AST-0124,SEC-022,NAVI,Rail Grinding,60,High,12:00,±30 min,Track Maintenance Team,Normal,Pending,720,30,690,750
BR-47723,AST-0077,SEC-033,DLGN,OHE Inspection,45,Low,16:15,±60 min,Bridge Inspection Team,Urgent,Pending,975,60,915,1035
BR-47724,AST-0124,SEC-022,NAVI,Signal Maintenance,90,High,12:30,±15 min,Track Maintenance Team,Urgent,Pending,750,15,735,765
BR-47725,AST-0098,SEC-049,HWH,Track Inspection,60,Medium,01:45,±30 min,OHE Team,Normal,Pending,105,30,75,135
BR-47726,AST-0077,SEC-033,DLGN,Track Renewal,45,Low,10:15,±30 min,Bridge Inspection Team,Urgent,Pending,615,30,585,645
BR-47727,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,Fixed,Signal Team,Normal,Pending,45,0,45,45
BR-47728,AST-0021,SEC-021,MZR,Signal Maintenance,60,High,10:30,±30 min,OHE Team,Normal,Pending,630,30,600,660
BR-47729,AST-0124,SEC-022,NAVI,Rail Grinding,45,High,15:15,±30 min,Track Maintenance Team,Normal,Pending,915,30,885,945
BR-47730,AST-0127,SEC-010,DHI,Point Machine Maintenance,75,Medium,05:45,±15 min,Signal Team,Urgent,Pending,345,15,330,360
BR-47731,AST-0027,SEC-026,PRLI,Track Inspection,60,High,16:30,±30 min,Track Maintenance Team,Normal,Pending,990,30,960,1020
BR-47732,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,±15 min,Bridge Inspection Team,Normal,Pending,600,15,585,615
BR-47733,AST-0124,SEC-022,NAVI,Rail Grinding,60,High,11:00,±15 min,Track Maintenance Team,Normal,Pending,660,15,645,675
BR-47734,AST-0077,SEC-033,DLGN,OHE Inspection,30,Low,16:30,±30 min,Bridge Inspection Team,Urgent,Pending,990,30,960,1020
BR-47735,AST-0059,SEC-021,BD,Track Renewal,30,Medium,15:30,±30 min,Signal Team,Urgent,Pending,930,30,900,960
BR-47736,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,10:00,±30 min,Track Maintenance Team,Urgent,Pending,600,30,570,630
BR-47737,AST-0070,SEC-018,BDWD,Track Inspection,90,Medium,14:45,±30 min,Signal Team,Urgent,Pending,885,30,855,915
BR-47738,AST-0021,SEC-021,MZR,Signal Maintenance,75,High,21:15,±60 min,OHE Team,Normal,Pending,1275,60,1215,1335
BR-47739,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,16:15,±15 min,Track Maintenance Team,Urgent,Pending,975,15,960,990
BR-47740,AST-0171,SEC-012,KSRA,Track Inspection,30,High,21:00,±30 min,Track Maintenance Team,Normal,Pending,1260,30,1230,1290
BR-47741,AST-0127,SEC-010,DHI,Point Machine Maintenance,60,Medium,05:30,±30 min,Signal Team,Urgent,Pending,330,30,300,360
BR-47742,AST-0090,SEC-043,HBJ,OHE Inspection,30,High,02:30,±15 min,Signal Team,Normal,Pending,150,15,135,165
BR-47743,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,16:30,±30 min,Track Maintenance Team,Urgent,Pending,990,30,960,1020
BR-47744,AST-0027,SEC-026,PRLI,Track Inspection,30,High,01:00,±30 min,Track Maintenance Team,Normal,Pending,60,30,30,90
BR-47745,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305
BR-47746,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,18:30,Fixed,Bridge Inspection Team,Normal,Pending,1110,0,1110,1110
BR-47747,AST-0075,SEC-036,ARAG,OHE Inspection,45,Medium,13:15,±60 min,Bridge Inspection Team,Normal,Pending,795,60,735,855
BR-47748,AST-0049,SEC-025,LTRR,Track Renewal,60,Medium,18:00,Fixed,OHE Team,Normal,Pending,1080,0,1080,1080
BR-47749,AST-0127,SEC-010,DHI,Point Machine Maintenance,45,Medium,21:15,±30 min,Signal Team,Urgent,Pending,1275,30,1245,1305
BR-47750,AST-0027,SEC-026,PRLI,Track Inspection,45,High,16:30,±30 min,Track Maintenance Team,Normal,Pending,990,30,960,1020
BR-47751,AST-0124,SEC-022,NAVI,Rail Grinding,30,High,15:45,±15 min,Track Maintenance Team,Normal,Pending,945,15,930,960
BR-47752,AST-0121,SEC-028,CND,Track Renewal,75,High,11:45,±30 min,Track Maintenance Team,Urgent,Pending,705,30,675,735
BR-47753,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±30 min,Signal Team,Normal,Pending,45,30,15,75
BR-47754,AST-0021,SEC-021,MZR,Signal Maintenance,30,High,21:30,Fixed,OHE Team,Normal,Pending,1290,0,1290,1290
BR-47755,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,07:45,Fixed,Signal Team,Urgent,Pending,465,0,465,465
BR-47756,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,05:00,±15 min,Signal Team,Urgent,Pending,300,15,285,315
BR-47757,AST-0124,SEC-022,NAVI,Signal Maintenance,60,High,11:15,±60 min,Track Maintenance Team,Urgent,Pending,675,60,615,735
BR-47758,AST-0098,SEC-049,HWH,Track Inspection,75,Medium,01:30,Fixed,OHE Team,Normal,Pending,90,0,90,90
BR-47759,AST-0027,SEC-026,PRLI,Track Inspection,30,High,20:15,±30 min,Track Maintenance Team,Normal,Pending,1215,30,1185,1245
BR-47760,AST-0075,SEC-036,ARAG,OHE Inspection,75,Medium,13:30,±30 min,Bridge Inspection Team,Normal,Pending,810,30,780,840
BR-47761,AST-0194,SEC-027,PAU,Rail Grinding,45,Low,19:30,±15 min,OHE Team,Urgent,Pending,1170,15,1155,1185
BR-47762,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,Fixed,Track Maintenance Team,Normal,Pending,585,0,585,585
BR-47763,AST-0075,SEC-036,ARAG,Point Machine Maintenance,45,Medium,12:30,±30 min,Track Maintenance Team,Normal,Pending,750,30,720,780
BR-47764,AST-0159,SEC-029,PLO,OHE Inspection,30,Medium,18:00,±60 min,Bridge Inspection Team,Normal,Pending,1080,60,1020,1140
BR-47765,AST-0027,SEC-026,PRLI,Track Inspection,60,High,18:00,±30 min,Track Maintenance Team,Normal,Pending,1080,30,1050,1110
BR-47766,AST-0075,SEC-036,ARAG,Point Machine Maintenance,60,Medium,12:30,±15 min,Track Maintenance Team,Normal,Pending,750,15,735,765
BR-47767,AST-0027,SEC-026,PRLI,Track Inspection,60,High,10:00,±15 min,Track Maintenance Team,Normal,Pending,600,15,585,615
BR-47768,AST-0077,SEC-033,DLGN,Track Renewal,30,Low,15:00,±30 min,Bridge Inspection Team,Urgent,Pending,900,30,870,930
BR-47769,AST-0021,SEC-021,MZR,Signal Maintenance,90,High,15:45,±30 min,OHE Team,Normal,Pending,945,30,915,975
BR-47770,AST-0070,SEC-018,BDWD,Track Inspection,45,Medium,17:30,±30 min,Signal Team,Urgent,Pending,1050,30,1020,1080
BR-47771,AST-0070,SEC-018,BDWD,Track Inspection,30,Medium,06:45,±30 min,Signal Team,Urgent,Pending,405,30,375,435
BR-47772,AST-0126,SEC-041,GAR,Track Inspection,30,Medium,22:00,±30 min,Bridge Inspection Team,Normal,Pending,1320,30,1290,1350
BR-47773,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,19:15,Fixed,OHE Team,Normal,Pending,1155,0,1155,1155
BR-47774,AST-0127,SEC-010,DHI,Point Machine Maintenance,90,Medium,05:30,Fixed,Signal Team,Urgent,Pending,330,0,330,330
BR-47775,AST-0127,SEC-010,DHI,Point Machine Maintenance,75,Medium,05:30,±30 min,Signal Team,Urgent,Pending,330,30,300,360
BR-47776,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,18:30,±30 min,Track Maintenance Team,Urgent,Pending,1110,30,1080,1140
BR-47777,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±15 min,Bridge Inspection Team,Normal,Pending,1275,15,1260,1290
BR-47778,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,16:30,Fixed,Track Maintenance Team,Urgent,Pending,990,0,990,990
BR-47779,AST-0070,SEC-018,BDWD,Track Inspection,90,Medium,13:45,±30 min,Signal Team,Urgent,Pending,825,30,795,855
BR-47780,AST-0075,SEC-036,ARAG,OHE Inspection,90,Medium,13:15,±30 min,Bridge Inspection Team,Normal,Pending,795,30,765,825
BR-47781,AST-0113,SEC-003,JTJ,Track Renewal,30,Medium,22:15,Fixed,OHE Team,Urgent,Pending,1335,0,1335,1335
BR-47782,AST-0027,SEC-026,PRLI,Track Inspection,45,High,13:00,±30 min,Track Maintenance Team,Normal,Pending,780,30,750,810
BR-47783,AST-0117,SEC-043,HBJ,Signal Maintenance,60,Critical,19:15,Fixed,Signal Team,Normal,Pending,1155,0,1155,1155
BR-47784,AST-0171,SEC-012,KSRA,Track Inspection,30,High,17:15,±30 min,Track Maintenance Team,Normal,Pending,1035,30,1005,1065
BR-47785,AST-0136,SEC-021,BD,Signal Maintenance,45,Medium,03:15,Fixed,OHE Team,Normal,Pending,195,0,195,195
BR-47786,AST-0171,SEC-012,KSRA,Track Inspection,30,High,14:00,Fixed,Track Maintenance Team,Normal,Pending,840,0,840,840
BR-47787,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±15 min,Track Maintenance Team,Normal,Pending,1275,15,1260,1290
BR-47788,AST-0075,SEC-036,ARAG,Point Machine Maintenance,30,Medium,14:15,±30 min,Track Maintenance Team,Normal,Pending,855,30,825,885
BR-47789,AST-0171,SEC-012,KSRA,Track Inspection,30,High,21:00,±60 min,Track Maintenance Team,Normal,Pending,1260,60,1200,1320
BR-47790,AST-0148,SEC-033,KVK,Signal Maintenance,45,Low,13:00,Fixed,Track Maintenance Team,Urgent,Pending,780,0,780,780
BR-47791,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±15 min,Signal Team,Normal,Pending,45,15,30,60
BR-47792,AST-0171,SEC-012,KSRA,Track Inspection,45,High,14:30,±30 min,Track Maintenance Team,Normal,Pending,870,30,840,900
BR-47793,AST-0143,SEC-009,JMD,Track Inspection,90,Medium,13:00,±60 min,OHE Team,Urgent,Pending,780,60,720,840
BR-47794,AST-0159,SEC-029,PLO,OHE Inspection,75,Medium,04:00,±60 min,Bridge Inspection Team,Normal,Pending,240,60,180,300
BR-47795,AST-0117,SEC-043,HBJ,Signal Maintenance,30,Critical,12:45,±30 min,Signal Team,Normal,Pending,765,30,735,795
BR-47796,AST-0121,SEC-028,CND,Track Renewal,45,High,16:15,±15 min,Track Maintenance Team,Urgent,Pending,975,15,960,990
BR-47797,AST-0143,SEC-009,JMD,Track Inspection,60,Medium,20:45,±15 min,OHE Team,Urgent,Pending,1245,15,1230,1260
BR-47798,AST-0059,SEC-021,BD,Track Renewal,30,Medium,15:15,±30 min,Signal Team,Urgent,Pending,915,30,885,945
BR-47799,AST-0136,SEC-021,BD,Signal Maintenance,30,Medium,03:30,±30 min,OHE Team,Normal,Pending,210,30,180,240
BR-47800,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,16:30,±30 min,Track Maintenance Team,Urgent,Pending,990,30,960,1020
BR-47801,AST-0059,SEC-021,BD,Track Renewal,30,Medium,15:15,±30 min,Signal Team,Urgent,Pending,915,30,885,945
BR-47802,AST-0090,SEC-043,HBJ,OHE Inspection,30,High,12:30,Fixed,Signal Team,Normal,Pending,750,0,750,750
BR-47803,AST-0012,SEC-015,JEUR,Signal Maintenance,30,Low,00:45,±30 min,Bridge Inspection Team,Urgent,Pending,45,30,15,75
BR-47804,AST-0021,SEC-021,MZR,Signal Maintenance,30,High,21:15,±15 min,OHE Team,Normal,Pending,1275,15,1260,1290
BR-47805,AST-0114,SEC-003,JTJ,OHE Inspection,45,Medium,15:15,±30 min,Signal Team,Normal,Pending,915,30,885,945
BR-47806,AST-0141,SEC-022,SUR,Point Machine Maintenance,30,Medium,10:15,±30 min,Track Maintenance Team,Normal,Pending,615,30,585,645
BR-47807,AST-0114,SEC-003,JTJ,OHE Inspection,30,Medium,15:30,±30 min,Signal Team,Normal,Pending,930,30,900,960
BR-47808,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,01:00,±30 min,Bridge Inspection Team,Normal,Pending,60,30,30,90
