asset_id,asset_type,section_id,nearest_station_code,age_years,condition_score,failure_count_24m,days_since_last_maintenance,usage_percent,criticality,asset_risk_score,maintenance_priority
AST-46902,Level Crossing,SEC-348,BUI,6,69.96,1,447,38,Medium,37.6,Medium
AST-46903,Bridge,SEC-367,BPL,20,81.11,1,13,66,Critical,53.56,Medium
AST-46904,OHE,SEC-360,LTR,28,59.51,1,888,55,High,62.92,High
AST-46905,OHE,SEC-286,HTZ,23,68.39,3,759,41,High,61.96,High
AST-46906,Point Machine,SEC-054,DNKL,8,83.09,1,352,48,High,42.8,Medium
AST-46907,OHE,SEC-092,GGN,35,47.85,2,236,82,Critical,74.84,High
AST-46908,Track,SEC-294,JBP,13,61.62,2,576,46,High,48.34,Medium
AST-46909,Signal,SEC-404,BSL,4,80.54,1,121,98,Medium,36.61,Medium
AST-46910,Track,SEC-218,MNI,5,72.13,0,92,55,High,38.89,Medium
AST-46911,Level Crossing,SEC-168,BNC,19,60.03,4,545,70,Medium,53.22,Medium
AST-46912,Point Machine,SEC-250,BLS,3,78.11,0,298,31,High,35.03,Medium
AST-46913,Bridge,SEC-150,GWL,24,54.63,8,438,36,High,63.89,High
AST-46914,Bridge,SEC-456,KDP,18,69.11,4,383,62,Medium,31.98,Low
AST-46915,Track,SEC-025,GD,21,54.44,4,629,43,High,59.38,High
AST-46916,Signal,SEC-143,BSL,32,57.17,3,550,49,Medium,43.55,Medium
AST-46917,Level Crossing,SEC-362,BZA,35,47.21,2,572,56,Critical,68.64,High
AST-46918,Track,SEC-367,HPG,1,65.74,3,797,46,High,57.94,High
AST-46919,Point Machine,SEC-034,BWM,12,79.16,0,199,84,Medium,42.49,Medium
AST-46920,Level Crossing,SEC-240,ALD,5,76.56,1,236,56,Critical,63.19,High
AST-46921,Point Machine,SEC-449,KNW,19,58.88,1,380,87,High,55.11,High
AST-46922,Point Machine,SEC-103,GR,5,74.86,2,284,79,Low,17.28,Low
AST-46923,Signal,SEC-134,NGP,13,65.29,2,853,38,Low,42.7,Medium
AST-46924,Point Machine,SEC-461,PPF,1,63.03,2,767,46,Medium,47.87,Medium
AST-46925,Bridge,SEC-258,VG,14,56.02,2,398,92,Medium,45.35,Medium
AST-46926,Point Machine,SEC-210,MWX,14,77.58,2,348,71,Critical,62.75,High
AST-46927,Track,SEC-024,DOS,25,49.12,4,601,77,High,60.35,High
AST-46928,Signal,SEC-184,KDPA,1,88.05,2,451,77,Medium,26.08,Low
AST-46929,Track,SEC-481,PURI,15,74.76,0,379,20,Medium,30.39,Low
AST-46930,Signal,SEC-458,BKP,15,65.61,1,323,69,Medium,40.14,Medium
AST-46931,OHE,SEC-159,TOK,23,58.4,5,830,46,High,65.67,High
AST-46932,Point Machine,SEC-154,AHA,35,56.54,5,752,70,High,69.53,High
AST-46933,Signal,SEC-439,BPHB,23,45.73,6,440,69,Medium,53.49,Medium
AST-46934,Bridge,SEC-315,BGMR,22,51.81,4,725,26,Critical,78.03,Critical
AST-46935,Signal,SEC-063,THAN,25,62.52,5,543,94,Critical,72.67,High
AST-46936,Level Crossing,SEC-377,SWM,1,99.0,0,52,20,High,34.74,Low
AST-46937,OHE,SEC-100,ANND,30,41.19,3,343,62,High,59.23,High
AST-46938,OHE,SEC-176,TBM,26,41.11,3,846,45,Medium,58.84,High
AST-46939,Level Crossing,SEC-099,ANV,27,89.92,0,214,20,High,28.87,Low
AST-46940,Level Crossing,SEC-477,RNG,35,48.81,4,688,76,Low,48.48,Medium
AST-46941,OHE,SEC-206,HJI,28,75.22,4,397,68,Critical,52.3,Medium
AST-46942,Point Machine,SEC-076,JJKR,25,56.56,1,13,39,High,40.99,Medium
AST-46943,Point Machine,SEC-076,BPP,11,60.73,4,362,58,Critical,72.91,High
AST-46944,Signal,SEC-176,PNME,27,67.17,1,221,52,Medium,35.24,Medium
AST-46945,Track,SEC-390,MRJ,19,59.29,1,182,97,Medium,41.51,Medium
AST-46946,OHE,SEC-009,JHS,11,69.3,3,516,73,High,58.08,High
AST-46947,Signal,SEC-010,ANH,31,53.79,4,325,99,Medium,49.7,Medium
AST-46948,Level Crossing,SEC-302,RJY,14,60.81,5,888,57,High,67.19,High
AST-46949,Track,SEC-313,ARA,28,71.28,6,376,25,Low,22.98,Low
AST-46950,OHE,SEC-143,JL,22,56.5,3,194,47,High,54.59,Medium
AST-46951,Point Machine,SEC-370,KZJ,11,58.95,3,778,72,Medium,46.99,Medium
AST-46952,Track,SEC-267,BSP,16,74.55,1,105,59,Medium,35.2,Medium
AST-46953,Bridge,SEC-174,KART,32,65.19,3,13,93,High,54.94,Medium
AST-46954,Point Machine,SEC-304,TRO,19,66.23,2,543,52,High,68.5,High
AST-46955,Signal,SEC-444,MQR,4,70.51,0,624,62,Low,34.73,Low
AST-46956,Signal,SEC-099,MTD,1,82.64,2,376,91,Medium,30.68,Low
AST-46957,Bridge,SEC-297,BKG,35,52.69,4,183,59,Critical,75.25,Critical
AST-46958,Point Machine,SEC-166,SBC,35,55.57,1,319,69,Medium,35.75,Medium
AST-46959,Bridge,SEC-468,BDTS,25,56.26,4,551,100,High,62.23,High
AST-46960,Point Machine,SEC-364,RTI,26,52.56,0,646,65,Low,30.75,Low
AST-46961,OHE,SEC-216,SINI,7,91.09,0,13,46,Medium,24.96,Low
AST-46962,Point Machine,SEC-133,TEL,16,80.21,3,396,52,Medium,30.7,Low
AST-46963,Signal,SEC-258,HD,26,55.62,1,542,40,Medium,48.81,Medium
AST-46964,Point Machine,SEC-384,MMR,20,61.79,2,353,58,Critical,66.27,High
AST-46965,Track,SEC-253,BPRD,16,70.53,2,184,53,High,53.7,Medium
AST-46966,Track,SEC-190,SC,17,69.29,3,408,62,Low,17.2,Low
AST-46967,OHE,SEC-079,BINA,34,38.75,7,559,41,Critical,86.92,Critical
AST-46968,OHE,SEC-194,GDA,22,53.55,6,751,86,Critical,82.79,Critical
AST-46969,Level Crossing,SEC-127,BNZ,17,65.21,2,404,99,Low,30.63,Low
AST-46970,Track,SEC-404,NH,13,88.32,0,222,54,Medium,24.19,Low
AST-46971,Signal,SEC-212,OYR,1,96.91,0,346,59,High,38.86,Medium
AST-46972,Level Crossing,SEC-269,RNY,22,73.33,3,260,72,Medium,43.58,Medium
AST-46973,Bridge,SEC-280,KCI,22,49.22,2,783,73,High,64.35,High
AST-46974,Level Crossing,SEC-081,SOR,18,57.44,0,658,55,Low,23.79,Low
AST-46975,Track,SEC-446,DD,13,70.84,2,648,54,Medium,44.8,Medium
AST-46976,Track,SEC-331,AQG,22,64.24,3,209,100,Critical,76.16,Critical
AST-46977,Bridge,SEC-396,JMT,30,47.67,3,836,75,Low,47.01,Medium
AST-46978,Signal,SEC-366,MEJ,13,61.5,2,342,82,Critical,53.29,Medium
AST-46979,OHE,SEC-478,AWR,18,57.09,2,658,63,Medium,38.61,Medium
AST-46980,OHE,SEC-252,BVI,2,77.76,3,468,81,Low,27.3,Low
AST-46981,Signal,SEC-021,ASN,9,77.65,1,219,50,Critical,53.62,Medium
AST-46982,Bridge,SEC-246,DHN,35,40.63,0,620,67,Medium,52.81,Medium
AST-46983,OHE,SEC-267,VKI,13,74.37,0,202,79,Low,20.96,Low
AST-46984,Point Machine,SEC-063,ASR,9,63.77,0,701,54,Medium,43.91,Medium
AST-46985,OHE,SEC-116,HYB,35,53.09,1,551,49,Medium,41.48,Medium
AST-46986,OHE,SEC-208,BD,13,74.24,1,630,75,High,51.75,Medium
AST-46987,Level Crossing,SEC-167,BH,3,83.05,0,178,20,High,45.36,Medium
AST-46988,Track,SEC-356,PTKC,7,75.01,3,654,65,High,47.04,Medium
AST-46989,Track,SEC-008,GNG,7,75.26,4,359,76,Low,30.07,Low
AST-46990,Signal,SEC-321,SEO,9,63.67,3,826,65,High,68.66,High
AST-46991,Level Crossing,SEC-022,CTC,14,71.61,2,507,38,Medium,39.2,Medium
AST-46992,Signal,SEC-136,PTRD,31,61.84,6,433,37,Medium,36.78,Medium
AST-46993,Bridge,SEC-026,RGP,35,48.15,2,400,45,High,54.58,Medium
AST-46994,Bridge,SEC-006,SPJ,2,82.27,0,333,67,Critical,53.11,Medium
AST-46995,Level Crossing,SEC-015,NBI,17,63.07,3,567,55,High,66.06,High
AST-46996,Level Crossing,SEC-225,LRJ,25,62.9,2,689,20,High,53.1,Medium
AST-46997,Point Machine,SEC-119,GZM,15,56.42,2,468,100,Medium,43.95,Medium
AST-46998,Level Crossing,SEC-280,JBP,13,70.38,2,253,54,High,45.94,Medium
AST-46999,Point Machine,SEC-030,KKN,35,63.79,2,13,76,Medium,40.54,Medium
AST-47000,Point Machine,SEC-107,WKI,27,49.57,4,596,40,Medium,60.62,High
AST-47001,Track,SEC-316,SOH,31,59.48,3,243,71,High,56.76,High
AST-47002,Level Crossing,SEC-209,PUNE,15,69.8,3,646,20,Critical,65.94,High
AST-47003,Signal,SEC-355,BTT,23,69.92,2,223,22,Medium,32.05,Low
AST-47004,Signal,SEC-168,ST,24,54.21,3,536,40,Medium,44.39,Medium
AST-47005,Track,SEC-473,BGP,18,59.65,7,627,70,High,70.87,High
AST-47006,Track,SEC-350,SBC,14,81.43,1,342,81,Medium,30.35,Low
AST-47007,Bridge,SEC-463,VG,15,88.26,1,225,56,High,44.16,Medium
AST-47008,Track,SEC-326,TTB,10,79.36,3,13,42,Low,28.18,Low
AST-47009,OHE,SEC-438,BBS,30,58.85,4,576,51,High,65.96,High
AST-47010,Level Crossing,SEC-406,KPDH,17,87.62,5,505,66,High,49.17,Medium
AST-47011,Track,SEC-178,DO,15,99.0,0,99,20,Low,16.51,Low
AST-47012,Point Machine,SEC-475,PNBE,33,50.08,4,467,94,High,57.25,High
AST-47013,Point Machine,SEC-045,AS,21,59.48,2,814,70,Critical,77.0,Critical
AST-47014,Signal,SEC-478,PNBE,25,44.83,5,639,53,Low,46.13,Medium
AST-47015,Point Machine,SEC-299,BXR,23,76.2,1,491,68,High,47.37,Medium
AST-47016,Track,SEC-478,CAG,1,72.44,2,886,60,Medium,41.11,Medium
AST-47017,Track,SEC-126,NRLR,13,61.16,1,683,46,Critical,69.11,High
AST-47018,OHE,SEC-118,KOP,27,59.62,4,525,67,Critical,63.22,High
AST-47019,Bridge,SEC-259,AMRO,21,58.56,2,856,74,High,58.56,High
AST-47020,OHE,SEC-175,KRR,19,72.57,1,161,24,High,49.3,Medium
AST-47021,Level Crossing,SEC-430,ALU,2,84.48,2,587,62,Critical,63.75,High
AST-47022,Signal,SEC-042,ERS,14,71.18,1,64,45,High,48.83,Medium
AST-47023,Level Crossing,SEC-422,ANR,34,50.03,1,550,73,Medium,45.86,Medium
AST-47024,Level Crossing,SEC-105,BONA,9,79.63,0,366,100,Medium,37.26,Medium
AST-47025,Level Crossing,SEC-376,SKP,23,70.71,2,647,50,High,57.5,High
AST-47026,Track,SEC-236,RJPB,20,68.84,0,294,51,Low,19.89,Low
AST-47027,Level Crossing,SEC-036,AS,27,65.57,2,266,100,Critical,66.35,High
AST-47028,OHE,SEC-222,MCI,2,81.87,1,351,71,Critical,60.59,High
AST-47029,Signal,SEC-200,UDZ,27,54.25,1,451,79,Medium,49.38,Medium
AST-47030,Signal,SEC-068,AJJ,35,73.63,1,349,72,High,54.73,Medium
AST-47031,Bridge,SEC-211,DWR,21,46.03,3,888,56,High,68.18,High
AST-47032,Bridge,SEC-128,VSKP,17,57.8,8,570,88,Low,42.63,Medium
AST-47033,OHE,SEC-135,KYJ,25,60.72,3,615,97,Medium,53.57,Medium
AST-47034,OHE,SEC-269,KPLL,14,64.38,2,348,71,High,56.69,High
AST-47035,Point Machine,SEC-115,JL,15,64.23,1,410,94,Medium,48.08,Medium
AST-47036,Level Crossing,SEC-270,BLGR,21,78.54,2,364,59,High,53.52,Medium
AST-47037,Track,SEC-153,SWA,24,80.33,1,78,43,Medium,24.84,Low
AST-47038,Track,SEC-339,MNL,24,53.69,1,525,55,High,54.62,Medium
AST-47039,Track,SEC-465,AD,17,78.42,3,307,26,Critical,59.57,High
AST-47040,Level Crossing,SEC-021,ORAI,30,60.02,2,363,79,Low,31.45,Low
AST-47041,Level Crossing,SEC-455,TBN,12,66.18,3,378,82,High,53.03,Medium
AST-47042,Point Machine,SEC-070,LKO,19,56.7,1,449,98,Critical,62.75,High
AST-47043,Track,SEC-176,VTM,23,51.72,4,541,88,Critical,75.73,Critical
AST-47044,OHE,SEC-216,JOC,22,57.71,4,698,59,Low,27.77,Low
AST-47045,Bridge,SEC-188,PGT,13,77.06,2,291,50,High,44.18,Medium
AST-47046,Track,SEC-404,RTM,19,57.66,2,580,87,Low,46.88,Medium
AST-47047,OHE,SEC-213,DGU,1,90.34,0,390,31,Critical,43.38,Medium
AST-47048,Level Crossing,SEC-080,BKP,23,56.07,2,773,55,High,68.11,High
AST-47049,Point Machine,SEC-338,JSME,16,70.36,0,399,51,Critical,52.35,Medium
AST-47050,Bridge,SEC-149,BCA,32,42.45,6,765,77,Critical,79.89,Critical
AST-47051,Signal,SEC-141,BAM,20,52.92,4,289,92,Medium,47.89,Medium
AST-47052,OHE,SEC-216,MAD,30,74.06,1,212,23,Critical,56.32,High
AST-47053,Level Crossing,SEC-466,KTA,26,48.68,1,541,66,Medium,47.82,Medium
AST-47054,OHE,SEC-128,ANG,1,72.43,1,523,83,Medium,33.0,Low
AST-47055,Point Machine,SEC-014,FKM,15,84.36,1,390,67,High,43.62,Medium
AST-47056,Track,SEC-343,TIG,22,52.66,2,794,80,Medium,47.68,Medium
AST-47057,Bridge,SEC-382,VSKP,9,80.05,5,467,20,Medium,38.91,Medium
AST-47058,Signal,SEC-337,ED,32,60.49,2,331,100,High,65.23,High
AST-47059,Signal,SEC-302,KGP,11,72.36,4,391,43,High,56.43,High
AST-47060,Level Crossing,SEC-217,MYR,19,70.59,4,368,89,Medium,39.29,Medium
AST-47061,Level Crossing,SEC-487,LKO,16,59.33,0,469,45,High,62.32,High
AST-47062,Signal,SEC-238,ANPR,24,53.49,2,627,81,Critical,77.07,Critical
AST-47063,Point Machine,SEC-244,LRJ,21,69.76,5,516,68,High,64.02,High
AST-47064,Level Crossing,SEC-349,BBS,8,81.51,1,161,38,Critical,49.89,Medium
AST-47065,OHE,SEC-150,RJP,13,77.14,0,314,66,High,44.36,Medium
AST-47066,Level Crossing,SEC-383,MMS,27,48.15,2,707,82,High,60.21,High
AST-47067,Level Crossing,SEC-335,MS,35,40.01,7,687,55,Medium,62.26,High
AST-47068,Level Crossing,SEC-232,JSG,29,52.7,5,571,52,High,61.27,High
AST-47069,Track,SEC-265,UDN,32,71.24,5,292,100,High,51.98,Medium
AST-47070,OHE,SEC-340,HRS,15,74.35,1,13,56,Medium,11.16,Low
AST-47071,OHE,SEC-355,DURG,21,56.05,3,574,20,Critical,61.7,High
AST-47072,OHE,SEC-447,PVU,17,69.52,2,318,77,High,47.98,Medium
AST-47073,Signal,SEC-087,PTNR,5,58.31,2,888,88,High,64.75,High
AST-47074,Point Machine,SEC-172,BSL,10,57.94,4,723,58,Critical,71.81,High
AST-47075,OHE,SEC-104,GDR,8,48.85,4,794,70,Medium,52.9,Medium
AST-47076,Track,SEC-390,NAD,11,73.96,1,311,55,High,50.0,Medium
AST-47077,Bridge,SEC-050,DEOS,23,68.52,5,593,38,High,53.59,Medium
AST-47078,OHE,SEC-128,LD,12,63.36,1,474,34,Medium,45.24,Medium
AST-47079,Level Crossing,SEC-353,GRMP,8,82.05,2,359,43,Critical,56.33,High
AST-47080,Point Machine,SEC-379,ADI,35,58.4,2,568,33,Medium,42.63,Medium
AST-47081,OHE,SEC-442,PGT,23,56.59,7,762,73,High,67.73,High
AST-47082,Track,SEC-170,BLSN,13,83.12,3,512,31,High,58.09,High
AST-47083,Bridge,SEC-126,CDM,26,75.63,1,101,81,Low,18.66,Low
AST-47084,Signal,SEC-058,GVD,1,64.6,2,492,64,Medium,32.08,Low
AST-47085,Signal,SEC-155,PGI,21,72.51,4,526,45,High,51.32,Medium
AST-47086,Point Machine,SEC-426,CNGR,11,68.53,3,189,93,Critical,60.69,High
AST-47087,Point Machine,SEC-444,UHR,20,74.25,1,345,69,Low,25.65,Low
AST-47088,OHE,SEC-035,BRC,13,80.9,0,39,66,High,40.08,Medium
AST-47089,Level Crossing,SEC-498,RPJ,35,51.37,4,402,100,Low,38.98,Medium
AST-47090,Track,SEC-465,LTT,27,55.18,2,349,47,High,51.12,Medium
AST-47091,Track,SEC-360,VZM,4,66.95,1,436,67,Medium,39.47,Medium
AST-47092,OHE,SEC-490,CAP,19,70.96,2,485,70,Critical,61.85,High
AST-47093,Point Machine,SEC-200,LGL,35,60.46,5,732,86,Low,39.64,Medium
AST-47094,Level Crossing,SEC-217,HSR,7,69.44,1,353,99,High,54.78,Medium
AST-47095,Signal,SEC-117,TNA,28,65.27,5,703,51,Critical,74.37,High
AST-47096,Bridge,SEC-273,KASR,19,65.3,0,165,93,High,45.33,Medium
AST-47097,Track,SEC-173,TRL,15,71.81,1,412,53,High,45.15,Medium
AST-47098,OHE,SEC-421,HP,32,43.97,3,888,20,High,74.71,High
AST-47099,Signal,SEC-104,KPD,11,72.95,2,629,68,High,52.58,Medium
AST-47100,Track,SEC-347,BPL,35,35.89,5,734,48,High,70.39,High
AST-47101,Signal,SEC-070,SSM,9,73.18,2,559,45,High,59.38,High
AST-47102,Signal,SEC-044,TLH,3,74.69,1,815,39,Medium,35.79,Medium
AST-47103,Signal,SEC-213,DR,12,65.94,1,502,56,High,47.17,Medium
AST-47104,Track,SEC-426,DEOS,14,71.19,2,197,80,Low,24.27,Low
AST-47105,OHE,SEC-204,FA,22,70.52,2,418,90,High,54.68,Medium
AST-47106,Level Crossing,SEC-119,AMLA,13,66.29,3,596,74,High,49.63,Medium
AST-47107,Bridge,SEC-426,GTL,32,38.06,3,868,79,High,78.71,Critical
AST-47108,Bridge,SEC-422,MO,31,52.7,4,571,62,High,68.13,High
AST-47109,OHE,SEC-163,DBKA,16,67.97,5,277,54,High,61.17,High
AST-47110,Track,SEC-195,KTKH,19,59.53,2,538,83,Critical,69.73,High
AST-47111,Track,SEC-304,LNL,14,79.21,1,122,38,Medium,28.11,Low
AST-47112,OHE,SEC-088,BKP,32,64.22,5,419,20,High,48.9,Medium
AST-47113,Point Machine,SEC-164,CNPR,24,52.27,5,690,67,Critical,76.53,Critical
AST-47114,Bridge,SEC-269,NLD,29,57.61,3,543,92,Low,31.1,Low
AST-47115,OHE,SEC-165,CPP,22,69.5,3,248,67,Medium,33.51,Low
AST-47116,Point Machine,SEC-120,CPA,7,69.93,2,197,81,High,51.81,Medium
AST-47117,Level Crossing,SEC-196,JBP,17,81.79,0,319,25,Low,18.99,Low
AST-47118,Bridge,SEC-416,BOR,16,53.26,3,808,81,High,71.74,High
AST-47119,Point Machine,SEC-402,SPJ,26,39.57,5,823,82,Low,43.69,Medium
AST-47120,Track,SEC-051,JAJ,32,73.3,4,511,65,Critical,60.92,High
AST-47121,Bridge,SEC-367,MVO,30,51.2,5,445,80,High,66.35,High
AST-47122,Track,SEC-436,JAA,20,67.36,1,297,75,Critical,60.11,High
AST-47123,OHE,SEC-361,JBP,30,64.11,1,322,58,Critical,72.19,High
AST-47124,Bridge,SEC-206,HWH,22,45.42,6,557,71,Critical,79.55,Critical
AST-47125,OHE,SEC-404,SAU,12,72.02,5,330,39,Medium,36.88,Medium
AST-47126,Track,SEC-158,NBQ,12,84.03,2,204,63,High,41.97,Medium
AST-47127,OHE,SEC-208,PRKD,24,51.78,1,42,60,High,48.14,Medium
AST-47128,Level Crossing,SEC-397,LDH,20,57.06,2,497,20,High,56.2,High
AST-47129,Level Crossing,SEC-188,HWH,14,63.54,5,888,85,Medium,47.16,Medium
AST-47130,Track,SEC-263,UDZ,20,64.26,3,672,41,Medium,46.89,Medium
AST-47131,Point Machine,SEC-368,IGP,16,51.99,4,825,73,Critical,72.07,High
AST-47132,Level Crossing,SEC-213,SHR,12,68.36,3,864,60,High,59.69,High
AST-47133,Track,SEC-238,HAT,6,67.94,3,703,91,High,59.6,High
AST-47134,Bridge,SEC-138,PNC,19,67.41,5,269,26,High,48.67,Medium
AST-47135,Point Machine,SEC-054,NAD,12,73.35,3,753,54,High,41.31,Medium
AST-47136,Bridge,SEC-326,KURJ,33,60.46,3,402,66,Low,34.78,Low
AST-47137,Point Machine,SEC-376,BAM,16,76.7,1,68,52,Critical,65.51,High
AST-47138,Point Machine,SEC-472,ROU,22,60.95,2,288,72,Medium,38.82,Medium
AST-47139,Level Crossing,SEC-307,TVP,7,58.05,1,876,58,Medium,44.34,Medium
AST-47140,OHE,SEC-253,LKO,17,64.99,2,721,60,Low,31.07,Low
AST-47141,Track,SEC-030,BAU,10,78.93,3,426,56,High,53.15,Medium
AST-47142,Bridge,SEC-297,ALD,21,75.84,1,370,23,High,47.43,Medium
AST-47143,Point Machine,SEC-122,RTA,14,74.02,4,390,22,High,56.49,High
AST-47144,Point Machine,SEC-438,CPJ,19,61.34,1,506,53,Medium,46.56,Medium
AST-47145,OHE,SEC-139,CD,21,73.05,2,463,67,Critical,64.79,High
AST-47146,Bridge,SEC-080,BPQ,35,58.15,2,362,100,High,54.9,Medium
AST-47147,OHE,SEC-067,LRJ,26,68.04,1,61,54,Medium,24.18,Low
AST-47148,Level Crossing,SEC-365,BGP,13,68.28,3,533,35,Medium,52.63,Medium
AST-47149,Signal,SEC-352,SELU,25,57.46,0,404,47,Medium,43.69,Medium
AST-47150,Signal,SEC-459,NNA,16,81.31,5,441,97,High,59.74,High
AST-47151,Track,SEC-234,NZM,35,49.99,3,422,100,High,53.41,Medium
AST-47152,OHE,SEC-208,NDLS,17,65.65,7,853,77,High,72.65,High
AST-47153,Signal,SEC-212,MABD,24,56.3,1,237,100,High,59.23,High
AST-47154,Track,SEC-402,NLR,21,67.37,2,373,72,High,49.36,Medium
AST-47155,Bridge,SEC-454,NZM,30,62.23,1,305,53,Medium,30.33,Low
AST-47156,Signal,SEC-375,BSL,14,48.89,5,624,85,High,62.96,High
AST-47157,Signal,SEC-234,DWX,19,61.79,5,580,69,High,64.91,High
AST-47158,Level Crossing,SEC-064,PGW,17,69.04,1,670,52,Critical,65.51,High
AST-47159,Signal,SEC-312,MJ,24,56.59,4,405,40,Low,27.43,Low
AST-47160,Bridge,SEC-466,HMY,10,77.3,2,275,20,Low,11.75,Low
AST-47161,Signal,SEC-350,JOC,4,78.5,1,627,49,High,53.61,Medium
AST-47162,Track,SEC-012,SNV,24,76.65,3,420,55,Critical,65.57,High
AST-47163,Track,SEC-362,LKO,33,49.6,4,539,55,High,73.35,High
AST-47164,OHE,SEC-420,KHH,22,72.83,6,434,54,Low,28.58,Low
AST-47165,OHE,SEC-053,HDN,30,61.23,5,577,45,Critical,60.05,High
AST-47166,Track,SEC-003,KBJ,15,53.65,2,710,56,High,55.21,High
AST-47167,OHE,SEC-095,GTL,15,74.02,3,727,20,High,62.03,High
AST-47168,Point Machine,SEC-380,MEP,29,64.13,4,484,69,Critical,76.32,Critical
AST-47169,Signal,SEC-409,KOTA,33,60.86,5,614,55,High,63.93,High
AST-47170,Bridge,SEC-496,KNHP,17,78.3,1,167,91,High,51.64,Medium
AST-47171,Bridge,SEC-489,MB,17,51.73,2,636,44,Critical,78.0,Critical
AST-47172,Track,SEC-010,FA,20,51.13,3,666,67,Medium,44.55,Medium
AST-47173,Bridge,SEC-453,PNBE,29,42.91,8,809,66,Medium,59.26,High
AST-47174,Signal,SEC-083,FK,34,67.31,2,74,44,Critical,69.46,High
AST-47175,Bridge,SEC-200,BDJ,25,59.81,1,428,65,Critical,65.44,High
AST-47176,OHE,SEC-483,JBP,24,51.33,2,694,71,High,67.52,High
AST-47177,OHE,SEC-450,KIUL,17,66.85,1,262,91,Critical,68.78,High
AST-47178,Signal,SEC-274,DIH,26,83.71,1,207,52,High,49.75,Medium
AST-47179,OHE,SEC-105,MDR,18,58.42,0,458,65,Critical,63.64,High
AST-47180,OHE,SEC-188,BSB,26,45.5,4,568,70,High,66.34,High
AST-47181,Signal,SEC-271,GOC,15,83.9,0,284,64,Critical,49.74,Medium
AST-47182,Signal,SEC-345,CHJ,4,91.75,0,141,37,High,32.17,Low
AST-47183,Point Machine,SEC-125,WL,27,53.21,4,515,35,Medium,44.19,Medium
AST-47184,Level Crossing,SEC-388,TUNI,16,66.0,2,370,55,Critical,66.72,High
AST-47185,Track,SEC-299,HBJ,28,60.96,4,666,72,Low,43.47,Medium
AST-47186,Signal,SEC-456,AGC,23,78.35,2,432,61,Critical,57.99,High
AST-47187,Track,SEC-175,RU,23,62.98,2,429,79,High,59.61,High
AST-47188,Track,SEC-004,SZM,28,59.09,2,583,43,Medium,42.18,Medium
AST-47189,OHE,SEC-391,RJN,20,62.16,1,634,60,Medium,41.77,Medium
AST-47190,OHE,SEC-019,DLN,10,91.32,0,13,20,High,34.14,Low
AST-47191,Bridge,SEC-494,JRC,20,61.11,3,569,73,Medium,42.89,Medium
AST-47192,Point Machine,SEC-006,SA,17,47.03,2,833,85,High,74.38,High
AST-47193,OHE,SEC-088,YPR,1,97.66,0,310,26,Medium,32.19,Low
AST-47194,Track,SEC-002,RJY,21,63.93,4,452,100,Medium,55.74,High
AST-47195,Level Crossing,SEC-144,NOQ,12,66.25,2,458,69,Low,38.59,Medium
AST-47196,OHE,SEC-408,KIUL,2,63.03,1,888,90,High,54.77,Medium
AST-47197,OHE,SEC-472,DG,10,68.83,2,624,49,Critical,60.87,High
AST-47198,OHE,SEC-126,BE,29,56.56,1,374,57,High,58.03,High
AST-47199,OHE,SEC-258,NZM,1,78.38,3,468,60,Medium,26.28,Low
AST-47200,Track,SEC-109,PKU,33,64.38,3,13,71,Low,23.92,Low
AST-47201,Bridge,SEC-256,MAKR,18,73.58,1,417,53,High,45.98,Medium
AST-47202,Bridge,SEC-405,NOK,19,73.32,1,228,61,Medium,33.59,Low
AST-47203,OHE,SEC-020,KRNT,27,69.93,1,634,45,High,49.13,Medium
AST-47204,Bridge,SEC-331,CHI,21,53.5,2,769,77,Critical,75.45,Critical
AST-47205,Track,SEC-036,SRNR,35,52.41,4,349,57,High,63.7,High
AST-47206,OHE,SEC-385,VZM,9,60.63,1,462,66,High,55.06,High
AST-47207,Level Crossing,SEC-119,KYJ,18,51.56,4,888,97,High,70.18,High
AST-47208,Point Machine,SEC-271,KWM,31,58.86,3,303,64,High,52.44,Medium
AST-47209,OHE,SEC-147,IDG,25,77.75,0,123,78,High,44.62,Medium
AST-47210,Point Machine,SEC-485,BE,16,55.1,3,349,77,High,54.99,Medium
AST-47211,Signal,SEC-428,BKO,18,82.59,1,225,37,High,36.63,Medium
AST-47212,Signal,SEC-041,KYJ,21,69.59,1,13,47,High,35.02,Medium
AST-47213,Track,SEC-362,BOT,15,58.4,1,759,51,Critical,85.72,Critical
AST-47214,Track,SEC-319,WKR,20,53.7,4,553,91,Critical,75.19,Critical
AST-47215,Track,SEC-188,MGS,18,60.43,3,608,45,Low,35.86,Medium
AST-47216,Bridge,SEC-125,KPG,31,67.21,1,109,23,Medium,34.81,Low
AST-47217,Point Machine,SEC-290,JMP,13,72.01,2,419,70,Medium,35.16,Medium
AST-47218,Level Crossing,SEC-468,BBS,16,70.03,2,453,47,High,52.2,Medium
AST-47219,Level Crossing,SEC-038,MRDW,16,78.49,1,446,46,High,44.09,Medium
AST-47220,Point Machine,SEC-296,KMNC,18,61.14,5,646,63,High,70.59,High
AST-47221,Bridge,SEC-214,UMB,22,51.75,1,608,64,High,61.73,High
AST-47222,Point Machine,SEC-001,NZM,35,47.85,3,249,65,Medium,45.84,Medium
AST-47223,Point Machine,SEC-413,MDP,29,53.04,4,850,74,Medium,64.21,High
AST-47224,OHE,SEC-457,TCR,18,68.43,3,531,57,Medium,41.31,Medium
